date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-07-13,19701,4494,1133.9,34,7.9
2021-07-13,19702,6257,1131.6,50,14
2021-07-13,19703,1663,1140.6,18,11.4
2021-07-13,19706,NA,NA,NA,NA
2021-07-13,19707,1493,1058.9,43,14.9
2021-07-13,19709,5350,1324.8,49,13.8
2021-07-13,19711,5950,1004.1,60,9.7
2021-07-13,19713,3799,1284.2,62,14.6
2021-07-13,19716,NA,NA,NA,NA
2021-07-13,19717,227,325.5,0,0
2021-07-13,19720,8339,1410.6,83,13.3
2021-07-13,19730,NA,NA,NA,NA
2021-07-13,19731,NA,NA,NA,NA
2021-07-13,19732,NA,NA,NA,NA
2021-07-13,19733,NA,NA,NA,NA
2021-07-13,19734,1618,1367.5,14,16.6
2021-07-13,19736,NA,NA,NA,NA
2021-07-13,19801,2281,1340.2,22,23
2021-07-13,19802,2982,1180.6,33,11.1
2021-07-13,19803,2080,1092.3,71,14.7
2021-07-13,19804,2400,1401.5,32,13.6
2021-07-13,19805,5563,1482.7,75,23.2
2021-07-13,19806,1004,1026,36,21.1
2021-07-13,19807,711,1206.5,NA,NA
2021-07-13,19808,4193,1147.4,70,12.5
2021-07-13,19809,1315,887.1,25,14.8
2021-07-13,19810,2048,855.5,40,8.6
2021-07-13,19901,3591,981.3,68,16.3
2021-07-13,19902,NA,NA,NA,NA
2021-07-13,19904,3928,1056.3,117,25.3
2021-07-13,19930,NA,NA,NA,NA
2021-07-13,19931,NA,NA,NA,NA
2021-07-13,19933,1096,1096.1,21,21.7
2021-07-13,19934,1213,919.9,16,8.4
2021-07-13,19938,987,1179.1,13,13.5
2021-07-13,19939,727,1099.2,NA,NA
2021-07-13,19940,713,1318.1,NA,NA
2021-07-13,19941,330,1310.6,NA,NA
2021-07-13,19943,1155,910.9,14,9.3
2021-07-13,19944,NA,NA,NA,NA
2021-07-13,19945,885,1574,NA,NA
2021-07-13,19946,493,1018.3,NA,NA
2021-07-13,19947,3317,1763.7,46,21.8
2021-07-13,19950,779,1088.4,23,19.6
2021-07-13,19951,NA,NA,NA,NA
2021-07-13,19952,973,1024.3,12,7.8
2021-07-13,19953,405,984.2,NA,NA
2021-07-13,19954,NA,NA,NA,NA
2021-07-13,19956,1948,1355.7,27,16.2
2021-07-13,19958,2318,1125.1,77,12.9
2021-07-13,19960,832,1345.6,NA,NA
2021-07-13,19962,1261,1108.1,NA,NA
2021-07-13,19963,2349,1158.9,71,22.7
2021-07-13,19964,NA,NA,NA,NA
2021-07-13,19966,3235,1220.9,80,16
2021-07-13,19967,NA,NA,NA,NA
2021-07-13,19968,1044,1027.5,15,11
2021-07-13,19970,759,1120.6,NA,NA
2021-07-13,19971,1442,1543,26,7.4
2021-07-13,19973,3104,1277.6,65,18.5
2021-07-13,19975,1131,1459.4,NA,NA
2021-07-13,19977,3359,1314.9,65,23.2
2021-07-13,19979,NA,NA,NA,NA
