date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-02-16,19701,3196,819.3,25,6.3
2021-02-16,19702,4580,831.6,36,11.3
2021-02-16,19703,1186,848.9,NA,NA
2021-02-16,19706,NA,NA,NA,NA
2021-02-16,19707,1114,771.9,38,12.7
2021-02-16,19709,3819,989.5,32,8.6
2021-02-16,19711,4094,705.4,46,7.6
2021-02-16,19713,2833,953.6,48,11.6
2021-02-16,19716,NA,NA,NA,NA
2021-02-16,19717,66,352.6,0,0
2021-02-16,19720,6037,985.4,58,9.1
2021-02-16,19730,NA,NA,NA,NA
2021-02-16,19731,NA,NA,NA,NA
2021-02-16,19732,NA,NA,NA,NA
2021-02-16,19733,NA,NA,NA,NA
2021-02-16,19734,1128,941.5,11,10.2
2021-02-16,19736,NA,NA,NA,NA
2021-02-16,19801,1633,977.2,16,12.4
2021-02-16,19802,2051,787.7,20,8.2
2021-02-16,19803,1602,785.6,56,11.6
2021-02-16,19804,1833,1081.1,24,11.2
2021-02-16,19805,4155,1091.5,58,17.2
2021-02-16,19806,772,786.2,23,12.6
2021-02-16,19807,500,860.6,NA,NA
2021-02-16,19808,3191,818.4,50,8.2
2021-02-16,19809,955,646.5,22,12.8
2021-02-16,19810,1505,632.2,22,5.1
2021-02-16,19901,2632,708.8,52,12.7
2021-02-16,19902,NA,NA,NA,NA
2021-02-16,19904,2991,841.8,96,21.4
2021-02-16,19930,NA,NA,NA,NA
2021-02-16,19931,NA,NA,NA,NA
2021-02-16,19933,965,973.5,16,16.2
2021-02-16,19934,903,654.6,13,6.9
2021-02-16,19938,747,911.7,NA,NA
2021-02-16,19939,595,906.1,NA,NA
2021-02-16,19940,571,1046.6,NA,NA
2021-02-16,19941,281,1366.4,NA,NA
2021-02-16,19943,830,741.4,NA,NA
2021-02-16,19944,NA,NA,NA,NA
2021-02-16,19945,711,1167,NA,NA
2021-02-16,19946,395,785.3,NA,NA
2021-02-16,19947,2986,1581.7,41,18
2021-02-16,19950,593,807.4,18,16.4
2021-02-16,19951,NA,NA,NA,NA
2021-02-16,19952,748,740.8,11,6.5
2021-02-16,19953,311,728.1,NA,NA
2021-02-16,19954,NA,NA,NA,NA
2021-02-16,19956,1623,1157,22,13.6
2021-02-16,19958,1963,961.6,65,11.9
2021-02-16,19960,717,1135,NA,NA
2021-02-16,19962,920,799.6,NA,NA
2021-02-16,19963,1905,930.2,63,18.8
2021-02-16,19964,NA,NA,NA,NA
2021-02-16,19966,2712,1088.8,62,12.2
2021-02-16,19967,NA,NA,NA,NA
2021-02-16,19968,831,788.4,11,8.8
2021-02-16,19970,624,868.7,NA,NA
2021-02-16,19971,1184,1248.6,22,7.5
2021-02-16,19973,2646,1082.8,47,12.9
2021-02-16,19975,905,1074.3,NA,NA
2021-02-16,19977,2566,986.5,53,20.3
2021-02-16,19979,NA,NA,NA,NA
