date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21077,654,251640,445782,23823,10924,326,146167,245437,11413,3147,118,33008,52325,3329,6930,210,57234,97281,7524
2020-10-10,22310,671,269903,491100,24922,11734,338,158959,276321,12160,3249,119,34883,56328,3394,7249,214,59953,104366,7774
2020-10-11,22470,675,273262,494817,25051,11826,341,161577,278961,12241,3268,119,35091,56613,3403,7298,215,60321,104869,7808
2020-10-12,22574,676,274569,496434,25106,11886,342,162411,279883,12269,3279,119,35247,56857,3407,7331,215,60598,105175,7830
2020-10-13,22645,677,275520,499655,25214,11926,343,162935,282203,12322,3284,119,35389,57196,3424,7357,215,60821,105581,7862
2020-10-14,22737,678,277156,506403,25376,11984,343,164050,286656,12430,3298,119,35598,57727,3434,7377,216,61046,106612,7900
2020-10-15,22903,681,279393,511525,25506,12089,346,165516,289733,12503,3313,119,35798,58223,3451,7423,216,61423,107645,7936
2020-10-16,23140,682,282376,518021,25687,12210,346,167239,293736,12621,3351,119,36123,58733,3464,7501,217,62217,109081,7986
2020-10-17,23284,685,284930,520387,25737,12302,349,168955,294956,12646,3362,119,36432,59036,3470,7542,217,62606,109722,8002
2020-10-18,23388,687,286495,523766,25850,12351,350,169885,297179,12702,3375,119,36609,59390,3480,7584,218,62990,110323,8047
2020-10-19,23502,690,288034,525872,25931,12416,350,170816,298576,12748,3391,119,36822,59597,3488,7617,221,63325,110694,8071
2020-10-2,21250,658,253539,451236,23979,11034,329,147342,248848,11541,3162,118,33221,52841,3334,6978,211,57594,98314,7545
2020-10-20,23560,693,288717,528811,26036,12459,351,171267,300324,12816,3393,120,36893,59897,3492,7630,222,63461,111294,8100
2020-10-21,23701,695,290099,534728,26181,12535,352,172056,304618,12908,3406,120,37096,60335,3504,7682,223,63777,112035,8138
2020-10-22,23869,699,291915,539572,26328,12631,352,173172,307054,12990,3425,120,37285,60914,3512,7735,227,64201,113332,8190
2020-10-23,24028,703,293831,545822,26507,12719,352,174272,310863,13075,3437,120,37506,61351,3535,7794,231,64717,114947,8252
2020-10-24,24150,707,295717,549470,26630,12789,355,175552,313152,13150,3453,120,37715,61860,3545,7830,232,65021,115584,8284
2020-10-25,24353,713,298159,552047,26726,12915,358,177191,315079,13204,3476,120,37997,62025,3556,7884,235,65452,115946,8314
2020-10-26,24439,714,299125,554199,26794,12956,359,177722,316440,13234,3493,120,38171,62232,3563,7912,235,65683,116324,8342
2020-10-27,24573,714,300734,558479,26944,13031,359,178709,319280,13343,3511,120,38324,62571,3578,7953,235,66038,117010,8364
2020-10-28,24731,718,302056,563692,27119,13124,361,179505,322630,13444,3535,120,38444,63027,3600,7994,237,66296,117903,8408
2020-10-29,24922,726,303916,569213,27295,13210,365,180634,326031,13535,3568,121,38668,63495,3623,8066,240,66699,119142,8459
2020-10-3,21370,660,254983,454918,24080,11107,330,148168,250968,11598,3176,118,33432,53272,3339,7011,212,57930,99164,7579
2020-10-30,25121,728,305881,573951,27454,13323,365,181953,328751,13613,3593,122,38859,63944,3638,8127,241,67080,120356,8517
2020-10-31,25306,732,307313,577641,27580,13398,366,182656,331072,13686,3633,122,39107,64421,3650,8197,244,67476,121017,8553
2020-10-4,21525,661,257151,458032,24172,11220,331,149555,253307,11668,3185,118,33680,53483,3344,7043,212,58349,99520,7594
2020-10-5,21612,663,258066,460520,24250,11275,333,150118,254925,11713,3191,118,33814,53754,3358,7069,212,58511,99921,7611
2020-10-6,21741,663,259891,464015,24352,11353,333,151417,257606,11783,3204,118,33974,53964,3364,7107,212,58786,100313,7633
