date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-17,19701,6193,5798,52,11.6
2021-12-17,19702,8581,7984,64,17.9
2021-12-17,19703,2384,2218,21,13.4
2021-12-17,19706,NA,NA,NA,NA
2021-12-17,19707,2050,1896,50,17.7
2021-12-17,19709,7734,7218,67,17.7
2021-12-17,19711,7805,7473,78,12.6
2021-12-17,19713,5051,4765,76,18.2
2021-12-17,19716,NA,NA,NA,NA
2021-12-17,19717,445,444,0,0
2021-12-17,19720,11301,10561,120,19.2
2021-12-17,19730,NA,NA,NA,NA
2021-12-17,19731,NA,NA,NA,NA
2021-12-17,19732,NA,NA,NA,NA
2021-12-17,19733,NA,NA,NA,NA
2021-12-17,19734,2490,2366,20,19.6
2021-12-17,19736,NA,NA,NA,NA
2021-12-17,19801,3384,3166,24,24.4
2021-12-17,19802,4517,4024,51,17
2021-12-17,19803,2870,2565,82,17.5
2021-12-17,19804,3275,3083,40,16.8
2021-12-17,19805,7777,7258,84,26
2021-12-17,19806,1336,1224,42,25.2
2021-12-17,19807,974,899,12,6.3
2021-12-17,19808,5683,5277,92,16.6
2021-12-17,19809,1909,1746,29,17.6
2021-12-17,19810,2838,2580,48,10.7
2021-12-17,19901,5642,5029,91,22.2
2021-12-17,19902,NA,NA,NA,NA
2021-12-17,19904,6194,5530,150,32.5
2021-12-17,19930,NA,NA,NA,NA
2021-12-17,19931,NA,NA,NA,NA
2021-12-17,19933,1763,1581,31,30.9
2021-12-17,19934,2037,1823,27,14.6
2021-12-17,19938,1673,1578,17,17
2021-12-17,19939,1088,976,13,8.7
2021-12-17,19940,1147,1059,NA,NA
2021-12-17,19941,534,501,NA,NA
2021-12-17,19943,2033,1847,22,14.2
2021-12-17,19944,NA,NA,NA,NA
2021-12-17,19945,1315,1188,11,9.6
2021-12-17,19946,819,750,NA,NA
2021-12-17,19947,4465,3981,64,30.4
2021-12-17,19950,1289,1160,32,27.1
2021-12-17,19951,NA,NA,NA,NA
2021-12-17,19952,1732,1552,25,17.8
2021-12-17,19953,641,582,NA,NA
2021-12-17,19954,NA,NA,NA,NA
2021-12-17,19956,3126,2867,41,24.4
2021-12-17,19958,3366,2663,90,14.8
2021-12-17,19960,1261,1125,13,15
2021-12-17,19962,2164,1955,14,8.4
2021-12-17,19963,3609,3238,92,29.8
2021-12-17,19964,NA,NA,NA,NA
2021-12-17,19966,4954,4341,97,19.5
2021-12-17,19967,NA,NA,NA,NA
2021-12-17,19968,1611,1293,19,12.5
2021-12-17,19970,1031,932,11,5.2
2021-12-17,19971,1928,1628,35,10.1
2021-12-17,19973,4835,4343,86,25.3
2021-12-17,19975,1519,1336,15,6.2
2021-12-17,19977,5220,4912,89,30.9
2021-12-17,19979,NA,NA,NA,NA
