date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,244173,1925,10918,334,141213,1172,3141,119,32049,275,6932,216,56128,282
2020-10-10,22308,686,261835,2724,11735,346,153549,2039,3243,120,33878,251,7251,220,58775,353
2020-10-11,22467,691,265094,3418,11826,350,156086,2628,3262,120,34080,221,7300,221,59134,408
2020-10-12,22570,692,266352,1361,11885,351,156887,860,3273,120,34232,163,7333,221,59403,302
2020-10-13,22641,694,267273,992,11925,352,157394,547,3278,120,34368,141,7359,222,59621,244
2020-10-14,22732,695,268852,1670,11983,352,158468,1132,3291,120,34567,212,7379,223,59840,239
2020-10-15,22896,699,270999,2311,12088,356,159869,1506,3306,120,34760,208,7423,223,60207,411
2020-10-16,23135,700,273881,3121,12211,356,161524,1778,3344,120,35073,351,7501,224,60983,854
2020-10-17,23281,703,276364,2629,12304,359,163187,1756,3356,120,35376,315,7542,224,61362,420
2020-10-18,23385,705,277887,1627,12353,360,164093,955,3369,120,35546,183,7584,225,61736,416
2020-10-19,23499,710,279364,1591,12418,361,164985,957,3385,120,35750,220,7617,229,62059,356
2020-10-2,21242,673,246006,2007,11029,337,142344,1242,3156,119,32256,222,6980,217,56477,397
2020-10-20,23557,714,280024,718,12461,363,165418,476,3387,121,35820,72,7630,230,62191,145
2020-10-21,23698,716,281365,1482,12537,364,166183,841,3400,121,36020,213,7682,231,62497,358
2020-10-22,23867,720,283121,1925,12634,364,167268,1182,3419,121,36206,205,7735,235,62900,456
2020-10-23,24026,724,284966,2004,12722,364,168321,1141,3431,121,36415,221,7794,239,63405,564
2020-10-24,24149,728,286790,1947,12792,367,169557,1306,3447,121,36618,219,7831,240,63702,334
2020-10-25,24352,735,289151,2564,12918,371,171132,1701,3470,121,36891,296,7885,243,64129,481
2020-10-26,24438,736,290082,1017,12959,372,171644,553,3487,121,37057,183,7913,243,64353,252
2020-10-27,24573,736,291636,1689,13035,372,172592,1024,3505,121,37207,168,7954,243,64698,386
2020-10-28,24731,740,292903,1425,13128,374,173355,856,3529,121,37319,136,7995,245,64948,291
2020-10-29,24922,748,294718,2006,13215,378,174453,1185,3562,122,37538,252,8066,248,65345,468
2020-10-3,21365,675,247420,1537,11105,338,143149,881,3170,119,32465,223,7013,218,56808,364
2020-10-30,25120,750,296614,2094,13327,378,175724,1383,3587,123,37723,210,8127,249,65714,430
2020-10-31,25307,754,298007,1580,13404,379,176407,760,3627,123,37965,282,8197,252,66100,456
2020-10-4,21522,676,249511,2248,11220,339,144477,1443,3179,119,32707,251,7045,218,57220,444
2020-10-5,21609,678,250398,974,11275,341,145020,598,3185,119,32836,135,7071,218,57381,187
2020-10-6,21739,678,252155,1887,11353,341,146270,1328,3198,119,32993,170,7110,218,57643,301
2020-10-7,21839,681,253840,1785,11423,343,147598,1398,3201,120,33057,67,7137,218,57861,245
2020-10-8,21995,683,256344,2660,11532,344,149545,2056,3208,120,33272,222,7177,219,58107,286
2020-10-9,22176,685,259243,3080,11649,345,151596,2168,3230,120,33640,390,7218,220,58455,389
2020-11-1,25492,757,299992,2170,13540,382,177830,1559,3635,123,38123,166,8238,252,66419,360
2020-11-10,27519,779,313499,1494,14814,393,186070,790,3891,125,39930,276,8733,261,69113,331
2020-11-11,27716,782,314858,1556,14938,394,186770,824,3915,125,40138,232,8782,263,69430,366
2020-11-12,28178,784,317317,2921,15246,395,188403,1941,3967,125,40355,269,8884,264,69917,589
2020-11-13,28559,788,319051,2115,15474,396,189381,1206,4040,125,40669,387,8962,267,70268,429
2020-11-14,28961,789,321070,2421,15757,396,190618,1520,4057,125,40887,235,9064,268,70726,560
2020-11-15,29364,793,323685,3018,15999,397,192073,1697,4115,126,41249,420,9167,270,71393,770
2020-11-16,29727,797,325876,2554,16262,398,193520,1710,4156,126,41505,297,9226,273,71762,428
2020-11-17,29949,800,326858,1204,16389,400,194036,643,4190,127,41676,205,9287,273,71984,283
2020-11-18,30343,803,328778,2314,16629,402,195123,1327,4247,127,41954,335,9383,274,72376,488
2020-11-19,30987,806,332276,4142,17032,403,197137,2417,4346,129,42428,573,9525,274,73150,916
2020-11-2,25593,759,300849,958,13593,383,178318,541,3647,124,38225,114,8274,252,66650,267
2020-11-20,31506,810,335340,3583,17403,404,199129,2363,4400,130,42724,350,9619,276,73726,670
2020-11-21,32003,812,338296,3453,17737,404,200682,1887,4463,130,43221,560,9719,278,74439,813
2020-11-22,32389,817,340360,2450,17968,406,201840,1389,4515,132,43466,297,9821,279,74991,654
2020-11-23,32837,824,343252,3340,18263,409,203756,2211,4577,135,43769,365,9908,280,75517,613
2020-11-24,33151,828,345362,2424,18487,412,205191,1659,4618,136,43949,221,9957,280,75883,415
2020-11-25,33739,830,348555,3781,18841,412,206833,1996,4699,136,44238,370,10108,282,76909,1177
2020-11-26,34316,833,351572,3594,19224,413,208511,2061,4794,137,44708,565,10207,283,77555,745
2020-11-27,34827,838,354209,3148,19558,415,210073,1896,4896,138,45091,485,10281,285,77923,442
2020-11-28,35436,841,356826,3226,19950,417,211825,2144,4975,139,45325,313,10417,285,78401,614
2020-11-29,35858,846,358422,2018,20178,419,212611,1014,5105,141,45735,540,10480,286,78693,355
2020-11-3,25710,763,301701,969,13649,383,178796,534,3656,124,38355,139,8326,256,66860,262
2020-11-30,36539,850,360753,3012,20652,421,214102,1965,5198,141,45996,354,10593,288,79098,518
2020-11-4,25930,764,303165,1684,13779,384,179565,899,3701,124,38557,247,8371,256,67247,432
2020-11-5,26226,766,305287,2418,13975,386,180983,1614,3734,124,38776,252,8438,256,67594,414
2020-11-6,26443,768,307052,1982,14119,387,182028,1189,3755,124,39105,350,8490,257,67898,356
2020-11-7,26757,771,308970,2232,14335,389,183168,1356,3792,124,39398,330,8549,258,68274,435
2020-11-8,27072,772,310918,2263,14552,390,184497,1546,3823,124,39618,251,8616,258,68578,371
2020-11-9,27278,774,312246,1534,14688,390,185406,1045,3839,124,39706,104,8670,260,68845,321
2020-12-1,36906,857,361748,1362,20856,426,214633,735,5293,143,46223,322,10661,288,79290,260
2020-12-10,44073,917,383845,3236,25295,457,227662,1657,6721,165,49444,524,11950,295,83561,837
2020-12-11,45168,922,387319,4569,25986,459,229820,2849,6918,166,49844,597,12151,297,84237,877
2020-12-12,45788,929,389586,2887,26323,464,230954,1471,7013,167,50193,444,12337,298,84851,800
2020-12-13,46834,943,392939,4399,26914,474,232709,2346,7207,168,50774,775,12595,301,85632,1039
2020-12-14,47550,950,395247,3024,27386,478,234220,1983,7316,169,51008,343,12727,303,86010,510
2020-12-15,48396,959,398105,3704,27929,482,235894,2217,7473,172,51522,671,12871,305,86492,626
2020-12-16,49274,972,400813,3586,28443,490,237286,1906,7632,175,51975,612,13075,307,87151,863
2020-12-17,49629,980,402069,1611,28618,494,237964,853,7708,178,52144,245,13178,308,87471,423
2020-12-18,50676,988,405277,4255,29265,498,239845,2528,7864,181,52535,547,13420,309,88228,999
2020-12-19,51177,1002,406998,2222,29531,506,240689,1110,7947,183,52772,320,13571,313,88781,704
2020-12-2,37697,860,364171,3214,21385,429,216078,1974,5420,143,46550,454,10795,288,79707,551
2020-12-20,51655,1017,408734,2214,29730,517,241348,858,8065,184,53158,504,13732,316,89305,685
