date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-11-05,19701,5647,1432,50,11.1
2021-11-05,19702,7899,1430.6,61,17.1
2021-11-05,19703,2143,1483.1,19,12
2021-11-05,19706,NA,NA,NA,NA
2021-11-05,19707,1887,1337.2,49,17.2
2021-11-05,19709,6927,1710.9,60,16.4
2021-11-05,19711,7286,1255.4,75,12.1
2021-11-05,19713,4636,1578.1,74,17.7
2021-11-05,19716,NA,NA,NA,NA
2021-11-05,19717,381,417.9,0,0
2021-11-05,19720,10398,1769.7,109,17.4
2021-11-05,19730,NA,NA,NA,NA
2021-11-05,19731,NA,NA,NA,NA
2021-11-05,19732,NA,NA,NA,NA
2021-11-05,19733,NA,NA,NA,NA
2021-11-05,19734,2178,1844.7,20,19.6
2021-11-05,19736,NA,NA,NA,NA
2021-11-05,19801,3055,1811,24,24.4
2021-11-05,19802,4039,1615,43,14.6
2021-11-05,19803,2598,1374.5,80,17
2021-11-05,19804,2959,1748.3,39,16.4
2021-11-05,19805,7100,1886.2,84,26
2021-11-05,19806,1217,1281.5,41,23.7
2021-11-05,19807,901,1526.4,12,6.3
2021-11-05,19808,5198,1429.6,85,15.2
2021-11-05,19809,1689,1145.4,29,17.6
2021-11-05,19810,2562,1079.2,47,10.5
2021-11-05,19901,5039,1392.6,88,21.2
2021-11-05,19902,NA,NA,NA,NA
2021-11-05,19904,5481,1501.6,142,30.6
2021-11-05,19930,NA,NA,NA,NA
2021-11-05,19931,NA,NA,NA,NA
2021-11-05,19933,1578,1587.5,31,30.9
2021-11-05,19934,1810,1387.3,24,12.8
2021-11-05,19938,1461,1751.2,14,14.3
2021-11-05,19939,998,1511.4,12,8.1
2021-11-05,19940,1057,1989.6,NA,NA
2021-11-05,19941,470,1768.2,NA,NA
2021-11-05,19943,1811,1450.1,22,14.2
2021-11-05,19944,NA,NA,NA,NA
2021-11-05,19945,1228,2250.8,NA,NA
2021-11-05,19946,744,1514.5,NA,NA
2021-11-05,19947,4156,2218.8,59,28
2021-11-05,19950,1159,1656.9,31,26.3
2021-11-05,19951,NA,NA,NA,NA
2021-11-05,19952,1545,1669.7,20,13.5
2021-11-05,19953,545,1341.7,NA,NA
2021-11-05,19954,NA,NA,NA,NA
2021-11-05,19956,2862,2001.8,40,23.7
2021-11-05,19958,3081,1511.4,88,14.6
2021-11-05,19960,1163,1892.6,12,13.8
2021-11-05,19962,1903,1698.1,13,7.8
2021-11-05,19963,3238,1625.8,90,29.3
2021-11-05,19964,NA,NA,NA,NA
2021-11-05,19966,4485,1728.6,92,18.3
2021-11-05,19967,NA,NA,NA,NA
2021-11-05,19968,1446,1446.2,17,11.9
2021-11-05,19970,962,1480.9,NA,NA
2021-11-05,19971,1799,1913.2,35,10.1
2021-11-05,19973,4467,1882.2,83,24
2021-11-05,19975,1419,1838,15,6.2
2021-11-05,19977,4622,1829.8,83,29
2021-11-05,19979,NA,NA,NA,NA
