date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-03,19701,5949,1508.9,51,11.4
2021-12-03,19702,8326,1508.6,62,17.3
2021-12-03,19703,2301,1593,21,13.4
2021-12-03,19706,NA,NA,NA,NA
2021-12-03,19707,1989,1407.1,49,17.2
2021-12-03,19709,7396,1823.8,63,17
2021-12-03,19711,7566,1317.6,76,12.3
2021-12-03,19713,4849,1652.2,76,18.2
2021-12-03,19716,NA,NA,NA,NA
2021-12-03,19717,401,717.4,0,0
2021-12-03,19720,10932,1861,116,18.6
2021-12-03,19730,NA,NA,NA,NA
2021-12-03,19731,NA,NA,NA,NA
2021-12-03,19732,NA,NA,NA,NA
2021-12-03,19733,NA,NA,NA,NA
2021-12-03,19734,2351,1993.7,20,19.6
2021-12-03,19736,NA,NA,NA,NA
2021-12-03,19801,3256,1933.3,24,24.4
2021-12-03,19802,4320,1728.5,48,16.2
2021-12-03,19803,2766,1461.2,82,17.5
2021-12-03,19804,3144,1862.6,40,16.8
2021-12-03,19805,7507,1994.4,84,26
2021-12-03,19806,1295,1379.4,42,25.2
2021-12-03,19807,949,1606.6,12,6.3
2021-12-03,19808,5527,1522.6,89,16.1
2021-12-03,19809,1811,1225.4,29,17.6
2021-12-03,19810,2743,1153.7,48,10.7
2021-12-03,19901,5368,1488.7,90,21.8
2021-12-03,19902,NA,NA,NA,NA
2021-12-03,19904,5897,1619.2,146,31.6
2021-12-03,19930,NA,NA,NA,NA
2021-12-03,19931,NA,NA,NA,NA
2021-12-03,19933,1680,1690.1,31,30.9
2021-12-03,19934,1939,1484.7,26,14
2021-12-03,19938,1585,1898.7,17,17
2021-12-03,19939,1050,1604.4,13,8.7
2021-12-03,19940,1105,2079.3,NA,NA
2021-12-03,19941,512,1944,NA,NA
2021-12-03,19943,1911,1529,22,14.2
2021-12-03,19944,NA,NA,NA,NA
2021-12-03,19945,1267,2316.7,11,9.6
2021-12-03,19946,780,1592.6,NA,NA
2021-12-03,19947,4329,2313.9,63,30
2021-12-03,19950,1235,1771.7,32,27.1
2021-12-03,19951,NA,NA,NA,NA
2021-12-03,19952,1655,1790.8,23,16.7
2021-12-03,19953,597,1489.7,NA,NA
2021-12-03,19954,NA,NA,NA,NA
2021-12-03,19956,2997,2095.4,40,23.7
2021-12-03,19958,3238,1586.8,88,14.6
2021-12-03,19960,1204,1960.7,13,15
2021-12-03,19962,2063,1850,14,8.4
2021-12-03,19963,3422,1722.8,92,29.8
2021-12-03,19964,NA,NA,NA,NA
2021-12-03,19966,4737,1825.7,96,18.9
2021-12-03,19967,NA,NA,NA,NA
2021-12-03,19968,1534,1536,18,12.2
2021-12-03,19970,999,1545.4,NA,NA
2021-12-03,19971,1879,2025.4,35,10.1
2021-12-03,19973,4669,1971.9,86,25.3
2021-12-03,19975,1469,1916.4,15,6.2
2021-12-03,19977,4978,1975.7,88,30.6
2021-12-03,19979,NA,NA,NA,NA
