date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-11-12,19701,5745,1456.8,50,11.1
2021-11-12,19702,8038,1456.2,62,17.3
2021-11-12,19703,2187,1514.9,19,12
2021-11-12,19706,NA,NA,NA,NA
2021-11-12,19707,1920,1359.4,49,17.2
2021-11-12,19709,7091,1750,60,16.4
2021-11-12,19711,7353,1271.9,76,12.3
2021-11-12,19713,4682,1594.8,75,18
2021-11-12,19716,NA,NA,NA,NA
2021-11-12,19717,384,377,0,0
2021-11-12,19720,10551,1795.8,112,17.9
2021-11-12,19730,NA,NA,NA,NA
2021-11-12,19731,NA,NA,NA,NA
2021-11-12,19732,NA,NA,NA,NA
2021-11-12,19733,NA,NA,NA,NA
2021-11-12,19734,2237,1895.2,20,19.6
2021-11-12,19736,NA,NA,NA,NA
2021-11-12,19801,3104,1841.5,24,24.4
2021-11-12,19802,4125,1650.4,43,14.6
2021-11-12,19803,2645,1395.7,80,17
2021-11-12,19804,3015,1782.6,39,16.4
2021-11-12,19805,7210,1914.7,84,26
2021-11-12,19806,1248,1325.6,42,25.2
2021-11-12,19807,914,1550.8,12,6.3
2021-11-12,19808,5322,1466.1,88,15.8
2021-11-12,19809,1724,1168.3,29,17.6
2021-11-12,19810,2619,1104.3,47,10.5
2021-11-12,19901,5166,1427.9,90,21.8
2021-11-12,19902,NA,NA,NA,NA
2021-11-12,19904,5609,1538.3,143,30.9
2021-11-12,19930,NA,NA,NA,NA
2021-11-12,19931,NA,NA,NA,NA
2021-11-12,19933,1615,1623.8,31,30.9
2021-11-12,19934,1845,1412.7,24,12.8
2021-11-12,19938,1508,1803.3,15,15.1
2021-11-12,19939,1019,1544.2,12,8.1
2021-11-12,19940,1068,2010.9,NA,NA
2021-11-12,19941,480,1835.3,NA,NA
2021-11-12,19943,1834,1468.1,22,14.2
2021-11-12,19944,NA,NA,NA,NA
2021-11-12,19945,1237,2269.5,11,9.6
2021-11-12,19946,758,1542.1,NA,NA
2021-11-12,19947,4212,2249.1,60,28.6
2021-11-12,19950,1179,1689.1,31,26.3
2021-11-12,19951,NA,NA,NA,NA
2021-11-12,19952,1578,1703.7,22,15.8
2021-11-12,19953,568,1416.1,NA,NA
2021-11-12,19954,NA,NA,NA,NA
2021-11-12,19956,2895,2025.4,40,23.7
2021-11-12,19958,3124,1531.1,88,14.6
2021-11-12,19960,1182,1923.6,12,13.8
2021-11-12,19962,1948,1739.3,13,7.8
2021-11-12,19963,3293,1655,90,29.3
2021-11-12,19964,NA,NA,NA,NA
2021-11-12,19966,4553,1753.2,95,18.7
2021-11-12,19967,NA,NA,NA,NA
2021-11-12,19968,1466,1465.2,17,11.9
2021-11-12,19970,969,1493.2,NA,NA
2021-11-12,19971,1814,1937.3,35,10.1
2021-11-12,19973,4540,1914.9,84,24.4
2021-11-12,19975,1429,1856.1,15,6.2
2021-11-12,19977,4702,1863,84,29.3
2021-11-12,19979,NA,NA,NA,NA
