date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21050,654,246469,1945,110,10906,326,142602,1183,73,3139,118,32366,281,NA,6928,210,56570,282,22
2020-10-10,22287,671,264294,2743,128,11719,338,155047,2052,81,3241,119,34205,251,NA,7248,214,59249,359,37
2020-10-11,22446,675,267586,3451,129,11810,341,157610,2654,81,3260,119,34410,224,NA,7297,215,59611,411,34
2020-10-12,22549,676,268858,1375,55,11869,342,158420,869,28,3271,119,34563,164,NA,7330,215,59882,304,22
2020-10-13,22620,677,269787,1000,108,11909,343,158931,551,53,3276,119,34700,142,17,7356,215,60102,246,32
2020-10-14,22712,678,271390,1695,162,11967,343,160019,1146,108,3290,119,34905,219,NA,7376,216,60325,243,38
2020-10-15,22877,682,273558,2333,130,12072,347,161435,1521,73,3305,119,35099,209,17,7421,216,60693,413,36
2020-10-16,23115,683,276470,3150,181,12194,347,163109,1796,118,3343,119,35416,355,13,7499,217,61475,860,50
2020-10-17,23260,686,278969,2644,50,12286,350,164786,1769,25,3355,119,35721,317,NA,7540,217,61854,420,16
2020-10-18,23364,688,280513,1648,113,12335,351,165702,965,56,3368,119,35897,189,NA,7582,218,62233,421,45
2020-10-19,23478,692,282014,1615,81,12400,352,166607,970,46,3384,119,36103,222,NA,7615,221,62564,364,24
2020-10-2,21223,658,248316,2020,156,11016,329,143741,1249,128,3154,118,32573,222,NA,6976,211,56922,400,21
2020-10-20,23536,695,282680,724,105,12443,353,167046,482,68,3386,120,36173,72,NA,7628,222,62696,145,29
2020-10-21,23677,697,284031,1492,145,12519,354,167818,848,92,3399,120,36373,213,12,7680,223,63005,361,38
2020-10-22,23845,701,285805,1942,147,12615,354,168914,1192,82,3418,120,36559,205,NA,7733,227,63414,462,52
2020-10-23,24004,705,287664,2018,179,12703,354,169972,1146,85,3430,120,36773,226,23,7792,231,63923,568,62
2020-10-24,24127,709,289500,1959,123,12773,357,171216,1314,75,3446,120,36976,219,NA,7829,232,64222,336,32
2020-10-25,24329,716,291886,2588,96,12898,361,172812,1721,54,3469,120,37250,297,11,7883,235,64651,483,30
2020-10-26,24415,717,292824,1024,68,12939,362,173328,557,30,3486,120,37416,183,NA,7911,235,64877,254,28
2020-10-27,24549,717,294398,1708,150,13014,362,174289,1036,109,3504,120,37566,168,15,7952,235,65228,392,22
2020-10-28,24707,721,295680,1440,175,13107,364,175058,862,101,3528,120,37683,141,22,7993,237,65480,293,44
2020-10-29,24898,729,297506,2017,176,13194,368,176162,1191,91,3561,121,37905,255,23,8064,240,65879,470,51
2020-10-3,21345,660,249738,1544,101,11091,330,144550,884,57,3168,118,32782,223,NA,7009,212,57255,366,34
2020-10-30,25097,731,299422,2115,159,13307,368,177450,1401,78,3586,122,38091,211,15,8125,241,66250,432,58
2020-10-31,25282,735,300828,1591,126,13382,369,178138,763,73,3626,122,38337,286,12,8195,244,66639,459,36
2020-10-4,21501,661,251848,2266,92,11205,331,145890,1454,70,3177,118,33027,254,NA,7041,212,57671,448,15
2020-10-5,21588,663,252742,981,78,11260,333,146436,601,45,3183,118,33158,137,14,7067,212,57832,187,17
2020-10-6,21718,663,254521,1909,102,11338,333,147702,1344,70,3196,118,33316,171,NA,7106,212,58099,306,22
2020-10-7,21818,666,256218,1797,124,11408,335,149040,1408,89,3199,119,33380,67,NA,7133,212,58319,247,23
2020-10-8,21975,668,258761,2700,185,11517,336,151017,2086,133,3206,119,33596,223,NA,7174,213,58571,293,34
2020-10-9,22155,670,261683,3102,133,11633,337,153081,2180,74,3228,119,33967,393,NA,7215,214,58923,393,47
2020-11-1,25466,738,302838,2194,113,13517,372,179578,1575,77,3634,122,38496,167,NA,8236,244,66964,366,29
2020-11-10,27485,758,316469,1510,219,14787,383,187886,799,132,3887,123,40322,276,28,8731,252,69684,334,51
2020-11-11,27682,760,317837,1565,446,14911,383,188590,828,318,3911,123,40531,233,22,8780,254,70005,370,79
2020-11-12,28144,762,320324,2949,304,15220,384,190246,1965,155,3963,123,40749,270,62,8881,255,70495,591,66
2020-11-13,28525,765,322079,2136,442,15448,385,191238,1220,319,4036,123,41066,390,27,8959,257,70850,433,87
2020-11-14,28926,766,324122,2444,232,15731,385,192493,1538,131,4053,123,41285,236,25,9060,258,71311,562,71
2020-11-15,29328,769,326754,3034,429,15973,386,193955,1704,313,4110,123,41648,420,33,9163,260,71985,777,70
2020-11-16,29689,773,328963,2570,187,16237,387,195408,1717,120,4151,123,41907,300,20,9219,263,72360,431,37
2020-11-17,29911,776,329955,1214,396,16364,389,195932,651,255,4185,124,42079,206,49,9280,263,72583,284,76
2020-11-18,30307,779,331883,2324,577,16604,391,197025,1333,364,4244,124,42357,337,57,9376,264,72977,490,122
2020-11-19,30951,782,335417,4178,455,17007,392,199060,2438,307,4343,126,42834,576,41,9518,264,73760,925,87
2020-11-2,25567,740,303702,965,81,13570,373,180069,544,55,3646,123,38599,115,NA,8272,244,67197,269,17
2020-11-20,31468,784,338506,3606,444,17376,392,201065,2374,254,4397,126,43131,351,74,9612,266,74345,679,91
2020-11-21,31965,786,341487,3478,396,17710,392,202631,1900,243,4460,126,43636,568,65,9712,268,75061,816,72
2020-11-22,32352,790,343573,2473,346,17941,394,203806,1406,227,4512,128,43883,299,27,9815,268,75616,658,70
2020-11-23,32798,796,346489,3362,425,18235,397,205740,2228,293,4574,130,44189,368,57,9901,269,76145,615,55
2020-11-24,33111,800,348613,2437,314,18458,400,207182,1665,230,4615,131,44371,223,27,9950,269,76513,417,48
2020-11-25,33700,802,351828,3804,640,18813,400,208840,2013,357,4696,131,44662,372,103,10101,271,77542,1180,154
2020-11-26,34277,805,354873,3622,506,19196,401,210530,2073,297,4791,132,45133,566,88,10200,272,78202,759,93
