date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-05-25,19701,4417,1116.5,32,7.3
2021-05-25,19702,6152,1111.5,48,13.6
2021-05-25,19703,1622,1113.1,18,11.4
2021-05-25,19706,NA,NA,NA,NA
2021-05-25,19707,1469,1040.6,42,14.4
2021-05-25,19709,5253,1302.5,42,12.5
2021-05-25,19711,5888,991.2,60,9.7
2021-05-25,19713,3741,1265.1,62,14.6
2021-05-25,19716,NA,NA,NA,NA
2021-05-25,19717,226,325.5,0,0
2021-05-25,19720,8193,1385.5,81,13
2021-05-25,19730,NA,NA,NA,NA
2021-05-25,19731,NA,NA,NA,NA
2021-05-25,19732,NA,NA,NA,NA
2021-05-25,19733,NA,NA,NA,NA
2021-05-25,19734,1593,1345.2,14,16.6
2021-05-25,19736,NA,NA,NA,NA
2021-05-25,19801,2253,1317.7,22,23
2021-05-25,19802,2933,1162.1,30,10.3
2021-05-25,19803,2062,1083.6,71,14.7
2021-05-25,19804,2361,1379.7,32,13.6
2021-05-25,19805,5478,1461.2,73,22.8
2021-05-25,19806,989,1013.6,34,20.1
2021-05-25,19807,708,1196.7,NA,NA
2021-05-25,19808,4145,1135.8,69,12.3
2021-05-25,19809,1290,870.2,25,14.8
2021-05-25,19810,2024,846.3,39,8.4
2021-05-25,19901,3548,967.8,67,16
2021-05-25,19902,NA,NA,NA,NA
2021-05-25,19904,3873,1041.8,115,24.9
2021-05-25,19930,NA,NA,NA,NA
2021-05-25,19931,NA,NA,NA,NA
2021-05-25,19933,1082,1076.6,21,21.7
2021-05-25,19934,1206,915.1,16,8.4
2021-05-25,19938,973,1165.2,13,13.5
2021-05-25,19939,727,1100,NA,NA
2021-05-25,19940,696,1291.9,NA,NA
2021-05-25,19941,322,1281.5,NA,NA
2021-05-25,19943,1143,902.8,14,9.3
2021-05-25,19944,NA,NA,NA,NA
2021-05-25,19945,870,1543.1,NA,NA
2021-05-25,19946,489,1008,NA,NA
2021-05-25,19947,3273,1740.4,45,21.5
2021-05-25,19950,758,1063.9,23,19.6
2021-05-25,19951,NA,NA,NA,NA
2021-05-25,19952,958,1012.4,12,7.8
2021-05-25,19953,397,960.2,NA,NA
2021-05-25,19954,NA,NA,NA,NA
2021-05-25,19956,1901,1321.9,27,16.2
2021-05-25,19958,2289,1109.1,75,12.5
2021-05-25,19960,819,1324.1,NA,NA
2021-05-25,19962,1244,1092.3,NA,NA
2021-05-25,19963,2308,1135.4,70,22.4
2021-05-25,19964,NA,NA,NA,NA
2021-05-25,19966,3172,1194.9,79,15.8
2021-05-25,19967,NA,NA,NA,NA
2021-05-25,19968,1023,1006.3,15,11
2021-05-25,19970,751,1109.9,NA,NA
2021-05-25,19971,1414,1519.9,26,7.4
2021-05-25,19973,3028,1245.4,65,18.5
2021-05-25,19975,1112,1431.2,NA,NA
2021-05-25,19977,3311,1294.8,65,23.2
2021-05-25,19979,NA,NA,NA,NA
