date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21065,654,245251,1935,110,10919,326,141841,1175,73,3140,118,32190,279,NA,6929,210,56362,282,22
2020-10-10,22305,671,262977,2729,128,11735,338,154213,2041,81,3242,119,34025,250,NA,7249,214,59028,357,37
2020-10-11,22464,675,266248,3430,129,11826,341,156760,2638,81,3261,119,34226,220,NA,7298,215,59389,410,34
2020-10-12,22567,676,267513,1368,56,11885,342,157566,865,29,3272,119,34379,164,NA,7331,215,59658,302,22
2020-10-13,22638,677,268435,993,108,11925,343,158073,547,53,3277,119,34515,141,17,7357,215,59876,244,32
2020-10-14,22729,678,270023,1679,162,11983,343,159151,1136,108,3290,119,34716,214,NA,7377,216,60098,242,38
2020-10-15,22894,682,272180,2322,131,12088,347,160561,1515,74,3305,119,34909,208,17,7422,216,60465,412,36
2020-10-16,23133,683,275075,3134,181,12211,347,162225,1787,118,3343,119,35223,352,13,7500,217,61244,857,50
2020-10-17,23280,686,277568,2640,50,12304,350,163896,1764,25,3355,119,35528,317,NA,7542,217,61623,421,16
2020-10-18,23384,688,279100,1636,113,12353,351,164807,960,56,3368,119,35700,185,NA,7584,218,61999,418,45
2020-10-19,23498,692,280585,1599,81,12418,352,165701,959,46,3384,119,35905,221,NA,7617,221,62326,360,24
2020-10-2,21239,658,247088,2011,156,11030,329,142974,1244,128,3155,118,32397,222,NA,6977,211,56712,398,21
2020-10-20,23556,695,281251,724,105,12461,353,166140,482,68,3386,120,35975,72,NA,7630,222,62458,145,29
2020-10-21,23697,697,282600,1490,145,12537,354,166910,846,92,3399,120,36175,213,12,7682,223,62767,361,38
2020-10-22,23866,701,284366,1935,147,12634,354,167999,1186,82,3418,120,36361,205,NA,7735,227,63175,461,52
