date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21067,654,245087,1935,110,10918,326,141734,1175,73,3142,118,32174,279,NA,6930,210,56328,282,22
2020-10-10,22306,671,262801,2728,128,11733,338,154099,2041,81,3244,119,34008,250,NA,7250,214,58990,356,37
2020-10-11,22465,675,266071,3429,129,11824,341,156646,2638,81,3263,119,34209,220,NA,7299,215,59350,409,34
2020-10-12,22568,676,267332,1364,56,11883,342,157449,862,29,3274,119,34361,163,NA,7332,215,59619,302,22
2020-10-13,22639,677,268254,993,108,11923,343,157956,547,53,3279,119,34497,141,17,7358,215,59838,245,32
2020-10-14,22730,678,269841,1678,162,11981,343,159034,1136,108,3292,119,34698,214,NA,7378,216,60059,241,38
2020-10-15,22894,682,271998,2321,131,12086,347,160444,1515,74,3307,119,34891,208,17,7422,216,60426,411,36
2020-10-16,23133,683,274888,3129,181,12209,347,162105,1784,118,3345,119,35205,352,13,7500,217,61203,855,50
2020-10-17,23280,686,277379,2638,50,12302,350,163775,1763,25,3357,119,35509,316,NA,7542,217,61582,421,16
2020-10-18,23384,688,278910,1635,113,12351,351,164685,959,56,3370,119,35681,185,NA,7584,218,61958,418,45
2020-10-19,23498,692,280394,1598,81,12416,352,165579,959,46,3386,119,35886,221,NA,7617,221,62284,359,24
2020-10-2,21241,658,246924,2011,156,11029,329,142867,1244,128,3157,118,32381,222,NA,6978,211,56678,398,21
2020-10-20,23556,695,281058,722,105,12459,353,166016,480,68,3388,120,35956,72,NA,7630,222,62416,145,29
2020-10-21,23697,697,282406,1489,145,12535,354,166785,845,92,3401,120,36156,213,12,7682,223,62725,361,38
2020-10-22,23866,701,284170,1933,147,12632,354,167872,1184,82,3420,120,36342,205,NA,7735,227,63133,461,52
2020-10-23,24025,705,286023,2012,179,12720,354,168927,1143,85,3432,120,36555,225,23,7794,231,63640,566,62
2020-10-24,24148,709,287854,1954,123,12790,357,170166,1309,75,3448,120,36758,219,NA,7831,232,63939,336,32
2020-10-25,24351,716,290227,2576,96,12916,361,171752,1712,54,3471,120,37031,296,11,7885,235,64366,481,30
2020-10-26,24437,717,291161,1020,69,12957,362,172266,555,30,3488,120,37197,183,NA,7913,235,64590,252,28
2020-10-27,24572,717,292721,1695,151,13033,362,173219,1029,110,3506,120,37347,168,15,7954,235,64936,387,22
2020-10-28,24730,721,293993,1430,177,13126,364,173985,859,102,3530,120,37459,136,22,7995,237,65187,292,44
2020-10-29,24921,729,295813,2011,177,13213,368,175085,1187,92,3563,121,37680,254,23,8066,240,65585,469,51
2020-10-3,21363,660,248342,1540,101,11104,330,143673,881,57,3171,118,32590,223,NA,7011,212,57011,366,34
2020-10-30,25120,731,297712,2098,160,13326,368,176358,1386,79,3588,122,37865,210,15,8127,241,65955,431,58
2020-10-31,25306,735,299108,1582,126,13402,369,177042,760,73,3628,122,38108,283,12,8197,244,66342,457,36
2020-10-4,21520,661,250440,2255,92,11219,331,145003,1445,70,3180,118,32835,254,NA,7043,212,57425,446,15
2020-10-5,21607,663,251328,975,78,11274,333,145546,598,45,3186,118,32965,136,14,7069,212,57586,187,17
2020-10-6,21737,663,253095,1897,103,11352,333,146805,1337,71,3199,118,33122,170,NA,7108,212,57849,302,22
2020-10-7,21836,666,254784,1788,124,11421,335,148135,1399,89,3202,119,33186,67,NA,7135,212,58069,247,23
2020-10-8,21993,668,257299,2672,185,11530,336,150089,2063,133,3209,119,33401,222,NA,7176,213,58318,290,34
2020-10-9,22174,670,260205,3087,133,11647,337,152144,2172,74,3231,119,33771,392,NA,7217,214,58667,390,47
