date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-05-13,19701,4244,1071.6,32,7.3
2021-05-13,19702,5994,1083.5,48,13.6
2021-05-13,19703,1590,1089.7,18,11.4
2021-05-13,19706,NA,NA,NA,NA
2021-05-13,19707,1457,1030.4,42,14.4
2021-05-13,19709,5153,1278.3,40,12.1
2021-05-13,19711,5780,968,60,9.7
2021-05-13,19713,3656,1235.1,62,14.6
2021-05-13,19716,NA,NA,NA,NA
2021-05-13,19717,226,393.3,0,0
2021-05-13,19720,8067,1363.9,81,13
2021-05-13,19730,NA,NA,NA,NA
2021-05-13,19731,NA,NA,NA,NA
2021-05-13,19732,NA,NA,NA,NA
2021-05-13,19733,NA,NA,NA,NA
2021-05-13,19734,1566,1321.8,13,14.2
2021-05-13,19736,NA,NA,NA,NA
2021-05-13,19801,2223,1301.1,21,22.5
2021-05-13,19802,2899,1149,30,10.3
2021-05-13,19803,2037,1070.5,71,14.7
2021-05-13,19804,2307,1347.6,32,13.6
2021-05-13,19805,5380,1435.3,73,22.8
2021-05-13,19806,973,1000.6,34,20.1
2021-05-13,19807,701,1183.1,NA,NA
2021-05-13,19808,4069,1115.7,69,12.3
2021-05-13,19809,1263,850.3,25,14.8
2021-05-13,19810,1995,834.8,38,8.2
2021-05-13,19901,3481,948.1,67,16
2021-05-13,19902,NA,NA,NA,NA
2021-05-13,19904,3809,1023.5,115,24.9
2021-05-13,19930,NA,NA,NA,NA
2021-05-13,19931,NA,NA,NA,NA
2021-05-13,19933,1071,1064.7,21,21.7
2021-05-13,19934,1195,905.6,16,8.4
2021-05-13,19938,957,1143.9,13,13.5
2021-05-13,19939,717,1082.8,NA,NA
2021-05-13,19940,686,1271.2,NA,NA
2021-05-13,19941,320,1273.4,NA,NA
2021-05-13,19943,1122,884.7,14,9.3
2021-05-13,19944,NA,NA,NA,NA
2021-05-13,19945,860,1522.4,NA,NA
2021-05-13,19946,484,996.5,NA,NA
2021-05-13,19947,3239,1722.4,45,21.5
2021-05-13,19950,751,1054.6,23,19.6
2021-05-13,19951,NA,NA,NA,NA
2021-05-13,19952,948,1003.3,12,7.8
2021-05-13,19953,392,949.9,NA,NA
2021-05-13,19954,NA,NA,NA,NA
2021-05-13,19956,1885,1310.3,26,15.8
2021-05-13,19958,2276,1101.6,74,12.4
2021-05-13,19960,813,1315.6,NA,NA
2021-05-13,19962,1238,1087.4,NA,NA
2021-05-13,19963,2282,1122,70,22.4
2021-05-13,19964,NA,NA,NA,NA
2021-05-13,19966,3147,1184.4,79,15.8
2021-05-13,19967,NA,NA,NA,NA
2021-05-13,19968,1017,1000.8,15,11
2021-05-13,19970,746,1106.4,NA,NA
2021-05-13,19971,1398,1491.1,26,7.4
2021-05-13,19973,3000,1232.8,65,18.5
2021-05-13,19975,1098,1403.8,NA,NA
2021-05-13,19977,3260,1274.4,64,22.9
2021-05-13,19979,NA,NA,NA,NA
