date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-02-21,19701,9604,2462.6,66,14.6
2022-02-21,19702,13461,2435.3,76,20.6
2022-02-21,19703,3846,2662.4,27,17.1
2022-02-21,19706,NA,NA,NA,NA
2022-02-21,19707,3264,2381.1,51,18
2022-02-21,19709,12581,3106.3,83,21
2022-02-21,19711,11485,2124.7,96,15.7
2022-02-21,19713,7865,2698.9,94,22.9
2022-02-21,19716,NA,NA,NA,NA
2022-02-21,19717,773,4819.3,0,0
2022-02-21,19720,16992,2906.4,138,22
2022-02-21,19730,NA,NA,NA,NA
2022-02-21,19731,NA,NA,NA,NA
2022-02-21,19732,NA,NA,NA,NA
2022-02-21,19733,NA,NA,NA,NA
2022-02-21,19734,4066,3431.5,22,21.3
2022-02-21,19736,NA,NA,NA,NA
2022-02-21,19801,4990,2962.3,32,31.9
2022-02-21,19802,6763,2709.9,68,22.7
2022-02-21,19803,4662,2488.7,90,19.3
2022-02-21,19804,4761,2839.9,48,20.3
2022-02-21,19805,11403,3025,99,30.5
2022-02-21,19806,2060,2217.4,47,28
2022-02-21,19807,1472,2496.7,17,8.9
2022-02-21,19808,8755,2440.9,101,18.3
2022-02-21,19809,3065,2083,33,19.9
2022-02-21,19810,4800,2054.4,58,13.4
2022-02-21,19901,9185,2586.3,110,26.6
2022-02-21,19902,NA,NA,NA,NA
2022-02-21,19904,9881,2737.3,172,37.4
2022-02-21,19930,NA,NA,NA,NA
2022-02-21,19931,NA,NA,NA,NA
2022-02-21,19933,2576,2581.4,38,37.3
2022-02-21,19934,3291,2530.9,32,17.4
2022-02-21,19938,2788,3340.8,23,22.7
2022-02-21,19939,1636,2517.5,15,10.9
2022-02-21,19940,1677,3234.7,NA,NA
2022-02-21,19941,822,3093.5,13,65.2
2022-02-21,19943,3243,2623.8,31,20
2022-02-21,19944,NA,NA,NA,NA
2022-02-21,19945,1918,3548.5,11,9.6
2022-02-21,19946,1241,2552.8,13,22.6
2022-02-21,19947,6305,3365.2,71,33.3
2022-02-21,19950,1852,2675,37,31.4
2022-02-21,19951,NA,NA,NA,NA
2022-02-21,19952,2545,2786.7,31,22.6
2022-02-21,19953,995,2540.1,13,22.9
2022-02-21,19954,NA,NA,NA,NA
2022-02-21,19956,4764,3339.6,50,29.2
2022-02-21,19958,5176,2566.8,96,15.8
2022-02-21,19960,1943,3169.7,14,16
2022-02-21,19962,3369,3041,18,10.7
2022-02-21,19963,5535,2816.9,109,35.7
2022-02-21,19964,NA,NA,NA,NA
2022-02-21,19966,7455,2908.5,111,21.7
2022-02-21,19967,NA,NA,NA,NA
2022-02-21,19968,2691,2751,24,15.3
2022-02-21,19970,1557,2498.4,14,7.5
2022-02-21,19971,2822,3052.5,42,13.4
2022-02-21,19973,7246,3085.1,95,27.9
2022-02-21,19975,2109,2780.1,16,6.7
2022-02-21,19977,8299,3326.5,106,37.3
2022-02-21,19979,NA,NA,NA,NA
