date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-05-08,19701,4216,1064.2,32,7.3
2021-05-08,19702,5972,1079.6,47,13.5
2021-05-08,19703,1578,1080.9,18,11.4
2021-05-08,19706,NA,NA,NA,NA
2021-05-08,19707,1455,1028.2,42,14.4
2021-05-08,19709,5118,1270.2,40,12.1
2021-05-08,19711,5755,962.6,60,9.7
2021-05-08,19713,3625,1223.8,62,14.6
2021-05-08,19716,NA,NA,NA,NA
2021-05-08,19717,226,393.3,0,0
2021-05-08,19720,7995,1351.4,80,12.8
2021-05-08,19730,NA,NA,NA,NA
2021-05-08,19731,NA,NA,NA,NA
2021-05-08,19732,NA,NA,NA,NA
2021-05-08,19733,NA,NA,NA,NA
2021-05-08,19734,1554,1313.8,13,14.2
2021-05-08,19736,NA,NA,NA,NA
2021-05-08,19801,2207,1291.1,21,22.5
2021-05-08,19802,2886,1143.7,29,9.9
2021-05-08,19803,2032,1068.3,71,14.7
2021-05-08,19804,2294,1340.2,31,13.2
2021-05-08,19805,5342,1424.8,72,22.6
2021-05-08,19806,972,998.7,34,20.1
2021-05-08,19807,699,1180.5,NA,NA
2021-05-08,19808,4042,1108.3,69,12.3
2021-05-08,19809,1256,846.1,25,14.8
2021-05-08,19810,1986,830.8,38,8.2
2021-05-08,19901,3466,944.1,67,16
2021-05-08,19902,NA,NA,NA,NA
2021-05-08,19904,3774,1012.5,114,24.7
2021-05-08,19930,NA,NA,NA,NA
2021-05-08,19931,NA,NA,NA,NA
2021-05-08,19933,1066,1059.4,21,21.7
2021-05-08,19934,1187,901.4,16,8.4
2021-05-08,19938,953,1138.2,12,12.7
2021-05-08,19939,711,1074.5,NA,NA
2021-05-08,19940,681,1260.8,NA,NA
2021-05-08,19941,318,1268.4,NA,NA
2021-05-08,19943,1110,875.8,14,9.3
2021-05-08,19944,NA,NA,NA,NA
2021-05-08,19945,854,1511.7,NA,NA
2021-05-08,19946,484,996.5,NA,NA
2021-05-08,19947,3216,1709.9,44,21
2021-05-08,19950,746,1045.6,23,19.6
2021-05-08,19951,NA,NA,NA,NA
2021-05-08,19952,941,994.7,12,7.8
2021-05-08,19953,389,944.3,NA,NA
2021-05-08,19954,NA,NA,NA,NA
2021-05-08,19956,1875,1303.6,26,15.8
2021-05-08,19958,2271,1097.9,74,12.4
2021-05-08,19960,813,1314.9,NA,NA
2021-05-08,19962,1237,1086.2,NA,NA
2021-05-08,19963,2269,1115.2,70,22.4
2021-05-08,19964,NA,NA,NA,NA
2021-05-08,19966,3129,1176.8,78,15.7
2021-05-08,19967,NA,NA,NA,NA
2021-05-08,19968,1007,989.4,15,11
2021-05-08,19970,740,1091.6,NA,NA
2021-05-08,19971,1395,1484.1,26,7.4
2021-05-08,19973,2980,1223.5,64,18
2021-05-08,19975,1095,1400.9,NA,NA
2021-05-08,19977,3229,1261.4,62,22.1
2021-05-08,19979,NA,NA,NA,NA
