date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21070,669,238556,1873,10924,334,138261,1142,3139,119,31121,263,6928,216,54782,277
2020-10-10,22318,686,255812,2672,11744,346,150332,1999,3242,120,32887,244,7251,220,57371,349
2020-10-11,22479,691,259017,3366,11837,350,152828,2589,3261,120,33086,218,7300,221,57723,401
2020-10-12,22582,692,260249,1335,11896,351,153611,842,3272,120,33235,160,7333,221,57987,297
2020-10-13,22653,694,261146,968,11936,352,154110,539,3277,120,33366,136,7359,222,58198,237
2020-10-14,22743,695,262676,1620,11993,352,155156,1103,3290,120,33557,204,7379,223,58408,230
2020-10-15,22909,699,264761,2251,12098,356,156518,1467,3305,120,33742,200,7425,223,58764,402
2020-10-16,23147,700,267576,3053,12222,356,158135,1741,3342,120,34042,337,7502,224,59527,840
2020-10-17,23293,703,270002,2572,12315,359,159766,1724,3354,120,34337,307,7543,224,59894,408
2020-10-18,23398,705,271482,1585,12365,360,160648,932,3367,120,34497,173,7585,225,60259,407
2020-10-19,23512,710,272930,1562,12430,361,161524,941,3383,120,34692,211,7618,229,60579,353
2020-10-2,21245,673,240343,1962,11035,337,139365,1215,3154,119,31322,216,6977,217,55121,388
2020-10-20,23570,714,273579,707,12473,363,161949,468,3385,121,34760,70,7631,230,60710,144
2020-10-21,23710,716,274882,1443,12549,364,162698,825,3397,121,34951,203,7683,231,61004,346
2020-10-22,23878,720,276592,1878,12645,364,163764,1162,3416,121,35132,200,7736,235,61391,440
2020-10-23,24037,724,278383,1950,12733,364,164788,1112,3428,121,35335,215,7795,239,61882,550
2020-10-24,24158,728,280174,1912,12802,367,166008,1289,3444,121,35530,211,7831,240,62172,326
2020-10-25,24360,735,282472,2500,12927,371,167541,1658,3467,121,35795,288,7885,243,62589,471
2020-10-26,24446,736,283386,1000,12968,372,168044,544,3484,121,35957,179,7913,243,62810,249
2020-10-27,24582,736,284898,1648,13044,372,168972,1004,3502,121,36103,164,7955,243,63140,372
2020-10-28,24742,740,286131,1393,13138,374,169711,833,3526,121,36212,133,7997,245,63384,286
2020-10-29,24935,748,287913,1975,13227,378,170789,1167,3559,122,36426,247,8068,248,63774,461
2020-10-3,21370,675,241729,1511,11112,338,140156,868,3168,119,31527,219,7011,218,55442,355
2020-10-30,25132,750,289769,2053,13339,378,172035,1358,3583,123,36605,203,8129,249,64138,425
2020-10-31,25321,754,291125,1545,13417,379,172708,751,3624,123,36844,280,8199,252,64505,437
2020-10-4,21527,676,243766,2194,11227,339,141448,1407,3177,119,31764,246,7043,218,55845,435
2020-10-5,21615,678,244625,947,11282,341,141978,585,3183,119,31884,126,7070,218,56002,184
2020-10-6,21748,678,246337,1845,11362,341,143198,1300,3197,119,32036,166,7109,218,56259,296
2020-10-7,21847,681,247987,1749,11431,343,144500,1371,3200,120,32097,64,7136,218,56471,239
2020-10-8,22004,683,250445,2615,11541,344,146417,2027,3207,120,32303,213,7176,219,56712,281
2020-10-9,22185,685,253273,3009,11658,345,148419,2119,3229,120,32656,375,7217,220,57056,385
2020-11-1,25507,757,293056,2117,13554,382,174097,1526,3632,123,36995,159,8240,252,64815,351
2020-11-10,27539,779,306210,1466,14829,393,182164,775,3892,125,38731,270,8735,261,67424,328
2020-11-11,27738,782,307530,1519,14953,394,182851,811,3916,125,38934,227,8786,263,67730,357
2020-11-12,28201,784,309936,2869,15264,395,184453,1913,3969,125,39145,264,8885,264,68204,573
2020-11-13,28582,788,311632,2077,15492,396,185411,1186,4041,125,39455,382,8964,267,68545,420
2020-11-14,28989,789,313606,2381,15778,396,186619,1494,4058,125,39665,227,9068,268,68997,556
2020-11-15,29393,793,316163,2961,16021,397,188048,1672,4116,126,40019,412,9171,270,69641,747
2020-11-16,29758,797,318308,2510,16285,398,189470,1686,4157,126,40261,283,9231,273,70006,425
2020-11-17,29980,800,319270,1184,16413,400,189980,638,4191,127,40429,202,9291,273,70220,274
2020-11-18,30376,803,321135,2261,16654,402,191040,1301,4248,127,40699,327,9388,274,70597,474
2020-11-19,31022,806,324540,4051,17056,403,193006,2368,4349,129,41160,562,9531,274,71341,887
2020-11-2,25608,759,293896,941,13606,383,174579,534,3645,124,37091,109,8276,252,65043,264
2020-11-20,31541,810,327527,3506,17428,404,194951,2317,4402,130,41445,338,9625,276,71904,657
2020-11-21,32034,812,330411,3377,17762,404,196471,1854,4464,130,41926,543,9722,278,72597,790
2020-11-22,32420,817,332420,2395,17994,406,197603,1364,4515,132,42161,286,9824,279,73133,638
2020-11-23,32873,824,335220,3253,18292,409,199465,2160,4577,135,42452,353,9913,280,73638,594
2020-11-24,33186,828,337286,2379,18515,412,200871,1629,4619,136,42628,218,9961,280,73993,403
2020-11-25,33772,830,340393,3693,18867,412,202479,1960,4700,136,42905,358,10112,282,74984,1142
