date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-10-29,19701,5593,1418.7,49,10.9
2021-10-29,19702,7810,1414.4,59,16.3
2021-10-29,19703,2107,1453.5,18,11.4
2021-10-29,19706,NA,NA,NA,NA
2021-10-29,19707,1858,1315.6,49,17.2
2021-10-29,19709,6823,1685,60,16.4
2021-10-29,19711,7227,1242.5,72,11.6
2021-10-29,19713,4592,1562.4,72,17.2
2021-10-29,19716,NA,NA,NA,NA
2021-10-29,19717,378,417.4,0,0
2021-10-29,19720,10282,1749.4,108,17.3
2021-10-29,19730,NA,NA,NA,NA
2021-10-29,19731,NA,NA,NA,NA
2021-10-29,19732,NA,NA,NA,NA
2021-10-29,19733,NA,NA,NA,NA
2021-10-29,19734,2155,1824.1,20,19.6
2021-10-29,19736,NA,NA,NA,NA
2021-10-29,19801,3015,1783.7,24,24.4
2021-10-29,19802,3981,1590.6,41,14
2021-10-29,19803,2565,1354.6,80,17
2021-10-29,19804,2919,1723.6,39,16.4
2021-10-29,19805,7034,1868.8,83,25.7
2021-10-29,19806,1212,1275.9,41,23.7
2021-10-29,19807,889,1510.4,12,6.3
2021-10-29,19808,5131,1412.1,84,15.1
2021-10-29,19809,1658,1123.9,29,17.6
2021-10-29,19810,2533,1067.3,47,10.5
2021-10-29,19901,4981,1376.1,88,21.2
2021-10-29,19902,NA,NA,NA,NA
2021-10-29,19904,5411,1481.6,139,30
2021-10-29,19930,NA,NA,NA,NA
2021-10-29,19931,NA,NA,NA,NA
2021-10-29,19933,1552,1560.1,30,30.3
2021-10-29,19934,1778,1360.7,23,12.2
2021-10-29,19938,1428,1713.4,14,14.3
2021-10-29,19939,984,1487.9,11,7.5
2021-10-29,19940,1042,1963.5,NA,NA
2021-10-29,19941,458,1732.1,NA,NA
2021-10-29,19943,1782,1427.9,21,13.3
2021-10-29,19944,NA,NA,NA,NA
2021-10-29,19945,1218,2232.9,NA,NA
2021-10-29,19946,735,1499.2,NA,NA
2021-10-29,19947,4123,2200.7,59,28
2021-10-29,19950,1141,1626,31,26.3
2021-10-29,19951,NA,NA,NA,NA
2021-10-29,19952,1511,1633.7,20,13.5
2021-10-29,19953,536,1317.6,NA,NA
2021-10-29,19954,NA,NA,NA,NA
2021-10-29,19956,2823,1975.2,39,23.3
2021-10-29,19958,3039,1492.4,88,14.6
2021-10-29,19960,1143,1859.6,12,13.8
2021-10-29,19962,1878,1672.9,13,7.8
2021-10-29,19963,3204,1608.4,89,28.9
2021-10-29,19964,NA,NA,NA,NA
2021-10-29,19966,4426,1704.7,91,18.1
2021-10-29,19967,NA,NA,NA,NA
2021-10-29,19968,1415,1414.2,17,11.9
2021-10-29,19970,960,1481.4,NA,NA
2021-10-29,19971,1785,1895.2,34,9.8
2021-10-29,19973,4423,1864.1,83,24
2021-10-29,19975,1411,1828.9,15,6.2
2021-10-29,19977,4555,1803.7,82,28.7
2021-10-29,19979,NA,NA,NA,NA
