date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21064,669,236692,1855,10920,334,137262,1135,3138,119,30829,260,6927,216,54340,277
2020-10-10,22310,686,253785,2635,11740,346,149242,1977,3240,120,32561,234,7249,220,56905,347
2020-10-11,22472,691,256959,3336,11834,350,151717,2569,3259,120,32758,216,7298,221,57252,396
2020-10-12,22575,692,258179,1323,11893,351,152490,832,3270,120,32906,159,7331,221,57515,296
2020-10-13,22646,694,259068,960,11933,352,152985,535,3275,120,33035,134,7357,222,57724,235
2020-10-14,22736,695,260581,1603,11990,352,154019,1091,3288,120,33224,202,7377,223,57933,229
2020-10-15,22902,699,262649,2234,12095,356,155369,1455,3303,120,33406,197,7423,223,58289,402
2020-10-16,23139,700,265437,3025,12218,356,156971,1725,3340,120,33704,335,7500,224,59045,833
2020-10-17,23285,703,267846,2555,12311,359,158594,1716,3352,120,33996,304,7541,224,59408,404
2020-10-18,23391,705,269313,1573,12362,360,159472,929,3365,120,34153,170,7583,225,59767,401
2020-10-19,23505,710,270751,1552,12427,361,160344,937,3381,120,34345,208,7616,229,60084,350
2020-10-2,21238,673,238464,1946,11031,337,138361,1210,3152,119,31024,209,6976,217,54676,385
2020-10-20,23563,714,271396,703,12470,363,160767,466,3383,121,34412,69,7629,230,60215,144
2020-10-21,23704,716,272691,1436,12546,364,161511,820,3396,121,34601,202,7681,231,60508,345
2020-10-22,23871,720,274379,1855,12641,364,162563,1147,3415,121,34781,199,7734,235,60890,435
2020-10-23,24030,724,276156,1936,12729,364,163577,1102,3427,121,34984,215,7793,239,61377,546
2020-10-24,24152,728,277922,1888,12798,367,164777,1269,3444,121,35178,211,7829,240,61664,323
2020-10-25,24354,735,280194,2474,12923,371,166291,1639,3467,121,35439,284,7883,243,62078,468
2020-10-26,24440,736,281102,994,12964,372,166791,541,3484,121,35601,179,7911,243,62296,246
2020-10-27,24576,736,282601,1635,13040,372,167712,997,3502,121,35744,161,7953,243,62623,369
2020-10-28,24736,740,283820,1379,13134,374,168442,824,3526,121,35851,131,7995,245,62865,284
2020-10-29,24930,748,285593,1967,13223,378,169515,1162,3559,122,36065,247,8067,248,63251,458
2020-10-3,21363,675,239838,1499,11108,338,139148,864,3166,119,31225,215,7010,218,54993,351
2020-10-30,25125,750,287427,2029,13335,378,170749,1346,3582,123,36237,195,8127,249,63613,422
2020-10-31,25313,754,288768,1529,13412,379,171413,741,3623,123,36473,277,8197,252,63978,435
2020-10-4,21520,676,241855,2174,11223,339,140429,1396,3175,119,31459,243,7042,218,55392,431
2020-10-5,21607,678,242706,938,11278,341,140955,581,3181,119,31577,124,7068,218,55547,181
2020-10-6,21740,678,244404,1831,11358,341,142166,1291,3195,119,31728,165,7107,218,55801,293
2020-10-7,21839,681,246037,1732,11427,343,143456,1359,3198,120,31786,61,7134,218,56013,239
2020-10-8,21996,683,248480,2600,11537,344,145361,2015,3205,120,31991,212,7174,219,56252,279
2020-10-9,22177,685,251283,2984,11654,345,147351,2107,3227,120,32340,371,7215,220,56592,381
2020-11-1,25499,757,290685,2103,13549,382,172793,1517,3631,123,36621,156,8238,252,64287,350
2020-11-10,27534,779,303727,1457,14827,393,180789,769,3892,125,38342,268,8732,261,66873,328
2020-11-11,27733,782,305032,1504,14951,394,181471,806,3916,125,38544,226,8783,263,67175,353
2020-11-12,28198,784,307416,2849,15263,395,183060,1901,3969,125,38751,260,8883,264,67644,569
2020-11-13,28579,788,309100,2065,15491,396,184011,1179,4041,125,39059,380,8962,267,67982,417
2020-11-14,28987,789,311058,2366,15778,396,185209,1485,4058,125,39269,227,9066,268,68430,552
2020-11-15,29389,793,313590,2934,16020,397,186621,1654,4115,126,39617,405,9169,270,69072,745
2020-11-16,29754,797,315717,2492,16284,398,188032,1675,4156,126,39855,279,9229,273,69434,422
2020-11-17,29976,800,316673,1178,16412,400,188538,634,4190,127,40022,201,9289,273,69648,274
2020-11-18,30372,803,318525,2248,16653,402,189593,1296,4247,127,40290,325,9386,274,70020,469
2020-11-19,31020,806,321900,4023,17057,403,191542,2353,4348,129,40749,560,9529,274,70757,880
2020-11-2,25600,759,291520,936,13601,383,173272,531,3644,124,36715,107,8274,252,64515,264
2020-11-20,31540,810,324868,3488,17430,404,193476,2307,4401,130,41028,332,9623,276,71319,656
2020-11-21,32033,812,327739,3364,17763,404,194990,1847,4464,130,41506,541,9720,278,72010,788
