date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-03-24,19701,3600,925.4,30,7.5
2021-03-24,19702,5116,927.9,42,12.7
2021-03-24,19703,1333,950.7,15,9.1
2021-03-24,19706,NA,NA,NA,NA
2021-03-24,19707,1308,890.1,41,13.7
2021-03-24,19709,4295,1104.8,39,12
2021-03-24,19711,5101,840.1,54,8.8
2021-03-24,19713,3165,1070.4,58,13.8
2021-03-24,19716,NA,NA,NA,NA
2021-03-24,19717,175,378.7,0,0
2021-03-24,19720,6851,1117.9,78,12.6
2021-03-24,19730,NA,NA,NA,NA
2021-03-24,19731,NA,NA,NA,NA
2021-03-24,19732,NA,NA,NA,NA
2021-03-24,19733,NA,NA,NA,NA
2021-03-24,19734,1313,1097.7,12,12
2021-03-24,19736,NA,NA,NA,NA
2021-03-24,19801,1865,1118.6,18,16.3
2021-03-24,19802,2378,910.8,27,10.6
2021-03-24,19803,1785,882.8,69,14.7
2021-03-24,19804,2008,1172.3,27,12.5
2021-03-24,19805,4615,1219.7,71,21.4
2021-03-24,19806,868,873.4,30,17.6
2021-03-24,19807,599,1058.9,NA,NA
2021-03-24,19808,3568,912.5,65,10.9
2021-03-24,19809,1060,716.4,24,14
2021-03-24,19810,1703,713.7,34,7.8
2021-03-24,19901,2919,782,64,15.3
2021-03-24,19902,NA,NA,NA,NA
2021-03-24,19904,3283,926.7,108,23.8
2021-03-24,19930,NA,NA,NA,NA
2021-03-24,19931,NA,NA,NA,NA
2021-03-24,19933,998,1008,20,20.1
2021-03-24,19934,991,716.2,14,7.4
2021-03-24,19938,816,986,NA,NA
2021-03-24,19939,639,946.5,NA,NA
2021-03-24,19940,607,1104.9,NA,NA
2021-03-24,19941,300,1200.2,NA,NA
2021-03-24,19943,929,814.5,14,10
2021-03-24,19944,NA,NA,NA,NA
2021-03-24,19945,758,1228.7,NA,NA
2021-03-24,19946,423,856.5,NA,NA
2021-03-24,19947,3086,1628.1,41,17.7
2021-03-24,19950,645,874.3,19,16.3
2021-03-24,19951,NA,NA,NA,NA
2021-03-24,19952,832,833.5,12,7.9
2021-03-24,19953,342,795.4,NA,NA
2021-03-24,19954,NA,NA,NA,NA
2021-03-24,19956,1730,1217.7,26,16
2021-03-24,19958,2090,1023.8,70,12.9
2021-03-24,19960,752,1169.7,NA,NA
2021-03-24,19962,1044,927.4,NA,NA
2021-03-24,19963,2071,991.7,68,20.4
2021-03-24,19964,NA,NA,NA,NA
2021-03-24,19966,2901,1107.8,71,14.1
2021-03-24,19967,NA,NA,NA,NA
2021-03-24,19968,896,854.5,14,10.5
2021-03-24,19970,666,920.6,NA,NA
2021-03-24,19971,1288,1373.7,26,8.6
2021-03-24,19973,2794,1138.7,59,16.1
2021-03-24,19975,997,1182.6,NA,NA
2021-03-24,19977,2793,1068.7,61,23.5
2021-03-24,19979,NA,NA,NA,NA
