date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21037,654,249066,445922,23824,10900,326,144333,245532,11413,3139,118,32744,52345,3330,6922,210,56904,97301,7524
2020-10-10,22272,671,267104,491254,24923,11711,338,156941,276428,12160,3241,119,34606,56348,3395,7242,214,59603,104388,7774
2020-10-11,22431,675,270424,494972,25052,11802,341,159528,279069,12241,3260,119,34813,56633,3404,7291,215,59966,104891,7808
2020-10-12,22535,676,271710,496589,25107,11862,342,160348,279991,12269,3271,119,34967,56877,3408,7324,215,60240,105197,7830
2020-10-13,22606,677,272650,499812,25215,11902,343,160865,282313,12322,3276,119,35107,57216,3425,7350,215,60461,105603,7862
2020-10-14,22698,678,274271,506562,25377,11960,343,161968,286768,12430,3290,119,35314,57747,3435,7370,216,60685,106634,7900
2020-10-15,22864,682,276473,511686,25507,12065,347,163410,289847,12503,3305,119,35510,58243,3452,7416,216,61055,107667,7936
2020-10-16,23102,683,279425,518185,25688,12187,347,165109,293852,12621,3343,119,35834,58753,3465,7494,217,61843,109104,7986
2020-10-17,23247,686,281952,520552,25738,12279,350,166809,295073,12646,3355,119,36141,59056,3471,7535,217,62224,109745,8002
2020-10-18,23351,688,283509,523931,25851,12328,351,167733,297296,12702,3368,119,36318,59410,3481,7577,218,62606,110346,8047
2020-10-19,23465,692,285026,526037,25932,12393,352,168649,298693,12748,3384,119,36526,59617,3489,7610,221,62939,110717,8071
2020-10-2,21210,658,250936,451379,23980,11010,329,145487,248945,11541,3154,118,32954,52861,3335,6970,211,57261,98335,7545
2020-10-20,23523,695,285699,528976,26037,12436,353,169094,300441,12816,3386,120,36597,59917,3493,7623,222,63071,111317,8100
2020-10-21,23664,697,287059,534895,26182,12512,354,169870,304736,12908,3399,120,36798,60355,3505,7675,223,63382,112058,8138
2020-10-22,23832,701,288855,539740,26329,12608,354,170974,307173,12990,3418,120,36986,60934,3513,7728,227,63800,113355,8190
2020-10-23,23991,705,290737,545994,26508,12696,354,172050,310985,13075,3430,120,37201,61371,3536,7787,231,64312,114970,8252
2020-10-24,24113,709,292594,549644,26631,12766,357,173307,313274,13150,3446,120,37406,61881,3546,7823,232,64614,115607,8284
2020-10-25,24315,716,295014,552222,26727,12891,361,174928,315202,13204,3469,120,37687,62046,3557,7877,235,65045,115969,8314
2020-10-26,24401,717,295968,554375,26795,12932,362,175453,316564,13234,3486,120,37857,62253,3564,7905,235,65274,116347,8342
