date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21085,654,249642,445881,23823,10928,326,144731,245497,11413,3148,118,32809,52341,3329,6933,210,56978,97299,7524
2020-10-10,22319,671,267738,491206,24922,11739,338,157384,276387,12160,3250,119,34675,56344,3394,7252,214,59684,104385,7774
2020-10-11,22479,675,271070,494923,25051,11831,341,159982,279027,12241,3269,119,34882,56629,3403,7301,215,60048,104888,7808
2020-10-12,22583,676,272361,496540,25106,11891,342,160805,279949,12269,3280,119,35036,56873,3407,7334,215,60324,105194,7830
2020-10-13,22654,677,273302,499763,25214,11931,343,161323,282271,12322,3285,119,35176,57212,3424,7360,215,60545,105600,7862
2020-10-14,22746,678,274929,506512,25376,11989,343,162430,286725,12430,3299,119,35384,57743,3434,7380,216,60770,106631,7900
2020-10-15,22912,682,277142,511635,25506,12094,347,163878,289803,12503,3314,119,35580,58239,3451,7426,216,61145,107664,7936
2020-10-16,23149,683,280101,518134,25687,12215,347,165580,293808,12621,3352,119,35905,58749,3464,7504,217,61936,109101,7986
2020-10-17,23293,686,282634,520501,25737,12307,350,167284,295029,12646,3363,119,36212,59052,3470,7545,217,62318,109742,8002
2020-10-18,23397,688,284191,523880,25850,12356,351,168208,297252,12702,3376,119,36389,59406,3480,7587,218,62700,110343,8047
2020-10-19,23511,692,285712,525986,25931,12421,352,169126,298649,12748,3392,119,36598,59613,3488,7620,221,63034,110714,8071
2020-10-2,21258,658,251517,451336,23979,11038,329,145887,248908,11541,3163,118,33021,52857,3334,6981,211,57336,98333,7545
2020-10-20,23569,695,286388,528925,26036,12464,353,169574,300397,12816,3394,120,36669,59913,3492,7633,222,63166,111314,8100
2020-10-21,23710,697,287752,534843,26181,12540,354,170351,304691,12908,3407,120,36870,60351,3504,7685,223,63480,112055,8138
2020-10-22,23878,701,289552,539688,26328,12636,354,171457,307128,12990,3426,120,37059,60930,3512,7738,227,63899,113352,8190
2020-10-23,24037,705,291440,545940,26507,12724,354,172538,310938,13075,3438,120,37275,61367,3535,7797,231,64411,114967,8252
2020-10-24,24159,709,293308,549588,26630,12794,357,173804,313227,13150,3454,120,37481,61876,3545,7833,232,64714,115604,8284
2020-10-25,24362,716,295738,552165,26726,12920,361,175433,315154,13204,3477,120,37763,62041,3556,7887,235,65145,115966,8314
2020-10-26,24448,717,296693,554317,26794,12961,362,175959,316515,13234,3494,120,37933,62248,3563,7915,235,65374,116344,8342
2020-10-27,24582,717,298292,558598,26944,13036,362,176940,319356,13343,3512,120,38085,62587,3578,7956,235,65728,117030,8364
2020-10-28,24740,721,299602,563811,27119,13129,364,177728,322706,13444,3536,120,38204,63043,3600,7997,237,65985,117923,8408
2020-10-29,24932,729,301447,569333,27295,13217,368,178845,326108,13535,3569,121,38428,63511,3623,8068,240,66385,119162,8459
2020-10-3,21378,660,252949,455019,24080,11111,330,146704,251029,11598,3177,118,33230,53288,3339,7014,212,57671,99183,7579
2020-10-30,25131,731,303396,574071,27454,13330,368,180157,328828,13613,3594,122,38618,63960,3638,8129,241,66761,120376,8517
2020-10-31,25316,735,304825,577762,27580,13405,369,180858,331149,13686,3634,122,38865,64438,3650,8199,244,67157,121037,8553
2020-10-4,21534,661,255100,458133,24172,11225,331,148077,253368,11668,3186,118,33478,53499,3344,7046,212,58089,99539,7594
2020-10-5,21621,663,256008,460622,24250,11280,333,148633,254987,11713,3192,118,33612,53770,3358,7072,212,58251,99940,7611
2020-10-6,21750,663,257816,464117,24352,11358,333,149918,257668,11783,3205,118,33771,53980,3364,7110,212,58524,100332,7633
2020-10-7,21850,666,259536,471001,24476,11428,335,151275,262408,11872,3208,119,33838,54466,3370,7137,212,58744,101297,7656
2020-10-8,22007,668,262115,479392,24661,11537,336,153280,268621,12005,3215,119,34058,55205,3379,7178,213,58999,102200,7690
2020-10-9,22187,670,265078,485740,24794,11653,337,155377,272676,12079,3237,119,34433,55940,3389,7219,214,59354,103354,7737
2020-11-1,25500,738,306867,580135,27693,13540,372,182318,332929,13763,3642,122,39030,64568,3653,8240,244,67486,121348,8582
2020-11-10,27518,758,320681,619674,29503,14810,383,190740,358202,14897,3894,123,40893,68809,3835,8735,252,70230,128147,9002
2020-11-11,27716,760,322062,628147,29949,14935,383,191452,363632,15215,3918,123,41101,69385,3857,8784,254,70554,129728,9081
2020-11-12,28178,762,324578,634101,30253,15244,384,193128,367026,15370,3970,123,41324,70224,3919,8885,255,71048,130938,9147
2020-11-13,28559,765,326365,640975,30695,15472,385,194145,371545,15689,4043,123,41645,70693,3946,8963,257,71404,132337,9234
2020-11-14,28962,766,328433,645523,30927,15756,385,195421,374211,15820,4060,123,41865,71300,3971,9065,258,71867,133313,9305
2020-11-15,29364,769,331099,653448,31356,15998,386,196907,380314,16133,4117,123,42233,71765,4004,9168,260,72545,134222,9375
2020-11-16,29725,773,333331,656436,31543,16262,387,198376,382342,16253,4158,123,42494,72042,4024,9224,263,72921,134644,9412
2020-11-17,29947,776,334336,661581,31933,16389,389,198909,385476,16503,4192,124,42669,72781,4073,9285,263,73145,135476,9487
2020-11-18,30345,779,336296,672876,32486,16630,391,200022,392568,16855,4251,124,42953,73894,4128,9382,264,73543,137315,9602
2020-11-19,30989,782,339877,682255,32936,17033,392,202085,398453,17158,4350,126,43436,74573,4169,9524,264,74330,139452,9688
2020-11-2,25601,740,307741,582436,27774,13593,373,182814,334540,13818,3654,123,39134,64735,3661,8276,244,67721,121728,8599
2020-11-20,31508,784,343016,690355,33372,17404,392,204125,403030,17406,4404,126,43739,75597,4243,9618,266,74922,141256,9778
2020-11-21,32000,786,346003,695742,33761,17734,392,205694,406570,17644,4467,126,44243,76286,4308,9717,268,75639,142093,9848
2020-11-22,32373,790,348037,701380,34094,17956,394,206842,410709,17863,4518,128,44477,76664,4335,9816,268,76188,142902,9913
2020-11-23,32815,796,350952,708254,34508,18247,397,208772,415829,18148,4580,130,44791,77171,4391,9901,269,76713,143774,9967
2020-11-24,33120,800,353070,711900,34820,18464,400,210215,418328,18376,4621,131,44971,77513,4418,9948,269,77077,144344,10015
2020-11-25,33703,802,356304,723097,35449,18816,400,211875,424506,18727,4702,131,45269,78797,4520,10096,271,78118,147239,10167
2020-11-26,34274,805,359380,731730,35943,19194,401,213581,429745,19018,4797,132,45746,79956,4607,10194,272,78782,148488,10256
2020-11-27,34781,810,362085,742969,36759,19525,403,215188,437198,19552,4899,133,46139,81226,4733,10268,274,79158,150150,10381
2020-11-28,35384,813,364734,746700,37106,19913,405,216975,439316,19736,4977,134,46370,81710,4798,10403,274,79634,151005,10466
2020-11-29,35794,817,366325,751139,37565,20134,407,217759,442395,20039,5107,135,46778,82038,4850,10462,275,79928,151735,10560
2020-11-3,25718,744,308608,585848,27940,13649,373,183299,336501,13911,3663,123,39267,65141,3681,8328,248,67936,122490,8640
2020-11-30,36465,820,368684,759560,38334,20604,408,219264,448732,20612,5200,135,47049,82620,4925,10569,277,80334,152651,10652
2020-11-4,25935,745,310102,591821,28162,13778,374,184083,340240,14051,3706,123,39476,65689,3712,8373,248,68330,123453,8678
2020-11-5,26229,747,312276,597197,28368,13973,376,185536,343927,14190,3739,123,39701,66078,3725,8439,248,68685,124417,8723
2020-11-6,26447,749,314081,603381,28670,14117,377,186604,347194,14359,3760,123,40044,66898,3765,8492,249,68992,125894,8803
2020-11-7,26759,752,316049,608458,28913,14332,379,187772,350613,14522,3797,123,40347,67599,3780,8551,250,69376,126524,8855
2020-11-8,27075,753,318038,612514,29136,14551,380,189126,353843,14670,3828,123,40575,67757,3791,8617,250,69686,127011,8916
2020-11-9,27280,755,319393,615433,29284,14685,380,190056,355848,14765,3844,123,40665,68009,3807,8672,252,69956,127460,8951
2020-12-1,36825,826,369706,764458,38887,20805,412,219812,451813,20964,5295,137,47282,83241,5019,10633,277,80529,153482,10742
2020-12-10,43838,878,392036,839094,46091,25145,439,232962,499082,25248,6691,155,50559,92067,6290,11899,284,84851,166281,12130
2020-12-11,44916,883,395573,848545,47089,25824,441,235154,504786,25850,6888,156,50968,93220,6442,12095,286,85541,168016,12328
2020-12-12,45514,890,397834,856569,47803,26149,446,236281,509705,26288,6978,157,51320,94037,6522,12276,287,86158,169743,12507
2020-12-13,46515,903,401148,865874,48668,26715,455,238000,514894,26786,7166,158,51910,95528,6681,12520,290,86936,171738,12680
2020-12-14,47207,910,403407,876725,49641,27168,459,239464,522806,27444,7274,159,52151,96381,6809,12648,292,87305,173122,12838
2020-12-15,48002,917,406150,886524,50690,27677,462,241058,528601,28116,7426,162,52659,98092,7012,12780,293,87766,174707,12975
2020-12-16,48839,930,408750,894084,51298,28159,470,242375,533126,28403,7583,165,53091,98930,7120,12977,295,88419,176148,13167
2020-12-17,49175,937,409936,902349,52197,28319,474,243000,537951,28940,7656,167,53255,100189,7304,13079,296,88729,177855,13322
2020-12-18,50217,944,413185,910088,53009,28964,478,244903,542183,29346,7810,169,53655,101048,7455,13320,297,89495,179945,13552
2020-12-19,50700,957,414911,914843,53407,29217,486,245745,544409,29523,7891,171,53895,101898,7552,13468,300,90050,181106,13662
