date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-03,19701,5966,1513.3,51,11.4
2021-12-03,19702,8349,1512.6,62,17.3
2021-12-03,19703,2311,1599.3,21,13.4
2021-12-03,19706,NA,NA,NA,NA
2021-12-03,19707,1995,1410.5,49,17.2
2021-12-03,19709,7437,1834,63,17
2021-12-03,19711,7591,1323.5,76,12.3
2021-12-03,19713,4873,1661.9,76,18.2
2021-12-03,19716,NA,NA,NA,NA
2021-12-03,19717,400,717.4,0,0
2021-12-03,19720,10959,1865.8,116,18.6
2021-12-03,19730,NA,NA,NA,NA
2021-12-03,19731,NA,NA,NA,NA
2021-12-03,19732,NA,NA,NA,NA
2021-12-03,19733,NA,NA,NA,NA
2021-12-03,19734,2369,2008.5,20,19.6
2021-12-03,19736,NA,NA,NA,NA
2021-12-03,19801,3264,1937.8,24,24.4
2021-12-03,19802,4338,1735.8,48,16.2
2021-12-03,19803,2771,1463.3,82,17.5
2021-12-03,19804,3155,1870.1,40,16.8
2021-12-03,19805,7527,1999.8,84,26
2021-12-03,19806,1301,1384.5,42,25.2
2021-12-03,19807,949,1606.3,12,6.3
2021-12-03,19808,5538,1526,89,16.1
2021-12-03,19809,1818,1231,29,17.6
2021-12-03,19810,2743,1153.6,48,10.7
2021-12-03,19901,5399,1498.2,90,21.8
2021-12-03,19902,NA,NA,NA,NA
2021-12-03,19904,5917,1624.6,146,31.6
2021-12-03,19930,NA,NA,NA,NA
2021-12-03,19931,NA,NA,NA,NA
2021-12-03,19933,1691,1699.6,31,30.9
2021-12-03,19934,1944,1488.8,26,14
2021-12-03,19938,1591,1905.5,17,17
2021-12-03,19939,1053,1610.9,13,8.7
2021-12-03,19940,1109,2086.6,NA,NA
2021-12-03,19941,513,1946.4,NA,NA
2021-12-03,19943,1917,1533.8,22,14.2
2021-12-03,19944,NA,NA,NA,NA
2021-12-03,19945,1270,2322,11,9.6
2021-12-03,19946,782,1597.1,NA,NA
2021-12-03,19947,4337,2318.1,63,30
2021-12-03,19950,1239,1779.6,32,27.1
2021-12-03,19951,NA,NA,NA,NA
2021-12-03,19952,1659,1794.9,23,16.7
2021-12-03,19953,600,1493.5,NA,NA
2021-12-03,19954,NA,NA,NA,NA
2021-12-03,19956,3006,2102.6,40,23.7
2021-12-03,19958,3248,1592.6,88,14.6
2021-12-03,19960,1207,1965.4,13,15
2021-12-03,19962,2079,1865,14,8.4
2021-12-03,19963,3439,1731.2,92,29.8
2021-12-03,19964,NA,NA,NA,NA
2021-12-03,19966,4757,1833.2,96,18.9
2021-12-03,19967,NA,NA,NA,NA
2021-12-03,19968,1538,1540.6,18,12.2
2021-12-03,19970,1002,1555.5,NA,NA
2021-12-03,19971,1883,2029.1,35,10.1
2021-12-03,19973,4690,1980.8,86,25.3
2021-12-03,19975,1472,1919.2,15,6.2
2021-12-03,19977,5003,1985.4,88,30.6
2021-12-03,19979,NA,NA,NA,NA
