date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-09-06,19701,4968,1254.6,42,9.3
2021-09-06,19702,6834,1234.3,54,14.7
2021-09-06,19703,1839,1263.5,18,11.4
2021-09-06,19706,NA,NA,NA,NA
2021-09-06,19707,1630,1155.1,46,16
2021-09-06,19709,5855,1450.1,55,15.1
2021-09-06,19711,6351,1083,69,11.2
2021-09-06,19713,4070,1375.7,68,16.2
2021-09-06,19716,NA,NA,NA,NA
2021-09-06,19717,241,328.8,0,0
2021-09-06,19720,9091,1541.4,95,15.3
2021-09-06,19730,NA,NA,NA,NA
2021-09-06,19731,NA,NA,NA,NA
2021-09-06,19732,NA,NA,NA,NA
2021-09-06,19733,NA,NA,NA,NA
2021-09-06,19734,1796,1525.7,16,17.6
2021-09-06,19736,NA,NA,NA,NA
2021-09-06,19801,2521,1487.8,23,23.9
2021-09-06,19802,3323,1321,38,12.7
2021-09-06,19803,2288,1208,77,16.1
2021-09-06,19804,2596,1520.6,34,14.5
2021-09-06,19805,6040,1608.3,82,25.4
2021-09-06,19806,1092,1129.7,40,23.1
2021-09-06,19807,783,1344.6,NA,NA
2021-09-06,19808,4540,1243.8,77,13.7
2021-09-06,19809,1436,966.9,28,16.8
2021-09-06,19810,2258,946.7,42,9
2021-09-06,19901,4164,1144.7,80,19.5
2021-09-06,19902,NA,NA,NA,NA
2021-09-06,19904,4515,1220.8,129,27.8
2021-09-06,19930,NA,NA,NA,NA
2021-09-06,19931,NA,NA,NA,NA
2021-09-06,19933,1268,1275.4,25,26.2
2021-09-06,19934,1437,1096.5,17,9
2021-09-06,19938,1110,1331.8,14,14.3
2021-09-06,19939,825,1240.4,NA,NA
2021-09-06,19940,828,1551.9,NA,NA
2021-09-06,19941,372,1444.9,NA,NA
2021-09-06,19943,1388,1103.2,17,11.3
2021-09-06,19944,NA,NA,NA,NA
2021-09-06,19945,984,1751.1,NA,NA
2021-09-06,19946,583,1196.2,NA,NA
2021-09-06,19947,3560,1893.6,54,25.6
2021-09-06,19950,935,1319.9,27,22.7
2021-09-06,19951,NA,NA,NA,NA
2021-09-06,19952,1169,1241.9,13,8.5
2021-09-06,19953,443,1071.9,NA,NA
2021-09-06,19954,NA,NA,NA,NA
2021-09-06,19956,2220,1551.4,32,19.4
2021-09-06,19958,2604,1266,82,13.7
2021-09-06,19960,976,1580.7,NA,NA
2021-09-06,19962,1508,1332.9,12,7.2
2021-09-06,19963,2685,1332.2,77,24.6
2021-09-06,19964,NA,NA,NA,NA
2021-09-06,19966,3681,1398,85,16.9
2021-09-06,19967,NA,NA,NA,NA
2021-09-06,19968,1188,1181.6,16,11.4
2021-09-06,19970,828,1226.8,NA,NA
2021-09-06,19971,1617,1718.5,32,9.3
2021-09-06,19973,3580,1492,73,21.2
2021-09-06,19975,1232,1586.3,13,5.5
2021-09-06,19977,3831,1507.1,74,26
2021-09-06,19979,NA,NA,NA,NA
