date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,241506,1902,10922,334,139849,1159,3139,119,31599,272,6929,216,55476,277
2020-10-10,22313,686,258983,2694,11741,346,152059,2017,3242,120,33398,245,7250,220,58105,352
2020-10-11,22474,691,262221,3399,11834,350,154582,2616,3261,120,33598,219,7299,221,58460,404
2020-10-12,22577,692,263472,1354,11893,351,155379,856,3272,120,33749,162,7332,221,58727,300
2020-10-13,22648,694,264382,981,11933,352,155881,542,3277,120,33885,141,7358,222,58942,241
2020-10-14,22738,695,265943,1651,11990,352,156945,1121,3290,120,34080,208,7378,223,59159,237
2020-10-15,22903,699,268060,2282,12095,356,158333,1493,3305,120,34268,203,7423,223,59518,404
2020-10-16,23140,700,270915,3092,12218,356,159972,1762,3342,120,34575,344,7500,224,60289,848
2020-10-17,23286,703,273374,2605,12311,359,161620,1741,3354,120,34873,310,7541,224,60665,417
2020-10-18,23390,705,274874,1604,12360,360,162516,945,3367,120,35036,176,7583,225,61033,410
2020-10-19,23504,710,276338,1578,12425,361,163401,950,3383,120,35235,215,7616,229,61355,355
2020-10-2,21243,673,243321,1990,11033,337,140968,1230,3154,119,31805,221,6978,217,55821,394
2020-10-20,23562,714,276994,714,12468,363,163830,472,3385,121,35305,72,7629,230,61487,145
2020-10-21,23702,716,278326,1472,12544,364,164591,837,3397,121,35503,210,7681,231,61791,356
2020-10-22,23870,720,280057,1899,12640,364,165666,1171,3416,121,35688,204,7734,235,62185,447
2020-10-23,24029,724,281877,1979,12728,364,166709,1131,3428,121,35894,218,7793,239,62681,555
2020-10-24,24150,728,283689,1933,12797,367,167940,1300,3444,121,36093,215,7829,240,62975,330
2020-10-25,24351,735,286013,2525,12921,371,169490,1674,3467,121,36362,292,7883,243,63394,473
2020-10-26,24437,736,286938,1011,12962,372,170000,551,3484,121,36526,181,7911,243,63617,251
2020-10-27,24573,736,288481,1679,13038,372,170943,1019,3502,121,36675,167,7953,243,63957,382
2020-10-28,24733,740,289735,1414,13132,374,171698,849,3526,121,36786,135,7995,245,64204,289
2020-10-29,24926,748,291537,1995,13221,378,172788,1179,3559,122,37004,251,8066,248,64597,464
2020-10-3,21366,675,244722,1524,11109,338,141767,875,3168,119,32012,221,7011,218,56147,359
2020-10-30,25124,750,293414,2075,13333,378,174047,1371,3584,123,37187,208,8127,249,64964,428
2020-10-31,25313,754,294791,1566,13411,379,174725,756,3625,123,37427,281,8197,252,65343,449
2020-10-4,21523,676,246789,2224,11224,339,143075,1423,3177,119,32251,248,7043,218,56558,443
2020-10-5,21610,678,247662,960,11279,341,143611,591,3183,119,32374,129,7069,218,56719,187
2020-10-6,21742,678,249399,1869,11358,341,144849,1317,3197,119,32528,168,7108,218,56980,300
2020-10-7,21842,681,251070,1771,11428,343,146167,1388,3200,120,32590,65,7135,218,57196,243
2020-10-8,21999,683,253551,2638,11538,344,148098,2041,3207,120,32801,218,7175,219,57440,284
2020-10-9,22180,685,256422,3052,11655,345,150128,2147,3229,120,33166,387,7216,220,57787,388
2020-11-1,25499,757,296753,2148,13548,382,176133,1545,3633,123,37581,162,8238,252,65659,357
2020-11-10,27521,779,310089,1475,14819,393,184287,779,3889,125,39359,270,8731,261,68309,330
