date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-07-22,19701,4520,1139.8,34,7.9
2021-07-22,19702,6285,1137,50,14
2021-07-22,19703,1671,1146.3,18,11.4
2021-07-22,19706,NA,NA,NA,NA
2021-07-22,19707,1494,1059.2,43,14.9
2021-07-22,19709,5379,1332.2,49,13.8
2021-07-22,19711,5974,1010.3,60,9.7
2021-07-22,19713,3812,1288.5,62,14.6
2021-07-22,19716,NA,NA,NA,NA
2021-07-22,19717,227,325.5,0,0
2021-07-22,19720,8364,1414.6,83,13.3
2021-07-22,19730,NA,NA,NA,NA
2021-07-22,19731,NA,NA,NA,NA
2021-07-22,19732,NA,NA,NA,NA
2021-07-22,19733,NA,NA,NA,NA
2021-07-22,19734,1625,1374.4,14,16.6
2021-07-22,19736,NA,NA,NA,NA
2021-07-22,19801,2288,1344.7,22,23
2021-07-22,19802,2991,1183.9,33,11.1
2021-07-22,19803,2093,1101.8,71,14.7
2021-07-22,19804,2408,1406,32,13.6
2021-07-22,19805,5577,1486.4,75,23.2
2021-07-22,19806,1010,1041.9,36,21.1
2021-07-22,19807,715,1211.4,NA,NA
2021-07-22,19808,4203,1150.1,70,12.5
2021-07-22,19809,1318,888.2,25,14.8
2021-07-22,19810,2053,858.6,40,8.6
2021-07-22,19901,3609,986,68,16.3
2021-07-22,19902,NA,NA,NA,NA
2021-07-22,19904,3939,1058.5,117,25.3
2021-07-22,19930,NA,NA,NA,NA
2021-07-22,19931,NA,NA,NA,NA
2021-07-22,19933,1101,1101.5,21,21.7
2021-07-22,19934,1220,925.9,16,8.4
2021-07-22,19938,994,1188.2,13,13.5
2021-07-22,19939,735,1112.6,NA,NA
2021-07-22,19940,714,1319.6,NA,NA
2021-07-22,19941,330,1297.4,NA,NA
2021-07-22,19943,1161,916.3,14,9.3
2021-07-22,19944,NA,NA,NA,NA
2021-07-22,19945,890,1580.2,NA,NA
2021-07-22,19946,494,1018.3,NA,NA
2021-07-22,19947,3321,1765.5,46,21.8
2021-07-22,19950,785,1098.7,23,19.6
2021-07-22,19951,NA,NA,NA,NA
2021-07-22,19952,976,1028,12,7.8
2021-07-22,19953,407,984.8,NA,NA
2021-07-22,19954,NA,NA,NA,NA
2021-07-22,19956,1963,1365.4,27,16.2
2021-07-22,19958,2323,1127,77,12.9
2021-07-22,19960,832,1345.1,NA,NA
2021-07-22,19962,1273,1117.8,NA,NA
2021-07-22,19963,2360,1163.2,72,23.1
2021-07-22,19964,NA,NA,NA,NA
2021-07-22,19966,3250,1225.4,81,16.1
2021-07-22,19967,NA,NA,NA,NA
2021-07-22,19968,1048,1031.6,15,11
2021-07-22,19970,764,1127.9,NA,NA
2021-07-22,19971,1456,1562.9,26,7.4
2021-07-22,19973,3120,1284.9,65,18.5
2021-07-22,19975,1138,1465.6,NA,NA
2021-07-22,19977,3381,1323.7,65,23.2
2021-07-22,19979,NA,NA,NA,NA
