date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21065,655,244500,1927,10917,327,141393,1172,3141,118,32097,278,6930,210,56201,281
2020-10-10,22305,672,262180,2725,11733,339,153742,2040,3243,119,33929,251,7250,214,58850,353
2020-10-11,22464,676,265446,3425,11824,342,156285,2634,3262,119,34130,220,7299,215,59210,409
2020-10-12,22567,677,266704,1361,11883,343,157086,860,3273,119,34282,163,7332,215,59479,302
2020-10-13,22638,678,267625,992,11923,344,157593,547,3278,119,34418,141,7358,215,59697,244
2020-10-14,22729,679,269209,1675,11981,344,158669,1134,3291,119,34619,214,7378,216,59917,240
2020-10-15,22893,683,271358,2313,12086,348,160071,1507,3306,119,34812,208,7422,216,60284,411
2020-10-16,23132,684,274243,3124,12209,348,161727,1779,3344,119,35126,352,7500,217,61061,855
2020-10-17,23278,687,276729,2632,12302,351,163392,1758,3356,119,35430,316,7541,217,61440,420
2020-10-18,23382,689,278255,1630,12351,352,164300,957,3369,119,35601,184,7583,218,61814,416
2020-10-19,23496,693,279734,1593,12416,353,165193,958,3385,119,35805,220,7616,221,62137,356
2020-10-2,21239,659,246334,2008,11028,330,142525,1243,3156,118,32304,222,6978,211,56550,397
2020-10-20,23554,696,280395,719,12459,354,165627,477,3387,120,35875,72,7629,222,62269,145
2020-10-21,23695,698,281740,1486,12535,355,166393,842,3400,120,36075,213,7681,223,62578,361
2020-10-22,23864,702,283496,1925,12632,355,167478,1182,3419,120,36261,205,7734,227,62981,456
2020-10-23,24023,706,285343,2006,12720,355,168532,1142,3431,120,36470,221,7793,231,63487,565
2020-10-24,24146,710,287170,1950,12790,358,169770,1308,3447,120,36673,219,7830,232,63784,334
2020-10-25,24349,717,289536,2569,12916,362,171350,1706,3470,120,36946,296,7884,235,64210,480
