date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21052,654,246756,1946,110,10908,326,142791,1184,73,3139,118,32402,281,NA,6928,210,56616,282,22
2020-10-10,22288,671,264610,2746,128,11720,338,155255,2054,81,3241,119,34246,251,NA,7248,214,59298,360,37
2020-10-11,22447,675,267905,3454,129,11811,341,157821,2657,81,3260,119,34451,224,NA,7297,215,59660,411,34
2020-10-12,22550,676,269180,1378,55,11870,342,158631,869,28,3271,119,34604,164,NA,7330,215,59934,307,22
2020-10-13,22621,677,270109,1000,108,11910,343,159142,551,53,3276,119,34741,142,17,7356,215,60154,246,32
2020-10-14,22713,678,271712,1695,162,11968,343,160230,1146,108,3290,119,34946,219,NA,7376,216,60377,243,38
2020-10-15,22878,682,273889,2342,130,12073,347,161652,1527,73,3305,119,35140,209,17,7421,216,60746,414,36
2020-10-16,23116,683,276805,3154,181,12195,347,163327,1797,118,3343,119,35458,356,13,7499,217,61530,862,50
2020-10-17,23261,686,279306,2646,50,12287,350,165006,1771,25,3355,119,35763,317,NA,7540,217,61909,420,16
2020-10-18,23365,688,280852,1650,113,12336,351,165923,966,56,3368,119,35940,190,NA,7582,218,62288,421,45
2020-10-19,23479,692,282356,1618,81,12401,352,166830,972,46,3384,119,36146,222,NA,7615,221,62620,365,24
2020-10-2,21225,658,248603,2020,156,11018,329,143930,1249,128,3154,118,32609,222,NA,6976,211,56968,400,21
2020-10-20,23537,695,283022,724,105,12444,353,167269,482,68,3386,120,36216,72,NA,7628,222,62752,145,29
2020-10-21,23678,697,284374,1493,145,12520,354,168041,848,92,3399,120,36417,214,12,7680,223,63061,361,38
2020-10-22,23846,701,286152,1946,147,12616,354,169140,1195,82,3418,120,36603,205,NA,7733,227,63471,463,52
2020-10-23,24005,705,288012,2019,179,12704,354,170199,1147,85,3430,120,36817,226,23,7792,231,63980,568,62
2020-10-24,24128,709,289851,1962,123,12774,357,171445,1316,75,3446,120,37020,219,NA,7829,232,64280,337,32
2020-10-25,24330,716,292239,2590,96,12899,361,173042,1722,54,3469,120,37295,298,11,7883,235,64709,483,30
2020-10-26,24416,717,293177,1024,68,12940,362,173558,557,30,3486,120,37461,183,NA,7911,235,64935,254,28
2020-10-27,24550,717,294751,1708,150,13015,362,174519,1036,109,3504,120,37611,168,15,7952,235,65286,392,22
2020-10-28,24708,721,296034,1441,175,13108,364,175288,862,101,3528,120,37728,141,22,7993,237,65539,294,44
2020-10-29,24900,729,297862,2020,176,13196,368,176392,1192,91,3561,121,37951,256,23,8064,240,65938,470,51
2020-10-3,21346,660,250026,1544,101,11092,330,144740,884,57,3168,118,32818,223,NA,7009,212,57301,366,34
2020-10-30,25099,731,299780,2117,159,13309,368,177681,1402,78,3586,122,38137,211,15,8125,241,66310,433,58
2020-10-31,25284,735,301188,1593,126,13384,369,178370,764,73,3626,122,38383,286,12,8195,244,66700,460,36
2020-10-4,21502,661,252143,2273,92,11206,331,146085,1459,70,3177,118,33065,256,NA,7041,212,57717,448,15
2020-10-5,21589,663,253038,982,78,11261,333,146632,602,45,3183,118,33196,137,14,7067,212,57878,187,17
2020-10-6,21719,663,254819,1911,102,11339,333,147899,1345,70,3196,118,33354,171,NA,7106,212,58145,306,22
2020-10-7,21819,666,256516,1797,124,11409,335,149237,1408,89,3199,119,33418,67,NA,7133,212,58365,247,23
2020-10-8,21976,668,259064,2705,185,11518,336,151218,2090,133,3206,119,33634,223,NA,7174,213,58618,294,34
2020-10-9,22156,670,261996,3112,133,11634,337,153287,2185,74,3228,119,34008,396,NA,7215,214,58971,394,47
2020-11-1,25468,738,303199,2195,113,13519,372,179810,1575,77,3634,122,38543,168,NA,8236,244,67025,366,29
2020-11-10,27487,758,316844,1511,219,14789,383,188127,800,132,3887,123,40372,276,28,8731,252,69747,334,51
2020-11-11,27684,760,318213,1566,446,14913,383,188832,829,318,3911,123,40581,233,22,8780,254,70068,370,79
2020-11-12,28146,762,320701,2950,304,15222,384,190488,1965,155,3963,123,40799,270,62,8881,255,70559,592,66
2020-11-13,28527,765,322459,2139,442,15450,385,191483,1223,319,4036,123,41116,390,27,8959,257,70914,433,87
2020-11-14,28928,766,324503,2445,232,15733,385,192739,1539,131,4053,123,41335,236,25,9060,258,71375,562,71
2020-11-15,29330,769,327139,3038,429,15975,386,194203,1706,313,4110,123,41699,421,33,9163,260,72050,778,70
2020-11-16,29691,773,329352,2574,187,16239,387,195659,1720,120,4151,123,41959,301,20,9219,263,72425,431,37
2020-11-17,29913,776,330345,1215,396,16366,389,196184,652,255,4185,124,42131,206,49,9280,263,72648,284,76
2020-11-18,30309,779,332273,2324,577,16606,391,197277,1333,364,4244,124,42409,337,57,9376,264,73042,490,122
2020-11-19,30953,782,335811,4182,455,17009,392,199315,2441,307,4343,126,42886,576,41,9518,264,73825,925,87
2020-11-2,25569,740,304063,965,81,13572,373,180301,544,55,3646,123,38646,115,NA,8272,244,67258,269,17
2020-11-20,31470,784,338909,3615,444,17378,392,201326,2380,254,4397,126,43184,352,74,9612,266,74412,681,91
2020-11-21,31967,786,341892,3480,396,17712,392,202893,1901,243,4460,126,43689,568,65,9712,268,75128,816,72
2020-11-22,32354,790,343981,2476,346,17943,394,204069,1407,227,4512,128,43937,300,27,9815,268,75684,659,70
2020-11-23,32800,796,346904,3369,425,18237,397,206005,2230,293,4574,130,44246,371,57,9901,269,76214,616,55
2020-11-24,33113,800,349031,2440,314,18460,400,207448,1666,230,4615,131,44428,223,27,9950,269,76584,419,48
2020-11-25,33702,802,352251,3809,640,18815,400,209107,2014,357,4696,131,44719,372,103,10101,271,77617,1184,154
2020-11-26,34279,805,355303,3629,506,19198,401,210800,2076,297,4791,132,45191,567,88,10200,272,78279,761,93
2020-11-27,34788,810,357970,3176,831,19530,403,212382,1914,543,4893,133,45577,488,126,10274,274,78652,447,131
2020-11-28,35396,813,360619,3257,351,19922,405,214157,2167,187,4972,134,45812,314,65,10409,274,79136,619,86
2020-11-29,35816,817,362234,2035,467,20148,407,214956,1025,310,5102,135,46225,543,53,10472,275,79430,357,94
2020-11-3,25686,744,304922,976,166,13628,373,180781,536,93,3655,123,38778,141,20,8324,248,67471,265,41
2020-11-30,36498,820,364597,3045,784,20623,408,216466,1985,582,5195,135,46494,362,78,10585,277,79838,521,94
2020-11-4,25904,745,306396,1692,222,13757,374,181557,905,140,3699,123,38982,248,31,8369,248,67859,433,38
2020-11-5,26198,747,308541,2439,206,13952,376,182988,1626,139,3732,123,39202,253,13,8435,248,68213,420,45
2020-11-6,26415,749,310323,1999,302,14096,377,184042,1198,169,3753,123,39538,357,40,8487,249,68518,357,80
