date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,655,244388,1925,10918,327,141332,1171,3141,118,32085,277,6930,210,56170,281
2020-10-10,22306,672,262060,2725,11734,339,153675,2040,3243,119,33916,251,7250,214,58818,353
2020-10-11,22465,676,265325,3424,11825,342,156217,2633,3262,119,34117,220,7299,215,59178,409
2020-10-12,22568,677,266583,1361,11884,343,157018,860,3273,119,34269,163,7332,215,59447,302
2020-10-13,22639,678,267504,992,11924,344,157525,547,3278,119,34405,141,7358,215,59665,244
2020-10-14,22730,679,269085,1672,11982,344,158599,1132,3291,119,34606,214,7378,216,59884,239
2020-10-15,22894,683,271234,2313,12087,348,160001,1507,3306,119,34799,208,7422,216,60251,411
2020-10-16,23133,684,274119,3124,12210,348,161657,1779,3344,119,35113,352,7500,217,61028,855
2020-10-17,23279,687,276604,2631,12303,351,163321,1757,3356,119,35417,316,7541,217,61407,420
2020-10-18,23383,689,278130,1630,12352,352,164229,957,3369,119,35588,184,7583,218,61781,416
2020-10-19,23497,693,279608,1592,12417,353,165122,958,3385,119,35792,220,7616,221,62104,356
2020-10-2,21240,659,246222,2008,11029,330,142464,1243,3156,118,32292,222,6978,211,56519,397
2020-10-20,23555,696,280269,719,12460,354,165556,477,3387,120,35862,72,7629,222,62236,145
2020-10-21,23696,698,281611,1483,12536,355,166321,841,3400,120,36062,213,7681,223,62543,359
2020-10-22,23865,702,283367,1925,12633,355,167406,1182,3419,120,36248,205,7734,227,62946,456
2020-10-23,24024,706,285213,2005,12721,355,168459,1141,3431,120,36457,221,7793,231,63452,565
2020-10-24,24147,710,287040,1950,12791,358,169697,1308,3447,120,36660,219,7830,232,63749,334
2020-10-25,24350,717,289404,2567,12917,362,171275,1704,3470,120,36933,296,7884,235,64175,480
2020-10-26,24436,718,290335,1017,12958,363,171787,553,3487,120,37099,183,7912,235,64399,252
2020-10-27,24571,718,291889,1689,13034,363,172735,1024,3505,120,37249,168,7953,235,64744,386
2020-10-28,24729,722,293158,1427,13127,365,173499,857,3529,120,37361,136,7994,237,64995,292
2020-10-29,24920,730,294977,2010,13214,369,174599,1187,3562,121,37581,253,8065,240,65393,469
2020-10-3,21362,661,247638,1538,11104,331,143270,881,3170,118,32502,224,7011,212,56850,364
2020-10-30,25119,732,296874,2096,13327,369,175871,1385,3587,122,37766,210,8126,241,65762,430
2020-10-31,25305,736,298268,1580,13403,370,176555,760,3627,122,38008,282,8196,244,66148,456
2020-10-4,21519,662,249729,2248,11219,332,144598,1443,3179,118,32744,251,7043,212,57262,444
2020-10-5,21606,664,250616,974,11274,334,145141,598,3185,118,32873,135,7069,212,57423,187
2020-10-6,21736,664,252373,1887,11352,334,146391,1328,3198,118,33030,170,7108,212,57685,301
2020-10-7,21836,667,254058,1785,11422,336,147719,1398,3201,119,33094,67,7135,212,57903,245
2020-10-8,21993,669,256566,2665,11531,337,149669,2059,3208,119,33309,222,7176,213,58150,288
2020-10-9,22174,671,259467,3082,11648,338,151721,2169,3230,119,33678,391,7217,214,58498,389
2020-11-1,25490,739,300256,2173,13539,373,177980,1561,3635,122,38166,166,8237,244,66468,361
2020-11-10,27516,759,313780,1501,14813,384,186229,795,3891,123,39974,276,8731,252,69166,332
2020-11-11,27713,761,315139,1556,14937,384,186929,824,3915,123,40182,232,8780,254,69483,366
2020-11-12,28175,763,317599,2922,15245,385,188562,1941,3967,123,40399,269,8882,255,69971,590
2020-11-13,28556,766,319335,2117,15473,386,189540,1206,4040,123,40713,387,8960,257,70324,431
2020-11-14,28958,767,321356,2423,15756,386,190779,1522,4057,123,40931,235,9062,258,70782,560
2020-11-15,29361,770,323975,3022,15998,387,192235,1698,4115,123,41293,420,9165,260,71452,773
2020-11-16,29724,774,326169,2557,16261,388,193684,1712,4156,123,41549,297,9224,263,71822,429
2020-11-17,29946,777,327153,1206,16388,390,194202,645,4190,124,41720,205,9285,263,72044,283
2020-11-18,30340,780,329073,2314,16628,392,195289,1327,4247,124,41998,335,9381,264,72436,488
2020-11-19,30984,783,332574,4145,17031,393,197305,2419,4346,126,42473,574,9523,264,73210,916
2020-11-2,25591,741,301114,959,13592,374,178468,541,3647,123,38268,114,8273,244,66699,267
2020-11-20,31503,785,335640,3585,17402,393,199297,2363,4400,126,42769,350,9617,266,73788,672
2020-11-21,32000,787,338600,3457,17736,393,200850,1887,4463,126,43269,563,9717,268,74502,814
2020-11-22,32386,791,340666,2452,17967,395,202009,1390,4515,128,43515,298,9819,268,75054,654
2020-11-23,32833,797,343560,3341,18262,398,203927,2213,4577,130,43818,365,9905,269,75580,612
2020-11-24,33147,801,345672,2426,18486,401,205361,1658,4618,131,43998,221,9954,269,75946,415
2020-11-25,33735,803,348865,3781,18840,401,207003,1996,4699,131,44287,370,10105,271,76972,1177
2020-11-26,34312,806,351886,3598,19223,402,208685,2065,4794,132,44757,565,10204,272,77618,745
2020-11-27,34823,811,354525,3150,19557,404,210248,1897,4896,133,45140,485,10278,274,77986,442
2020-11-28,35433,814,357148,3233,19950,406,212004,2149,4975,134,45374,313,10414,274,78465,615
2020-11-29,35855,818,358746,2020,20178,408,212790,1014,5105,135,45785,541,10477,275,78758,356
2020-11-3,25708,745,301966,969,13648,374,178946,534,3656,123,38398,139,8325,248,66909,262
2020-11-30,36536,821,361078,3013,20652,409,214281,1965,5198,135,46046,354,10590,277,79163,518
2020-11-4,25928,746,303432,1686,13778,375,179717,901,3701,123,38600,247,8370,248,67296,432
