date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,669,242114,1907,10921,334,140149,1162,3138,119,31695,272,6930,216,55639,278
2020-10-10,22305,686,259628,2699,11737,346,152380,2020,3240,120,33503,247,7249,220,58273,352
2020-10-11,22464,691,262873,3404,11828,350,154906,2617,3259,120,33704,220,7298,221,58631,407
2020-10-12,22567,692,264127,1357,11887,351,155704,857,3270,120,33855,162,7331,221,58900,302
2020-10-13,22638,694,265040,984,11927,352,156208,544,3275,120,33991,141,7357,222,59115,241
2020-10-14,22729,695,266608,1659,11985,352,157277,1127,3288,120,34187,209,7377,223,59333,238
2020-10-15,22893,699,268731,2287,12090,356,158668,1496,3303,120,34376,204,7421,223,59694,405
2020-10-16,23131,700,271593,3100,12213,356,160312,1767,3340,120,34684,345,7499,224,60466,850
2020-10-17,23277,703,274059,2612,12306,359,161965,1746,3352,120,34982,310,7540,224,60844,419
2020-10-18,23381,705,275565,1610,12355,360,162864,948,3365,120,35147,178,7582,225,61213,411
2020-10-19,23495,710,277033,1582,12420,361,163751,952,3381,120,35348,217,7615,229,61535,355
2020-10-2,21240,673,243933,1993,11032,337,141270,1232,3153,119,31901,221,6978,217,55985,394
2020-10-20,23553,714,277689,714,12463,363,164180,472,3383,121,35418,72,7628,230,61667,145
2020-10-21,23694,716,279022,1474,12539,364,164941,837,3396,121,35616,211,7680,231,61972,357
2020-10-22,23863,720,280761,1908,12636,364,166021,1177,3415,121,35801,204,7733,235,62368,449
2020-10-23,24022,724,282586,1984,12724,364,167068,1135,3427,121,36007,218,7792,239,62865,556
2020-10-24,24145,728,284400,1937,12794,367,168300,1302,3443,121,36207,216,7829,240,63159,331
2020-10-25,24348,735,286732,2535,12920,371,169855,1681,3466,121,36476,292,7883,243,63581,476
2020-10-26,24434,736,287659,1013,12961,372,170366,552,3483,121,36640,181,7911,243,63805,252
2020-10-27,24569,736,289203,1679,13037,372,171310,1020,3501,121,36789,167,7952,243,64145,381
2020-10-28,24727,740,290462,1417,13130,374,172070,853,3525,121,36900,135,7993,245,64392,288
2020-10-29,24918,748,292269,1998,13217,378,173162,1179,3558,122,37118,251,8064,248,64788,467
2020-10-3,21362,675,245340,1529,11107,338,142072,877,3167,119,32110,223,7011,218,56312,360
2020-10-30,25116,750,294152,2081,13329,378,174424,1374,3583,123,37301,208,8125,249,65156,429
2020-10-31,25303,754,295532,1567,13406,379,175102,755,3623,123,37541,280,8195,252,65538,452
2020-10-4,21519,676,247409,2226,11222,339,143381,1424,3176,119,32350,249,7043,218,56723,443
2020-10-5,21606,678,248283,961,11277,341,143918,592,3182,119,32473,129,7069,218,56884,187
2020-10-6,21736,678,250024,1871,11355,341,145159,1319,3195,119,32628,168,7108,218,57145,300
2020-10-7,21836,681,251699,1775,11425,343,146478,1389,3198,120,32692,67,7135,218,57362,244
2020-10-8,21992,683,254184,2641,11534,344,148412,2043,3205,120,32903,218,7175,219,57607,285
2020-10-9,22173,685,257061,3058,11651,345,150446,2151,3227,120,33269,388,7216,220,57954,388
2020-11-1,25488,757,297499,2152,13542,382,176514,1548,3631,123,37695,162,8236,252,65855,358
2020-11-10,27515,779,310875,1479,14816,393,184686,781,3887,125,39481,272,8731,261,68518,330
2020-11-11,27712,782,312221,1543,14940,394,185381,819,3911,125,39688,231,8780,263,68833,364
2020-11-12,28174,784,314664,2905,15248,395,187003,1930,3963,125,39905,269,8882,264,69317,586
2020-11-13,28555,788,316378,2095,15476,396,187969,1194,4036,125,40218,386,8960,267,69661,422
2020-11-14,28956,789,318380,2403,15759,396,189196,1510,4053,125,40432,231,9061,268,70117,557
2020-11-15,29359,793,320973,2996,16001,397,190642,1688,4111,126,40788,414,9164,270,70777,763
2020-11-16,29722,797,323151,2541,16264,398,192084,1705,4152,126,41038,291,9223,273,71144,426
2020-11-17,29944,800,324128,1199,16391,400,192600,643,4186,127,41208,204,9284,273,71362,279
2020-11-18,30338,803,326030,2296,16631,402,193676,1316,4243,127,41485,334,9380,274,71750,484
2020-11-19,30982,806,329498,4112,17034,403,195671,2398,4342,129,41954,568,9522,274,72519,911
2020-11-2,25589,759,298349,951,13595,383,177001,540,3643,124,37793,110,8272,252,66085,266
2020-11-20,31501,810,332536,3557,17405,404,197651,2351,4396,130,42247,347,9616,276,73088,663
2020-11-21,31998,812,335463,3424,17739,404,199191,1874,4459,130,42740,556,9716,278,73790,802
2020-11-22,32386,817,337501,2426,17971,406,200338,1379,4511,132,42979,291,9819,279,74335,648
2020-11-23,32834,824,340355,3302,18266,409,202235,2192,4573,135,43273,356,9906,280,74852,604
2020-11-24,33148,828,342453,2412,18490,412,203662,1651,4614,136,43452,220,9955,280,75215,412
