date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-24,19701,6351,5945,53,11.7
2021-12-24,19702,8861,8248,64,17.9
2021-12-24,19703,2472,2304,21,13.4
2021-12-24,19706,NA,NA,NA,NA
2021-12-24,19707,2126,1970,51,18
2021-12-24,19709,7994,7467,68,17.9
2021-12-24,19711,8045,7707,78,12.6
2021-12-24,19713,5206,4908,77,18.5
2021-12-24,19716,NA,NA,NA,NA
2021-12-24,19717,476,473,0,0
2021-12-24,19720,11629,10860,122,19.6
2021-12-24,19730,NA,NA,NA,NA
2021-12-24,19731,NA,NA,NA,NA
2021-12-24,19732,NA,NA,NA,NA
2021-12-24,19733,NA,NA,NA,NA
2021-12-24,19734,2574,2451,20,19.6
2021-12-24,19736,NA,NA,NA,NA
2021-12-24,19801,3515,3294,26,25.6
2021-12-24,19802,4671,4167,51,17
2021-12-24,19803,2980,2664,82,17.5
2021-12-24,19804,3364,3163,40,16.8
2021-12-24,19805,7992,7456,85,26.3
2021-12-24,19806,1382,1263,42,25.2
2021-12-24,19807,1006,930,12,6.3
2021-12-24,19808,5818,5404,94,17.1
2021-12-24,19809,1980,1814,29,17.6
2021-12-24,19810,2957,2687,48,10.7
2021-12-24,19901,5884,5257,92,22.4
2021-12-24,19902,NA,NA,NA,NA
2021-12-24,19904,6426,5752,154,33.4
2021-12-24,19930,NA,NA,NA,NA
2021-12-24,19931,NA,NA,NA,NA
2021-12-24,19933,1796,1609,31,30.9
2021-12-24,19934,2109,1891,27,14.6
2021-12-24,19938,1758,1662,17,17
2021-12-24,19939,1114,999,13,8.7
2021-12-24,19940,1174,1085,NA,NA
2021-12-24,19941,559,525,NA,NA
2021-12-24,19943,2104,1910,22,14.2
2021-12-24,19944,NA,NA,NA,NA
2021-12-24,19945,1349,1218,11,9.6
2021-12-24,19946,838,769,NA,NA
2021-12-24,19947,4553,4059,64,30.4
2021-12-24,19950,1314,1184,32,27.1
2021-12-24,19951,NA,NA,NA,NA
2021-12-24,19952,1793,1608,25,17.8
2021-12-24,19953,664,605,11,19.6
2021-12-24,19954,NA,NA,NA,NA
2021-12-24,19956,3199,2934,42,24.8
2021-12-24,19958,3495,2764,91,15
2021-12-24,19960,1301,1162,13,15
2021-12-24,19962,2234,2021,14,8.4
2021-12-24,19963,3728,3349,93,30.1
2021-12-24,19964,NA,NA,NA,NA
2021-12-24,19966,5072,4434,97,19.5
2021-12-24,19967,NA,NA,NA,NA
2021-12-24,19968,1665,1338,19,12.5
2021-12-24,19970,1057,956,11,5.2
2021-12-24,19971,1988,1677,36,10.4
2021-12-24,19973,4933,4430,87,25.7
2021-12-24,19975,1551,1366,15,6.2
2021-12-24,19977,5421,5107,90,31.4
2021-12-24,19979,NA,NA,NA,NA
