date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-09,19701,4635,1169.7,40,8.9
2021-08-09,19702,6405,1158.2,52,14.2
2021-08-09,19703,1700,1167.3,18,11.4
2021-08-09,19706,NA,NA,NA,NA
2021-08-09,19707,1536,1091,45,15.7
2021-08-09,19709,5485,1358.8,51,14.4
2021-08-09,19711,6053,1026,63,10.2
2021-08-09,19713,3858,1304.6,67,16
2021-08-09,19716,NA,NA,NA,NA
2021-08-09,19717,227,325.5,0,0
2021-08-09,19720,8521,1442.3,90,14.5
2021-08-09,19730,NA,NA,NA,NA
2021-08-09,19731,NA,NA,NA,NA
2021-08-09,19732,NA,NA,NA,NA
2021-08-09,19733,NA,NA,NA,NA
2021-08-09,19734,1671,1416,14,16.6
2021-08-09,19736,NA,NA,NA,NA
2021-08-09,19801,2332,1370.5,23,23.9
2021-08-09,19802,3053,1209.2,37,12.4
2021-08-09,19803,2134,1124.4,77,16.1
2021-08-09,19804,2438,1424.2,32,13.6
2021-08-09,19805,5672,1511.3,80,24.8
2021-08-09,19806,1027,1054.4,39,22.6
2021-08-09,19807,725,1226.3,NA,NA
2021-08-09,19808,4261,1164.9,75,13.3
2021-08-09,19809,1339,902.1,27,16.1
2021-08-09,19810,2112,884.7,42,9
2021-08-09,19901,3700,1013,77,18.7
2021-08-09,19902,NA,NA,NA,NA
2021-08-09,19904,4070,1095.3,129,27.8
2021-08-09,19930,NA,NA,NA,NA
2021-08-09,19931,NA,NA,NA,NA
2021-08-09,19933,1139,1139.6,24,25.2
2021-08-09,19934,1257,955.6,16,8.4
2021-08-09,19938,1021,1220.7,14,14.3
2021-08-09,19939,748,1128.9,NA,NA
2021-08-09,19940,736,1365.3,NA,NA
2021-08-09,19941,341,1329.5,NA,NA
2021-08-09,19943,1189,942.9,17,11.3
2021-08-09,19944,NA,NA,NA,NA
2021-08-09,19945,906,1609.8,NA,NA
2021-08-09,19946,508,1046.3,NA,NA
2021-08-09,19947,3376,1797.4,50,23.7
2021-08-09,19950,815,1144.5,25,21.1
2021-08-09,19951,NA,NA,NA,NA
2021-08-09,19952,1001,1056.4,13,8.5
2021-08-09,19953,409,986.2,NA,NA
2021-08-09,19954,NA,NA,NA,NA
2021-08-09,19956,2030,1412.7,31,18.7
2021-08-09,19958,2365,1147.3,81,13.5
2021-08-09,19960,863,1395.7,NA,NA
2021-08-09,19962,1315,1157,NA,NA
2021-08-09,19963,2420,1193.3,77,24.6
2021-08-09,19964,NA,NA,NA,NA
2021-08-09,19966,3322,1251.3,83,16.5
2021-08-09,19967,NA,NA,NA,NA
2021-08-09,19968,1070,1055.5,16,11.4
2021-08-09,19970,774,1146,NA,NA
2021-08-09,19971,1488,1596.6,32,9.3
2021-08-09,19973,3239,1339.8,71,20.4
2021-08-09,19975,1154,1477.9,13,5.5
2021-08-09,19977,3475,1362.8,72,25.5
2021-08-09,19979,NA,NA,NA,NA
