date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21080,654,251191,445814,23823,10923,326,145880,245454,11413,3148,118,32946,52331,3329,6933,210,57166,97288,7524
2020-10-10,22313,671,269411,491134,24922,11733,338,158636,276340,12160,3250,119,34816,56334,3394,7252,214,59884,104373,7774
2020-10-11,22473,675,272766,494851,25051,11825,341,161251,278980,12241,3269,119,35023,56619,3403,7301,215,60252,104876,7808
2020-10-12,22577,676,274067,496468,25106,11885,342,162082,279902,12269,3280,119,35177,56863,3407,7334,215,60528,105182,7830
2020-10-13,22648,677,275017,499690,25214,11925,343,162605,282223,12322,3285,119,35319,57202,3424,7360,215,60751,105588,7862
2020-10-14,22740,678,276651,506439,25376,11983,343,163718,286677,12430,3299,119,35528,57733,3434,7380,216,60976,106619,7900
2020-10-15,22906,682,278886,511561,25506,12088,347,165182,289754,12503,3314,119,35728,58229,3451,7426,216,61353,107652,7936
2020-10-16,23143,683,281864,518057,25687,12209,347,166901,293757,12621,3352,119,36053,58739,3464,7504,217,62146,109088,7986
2020-10-17,23287,686,284412,520424,25737,12301,350,168614,294978,12646,3363,119,36361,59042,3470,7545,217,62533,109729,8002
2020-10-18,23391,688,285976,523803,25850,12350,351,169543,297201,12702,3376,119,36538,59396,3480,7587,218,62917,110330,8047
2020-10-19,23505,692,287509,525909,25931,12415,352,170470,298598,12748,3392,119,36750,59603,3488,7620,221,63251,110701,8071
2020-10-2,21253,658,253085,451268,23979,11033,329,147050,248865,11541,3163,118,33159,52847,3334,6981,211,57526,98321,7545
2020-10-20,23563,695,288192,528848,26036,12458,353,170921,300346,12816,3394,120,36821,59903,3492,7633,222,63387,111301,8100
2020-10-21,23704,697,289569,534766,26181,12534,354,171707,304640,12908,3407,120,37024,60341,3504,7685,223,63702,112042,8138
2020-10-22,23872,701,291378,539610,26328,12630,354,172819,307076,12990,3426,120,37213,60920,3512,7738,227,64123,113339,8190
2020-10-23,24031,705,293292,545861,26507,12718,354,173917,310886,13075,3438,120,37434,61357,3535,7797,231,64639,114954,8252
2020-10-24,24153,709,295170,549509,26630,12788,357,175191,313175,13150,3454,120,37642,61866,3545,7833,232,64942,115591,8284
2020-10-25,24356,716,297607,552086,26726,12914,361,176825,315102,13204,3477,120,37924,62031,3556,7887,235,65373,115953,8314
2020-10-26,24442,717,298569,554238,26794,12955,362,177356,316463,13234,3494,120,38096,62238,3563,7915,235,65602,116331,8342
2020-10-27,24576,717,300176,558519,26944,13030,362,178342,319304,13343,3512,120,38249,62577,3578,7956,235,65957,117017,8364
2020-10-28,24734,721,301492,563732,27119,13123,364,179135,322654,13444,3536,120,38368,63033,3600,7997,237,66214,117910,8408
2020-10-29,24924,729,303351,569253,27295,13209,368,180264,326055,13535,3569,121,38592,63501,3623,8068,240,66616,119149,8459
2020-10-3,21373,660,254526,454950,24080,11106,330,147874,250985,11598,3177,118,33369,53278,3339,7014,212,57862,99171,7579
2020-10-30,25123,731,305313,573991,27454,13322,368,181583,328775,13613,3594,122,38782,63950,3638,8129,241,66995,120363,8517
2020-10-31,25308,735,306744,577681,27580,13397,369,182285,331096,13686,3634,122,39030,64427,3650,8199,244,67391,121024,8553
2020-10-4,21528,661,256691,458064,24172,11219,331,149258,253324,11668,3186,118,33617,53489,3344,7046,212,58281,99527,7594
2020-10-5,21615,663,257605,460553,24250,11274,333,149820,254943,11713,3192,118,33751,53760,3358,7072,212,58443,99928,7611
2020-10-6,21744,663,259425,464048,24352,11352,333,151115,257624,11783,3205,118,33910,53970,3364,7110,212,58718,100320,7633
2020-10-7,21844,666,261169,470932,24476,11422,335,152493,262364,11872,3208,119,33978,54456,3370,7137,212,58939,101285,7656
2020-10-8,22001,668,263763,479323,24661,11531,336,154513,268577,12005,3215,119,34198,55195,3379,7178,213,59194,102188,7690
2020-10-9,22181,670,266739,485669,24794,11647,337,156621,272630,12079,3237,119,34573,55930,3389,7219,214,59551,103342,7737
2020-11-1,25492,738,308801,580054,27693,13532,372,183755,332876,13763,3642,122,39197,64557,3653,8240,244,67723,121335,8582
2020-11-10,27511,758,322707,619589,29503,14802,383,192247,358146,14897,3895,123,41066,68798,3835,8735,252,70479,128133,9002
2020-11-11,27709,760,324106,628062,29949,14927,383,192972,363576,15215,3919,123,41275,69374,3857,8784,254,70805,129714,9081
2020-11-12,28173,762,326637,634016,30253,15238,384,194660,366970,15370,3971,123,41499,70213,3919,8885,255,71301,130924,9147
2020-11-13,28554,765,328441,640889,30695,15466,385,195689,371488,15689,4044,123,41823,70682,3946,8963,257,71659,132323,9234
2020-11-14,28958,766,330518,645437,30927,15751,385,196973,374154,15820,4061,123,42044,71289,3971,9065,258,72122,133299,9305
2020-11-15,29360,769,333199,653361,31356,15993,386,198469,380256,16133,4118,123,42415,71754,4004,9168,260,72800,134208,9375
2020-11-16,29721,773,335444,656349,31543,16257,387,199949,382284,16253,4159,123,42676,72031,4024,9224,263,73178,134630,9412
2020-11-17,29942,776,336451,661494,31933,16383,389,200483,385418,16503,4193,124,42852,72770,4073,9285,263,73402,135462,9487
