date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21065,655,244536,1927,10917,327,141411,1172,3141,118,32104,278,6930,210,56211,281
2020-10-10,22305,672,262220,2725,11733,339,153762,2040,3243,119,33936,251,7250,214,58862,353
2020-10-11,22464,676,265486,3425,11824,342,156305,2634,3262,119,34137,220,7299,215,59222,409
2020-10-12,22567,677,266744,1361,11883,343,157106,860,3273,119,34289,163,7332,215,59491,302
2020-10-13,22638,678,267665,992,11923,344,157613,547,3278,119,34425,141,7358,215,59709,244
2020-10-14,22729,679,269250,1676,11981,344,158690,1135,3291,119,34626,214,7378,216,59929,240
2020-10-15,22893,683,271399,2313,12086,348,160092,1507,3306,119,34819,208,7422,216,60296,411
2020-10-16,23132,684,274285,3125,12209,348,161749,1780,3344,119,35133,352,7500,217,61073,855
2020-10-17,23278,687,276772,2633,12302,351,163415,1759,3356,119,35437,316,7541,217,61452,420
2020-10-18,23382,689,278298,1630,12351,352,164323,957,3369,119,35608,184,7583,218,61826,416
2020-10-19,23496,693,279777,1593,12416,353,165216,958,3385,119,35812,220,7616,221,62149,356
2020-10-2,21239,659,246370,2008,11028,330,142543,1243,3156,118,32311,222,6978,211,56560,397
2020-10-20,23554,696,280438,719,12459,354,165650,477,3387,120,35882,72,7629,222,62281,145
2020-10-21,23695,698,281783,1486,12535,355,166416,842,3400,120,36082,213,7681,223,62590,361
2020-10-22,23864,702,283540,1926,12632,355,167501,1182,3419,120,36268,205,7734,227,62994,457
2020-10-23,24023,706,285389,2008,12720,355,168556,1143,3431,120,36478,222,7793,231,63500,565
2020-10-24,24146,710,287216,1950,12790,358,169794,1308,3447,120,36681,219,7830,232,63797,334
2020-10-25,24349,717,289583,2570,12916,362,171375,1707,3470,120,36954,296,7884,235,64223,480
2020-10-26,24435,718,290514,1017,12957,363,171887,553,3487,120,37120,183,7912,235,64447,252
2020-10-27,24570,718,292070,1691,13033,363,172837,1026,3505,120,37270,168,7953,235,64792,386
2020-10-28,24728,722,293339,1427,13126,365,173601,857,3529,120,37382,136,7994,237,65043,292
2020-10-29,24919,730,295158,2010,13213,369,174701,1187,3562,121,37602,253,8065,240,65441,469
2020-10-3,21361,661,247788,1540,11103,331,143349,881,3170,118,32521,224,7011,212,56893,366
2020-10-30,25118,732,297055,2096,13326,369,175973,1385,3587,122,37787,210,8126,241,65810,430
2020-10-31,25304,736,298450,1581,13402,370,176657,760,3627,122,38030,283,8196,244,66196,456
2020-10-4,21518,662,249880,2249,11218,332,144677,1443,3179,118,32764,252,7043,212,57305,444
2020-10-5,21605,664,250767,974,11273,334,145220,598,3185,118,32893,135,7069,212,57466,187
2020-10-6,21735,664,252528,1891,11351,334,146474,1332,3198,118,33050,170,7108,212,57728,301
2020-10-7,21835,667,254214,1786,11421,336,147803,1399,3201,119,33114,67,7135,212,57946,245
2020-10-8,21992,669,256724,2667,11530,337,149755,2061,3208,119,33329,222,7176,213,58193,288
2020-10-9,22173,671,259627,3084,11647,338,151808,2170,3230,119,33698,391,7217,214,58542,390
2020-11-1,25489,739,300442,2177,13538,373,178086,1565,3635,122,38188,166,8237,244,66516,361
