date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21036,654,249293,445904,23824,10899,326,144502,245515,11413,3139,118,32770,52345,3330,6922,210,56924,97300,7524
2020-10-10,22270,671,267356,491233,24923,11710,338,157128,276408,12160,3241,119,34636,56348,3395,7241,214,59625,104387,7774
2020-10-11,22429,675,270681,494950,25052,11801,341,159720,279048,12241,3260,119,34843,56633,3404,7290,215,59988,104890,7808
2020-10-12,22533,676,271967,496567,25107,11861,342,160540,279970,12269,3271,119,34997,56877,3408,7323,215,60262,105196,7830
2020-10-13,22604,677,272907,499790,25215,11901,343,161057,282292,12322,3276,119,35137,57216,3425,7349,215,60483,105602,7862
2020-10-14,22696,678,274532,506540,25377,11959,343,162163,286747,12430,3290,119,35344,57747,3435,7369,216,60708,106633,7900
2020-10-15,22862,682,276739,511663,25507,12064,347,163607,289825,12503,3305,119,35540,58243,3452,7415,216,61081,107666,7936
2020-10-16,23100,683,279694,518162,25688,12186,347,165308,293830,12621,3343,119,35864,58753,3465,7493,217,61870,109103,7986
2020-10-17,23244,686,282225,520529,25738,12278,350,167010,295051,12646,3354,119,36171,59056,3471,7534,217,62252,109744,8002
2020-10-18,23348,688,283782,523908,25851,12327,351,167934,297274,12702,3367,119,36348,59410,3481,7576,218,62634,110345,8047
2020-10-19,23462,692,285301,526014,25932,12392,352,168851,298671,12748,3383,119,36556,59617,3489,7609,221,62968,110716,8071
2020-10-2,21209,658,251166,451360,23980,11009,329,145657,248927,11541,3154,118,32982,52861,3335,6970,211,57281,98334,7545
2020-10-20,23520,695,285976,528953,26037,12435,353,169298,300419,12816,3385,120,36627,59917,3493,7622,222,63100,111316,8100
2020-10-21,23661,697,287338,534872,26182,12511,354,170075,304714,12908,3398,120,36828,60355,3505,7674,223,63412,112057,8138
2020-10-22,23829,701,289136,539717,26329,12607,354,171181,307151,12990,3417,120,37016,60934,3513,7727,227,63830,113354,8190
2020-10-23,23988,705,291019,545970,26508,12695,354,172258,310962,13075,3429,120,37231,61371,3536,7786,231,64342,114969,8252
2020-10-24,24110,709,292879,549620,26631,12765,357,173518,313251,13150,3445,120,37436,61881,3546,7822,232,64644,115606,8284
2020-10-25,24312,716,295305,552198,26727,12890,361,175143,315179,13204,3468,120,37718,62046,3557,7876,235,65075,115968,8314
2020-10-26,24398,717,296260,554351,26795,12931,362,175669,316541,13234,3485,120,37888,62253,3564,7904,235,65304,116346,8342
2020-10-27,24532,717,297858,558632,26945,13006,362,176649,319382,13343,3503,120,38040,62592,3579,7945,235,65658,117032,8364
2020-10-28,24690,721,299164,563846,27120,13099,364,177435,322733,13444,3527,120,38159,63048,3601,7986,237,65914,117925,8408
2020-10-29,24882,729,301008,569368,27296,13187,368,178552,326135,13535,3560,121,38382,63516,3624,8057,240,66314,119164,8459
