date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21080,654,251152,445820,23823,10923,326,145852,245455,11413,3148,118,32944,52336,3329,6933,210,57159,97288,7524
2020-10-10,22314,671,269365,491140,24922,11734,338,158602,276341,12160,3250,119,34814,56339,3394,7252,214,59876,104373,7774
2020-10-11,22474,675,272720,494857,25051,11826,341,161217,278981,12241,3269,119,35021,56624,3403,7301,215,60244,104876,7808
2020-10-12,22578,676,274021,496474,25106,11886,342,162048,279903,12269,3280,119,35175,56868,3407,7334,215,60520,105182,7830
2020-10-13,22649,677,274971,499696,25214,11926,343,162571,282224,12322,3285,119,35317,57207,3424,7360,215,60743,105588,7862
2020-10-14,22741,678,276605,506445,25376,11984,343,163684,286678,12430,3299,119,35526,57738,3434,7380,216,60968,106619,7900
2020-10-15,22907,682,278840,511567,25506,12089,347,165148,289755,12503,3314,119,35726,58234,3451,7426,216,61345,107652,7936
2020-10-16,23144,683,281818,518063,25687,12210,347,166867,293758,12621,3352,119,36051,58744,3464,7504,217,62138,109088,7986
2020-10-17,23288,686,284366,520430,25737,12302,350,168580,294979,12646,3363,119,36359,59047,3470,7545,217,62525,109729,8002
2020-10-18,23392,688,285930,523809,25850,12351,351,169509,297202,12702,3376,119,36536,59401,3480,7587,218,62909,110330,8047
2020-10-19,23506,692,287460,525915,25931,12416,352,170433,298599,12748,3392,119,36748,59608,3488,7620,221,63243,110701,8071
2020-10-2,21253,658,253045,451274,23979,11033,329,147022,248866,11541,3163,118,33157,52852,3334,6981,211,57518,98321,7545
2020-10-20,23564,695,288143,528854,26036,12459,353,170884,300347,12816,3394,120,36819,59908,3492,7633,222,63379,111301,8100
2020-10-21,23705,697,289520,534772,26181,12535,354,171670,304641,12908,3407,120,37022,60346,3504,7685,223,63694,112042,8138
2020-10-22,23873,701,291328,539616,26328,12631,354,172782,307077,12990,3426,120,37211,60925,3512,7738,227,64114,113339,8190
2020-10-23,24032,705,293241,545867,26507,12719,354,173879,310887,13075,3438,120,37432,61362,3535,7797,231,64630,114954,8252
2020-10-24,24154,709,295119,549515,26630,12789,357,175153,313176,13150,3454,120,37640,61871,3545,7833,232,64933,115591,8284
2020-10-25,24357,716,297556,552092,26726,12915,361,176787,315103,13204,3477,120,37922,62036,3556,7887,235,65364,115953,8314
2020-10-26,24443,717,298518,554244,26794,12956,362,177318,316464,13234,3494,120,38094,62243,3563,7915,235,65593,116331,8342
2020-10-27,24577,717,300125,558525,26944,13031,362,178304,319305,13343,3512,120,38247,62582,3578,7956,235,65948,117017,8364
2020-10-28,24735,721,301441,563738,27119,13124,364,179097,322655,13444,3536,120,38366,63038,3600,7997,237,66205,117910,8408
2020-10-29,24925,729,303300,569259,27295,13210,368,180226,326056,13535,3569,121,38590,63506,3623,8068,240,66607,119149,8459
2020-10-3,21373,660,254485,454956,24080,11106,330,147845,250986,11598,3177,118,33367,53283,3339,7014,212,57854,99171,7579
2020-10-30,25124,731,305259,573997,27454,13323,368,181543,328776,13613,3594,122,38780,63955,3638,8129,241,66985,120363,8517
2020-10-31,25309,735,306690,577687,27580,13398,369,182245,331097,13686,3634,122,39028,64432,3650,8199,244,67381,121024,8553
2020-10-4,21529,661,256649,458070,24172,11220,331,149228,253325,11668,3186,118,33615,53494,3344,7046,212,58273,99527,7594
2020-10-5,21616,663,257563,460559,24250,11275,333,149790,254944,11713,3192,118,33749,53765,3358,7072,212,58435,99928,7611
2020-10-6,21745,663,259381,464054,24352,11353,333,151083,257625,11783,3205,118,33908,53975,3364,7110,212,58710,100320,7633
2020-10-7,21845,666,261125,470938,24476,11423,335,152461,262365,11872,3208,119,33976,54461,3370,7137,212,58931,101285,7656
2020-10-8,22002,668,263718,479329,24661,11532,336,154480,268578,12005,3215,119,34196,55200,3379,7178,213,59186,102188,7690
2020-10-9,22182,670,266694,485675,24794,11648,337,156588,272631,12079,3237,119,34571,55935,3389,7219,214,59543,103342,7737
2020-11-1,25493,738,308747,580060,27693,13533,372,183715,332877,13763,3642,122,39195,64562,3653,8240,244,67713,121335,8582
2020-11-10,27512,758,322648,619595,29503,14803,383,192205,358147,14897,3895,123,41063,68803,3835,8735,252,70467,128133,9002
2020-11-11,27710,760,324047,628068,29949,14928,383,192930,363577,15215,3919,123,41272,69379,3857,8784,254,70793,129714,9081
2020-11-12,28174,762,326578,634022,30253,15239,384,194618,366971,15370,3971,123,41496,70218,3919,8885,255,71289,130924,9147
2020-11-13,28555,765,328381,640895,30695,15467,385,195646,371489,15689,4044,123,41820,70687,3946,8963,257,71647,132323,9234
2020-11-14,28959,766,330458,645443,30927,15752,385,196930,374155,15820,4061,123,42041,71294,3971,9065,258,72110,133299,9305
2020-11-15,29361,769,333139,653367,31356,15994,386,198426,380257,16133,4118,123,42412,71759,4004,9168,260,72788,134208,9375
2020-11-16,29722,773,335382,656355,31543,16258,387,199905,382285,16253,4159,123,42673,72036,4024,9224,263,73165,134630,9412
2020-11-17,29943,776,336389,661500,31933,16384,389,200439,385419,16503,4193,124,42849,72775,4073,9285,263,73389,135462,9487
2020-11-18,30341,779,338367,672793,32486,16625,391,201568,392510,16855,4252,124,43135,73888,4128,9382,264,73787,137300,9602
2020-11-19,30985,782,341968,682170,32936,17028,392,203644,398394,17158,4351,126,43621,74567,4169,9524,264,74577,139436,9688
2020-11-2,25594,740,309625,582360,27774,13586,373,184213,334487,13818,3654,123,39299,64729,3661,8276,244,67950,121715,8599
2020-11-20,31504,784,345152,690267,33372,17399,392,205723,402968,17406,4405,126,43928,75591,4243,9618,266,75170,141240,9778
2020-11-21,31996,786,348163,695652,33760,17729,392,207308,406507,17643,4468,126,44438,76279,4308,9717,268,75888,142077,9848
2020-11-22,32369,790,350210,701289,34093,17951,394,208466,410645,17862,4519,128,44673,76657,4335,9816,268,76439,142886,9913
2020-11-23,32811,796,353140,708162,34507,18242,397,210409,415764,18147,4581,130,44988,77164,4391,9901,269,76964,143758,9967
2020-11-24,33116,800,355275,711808,34819,18459,400,211862,418263,18375,4622,131,45172,77506,4418,9948,269,77331,144328,10015
2020-11-25,33700,802,358526,723004,35448,18812,400,213533,424440,18726,4703,131,45472,78790,4520,10096,271,78375,147223,10167
2020-11-26,34271,805,361622,731635,35942,19190,401,215254,429678,19017,4798,132,45951,79949,4607,10194,272,79039,148472,10256
2020-11-27,34776,810,364348,742872,36758,19519,403,216877,437129,19551,4900,133,46347,81219,4733,10268,274,79416,150134,10381
2020-11-28,35379,813,367011,746603,37105,19907,405,218674,439247,19735,4978,134,46580,81703,4798,10403,274,79893,150989,10466
2020-11-29,35787,817,368610,751042,37564,20126,407,219462,442326,20038,5108,135,46988,82031,4850,10462,275,80189,151719,10560
2020-11-3,25711,744,310499,585772,27940,13642,373,184704,336448,13911,3663,123,39432,65135,3681,8328,248,68166,122477,8640
2020-11-30,36458,820,370987,759463,38333,20596,408,220982,448663,20611,5201,135,47261,82613,4925,10569,277,80595,152635,10652
2020-11-4,25928,745,312004,591745,28162,13771,374,185496,340187,14051,3706,123,39643,65683,3712,8373,248,68561,123440,8678
2020-11-5,26221,747,314191,597121,28368,13965,376,186959,343874,14190,3739,123,39868,66072,3725,8439,248,68918,124404,8723
2020-11-6,26439,749,316014,603303,28670,14109,377,188043,347140,14359,3760,123,40212,66892,3765,8492,249,69226,125880,8803
2020-11-7,26751,752,317992,608380,28913,14325,379,189220,350559,14522,3796,123,40515,67593,3780,8551,250,69611,126510,8855
2020-11-8,27068,753,319996,612435,29136,14545,380,190584,353788,14670,3827,123,40745,67751,3791,8617,250,69922,126997,8916
2020-11-9,27272,755,321355,615354,29284,14678,380,191517,355793,14765,3843,123,40835,68003,3807,8672,252,70192,127446,8951
2020-12-1,36816,826,372015,764361,38886,20795,412,221535,451744,20963,5296,137,47494,83234,5019,10633,277,80791,153466,10742
2020-12-10,43824,876,394468,838992,46090,25133,437,234772,499010,25247,6690,155,50781,92059,6290,11898,284,85130,166264,12130
2020-12-11,44895,880,398020,848443,47088,25805,438,236976,504714,25849,6887,156,51191,93212,6442,12094,286,85822,167999,12328
2020-12-12,45492,887,400294,856465,47802,26130,443,238113,509631,26287,6977,157,51543,94029,6522,12274,287,86441,169726,12507
2020-12-13,46488,900,403627,865769,48667,26692,452,239842,514820,26785,7165,158,52136,95520,6681,12517,290,87225,171720,12680
2020-12-14,47178,906,405898,876620,49640,27143,455,241313,522732,27443,7273,159,52379,96373,6809,12645,292,87596,173104,12838
2020-12-15,47963,913,408658,886418,50689,27642,458,242919,528527,28115,7425,162,52890,98083,7012,12777,293,88059,174689,12975
2020-12-16,48797,926,411273,893974,51296,28121,466,244248,533049,28401,7582,165,53325,98921,7120,12974,295,88712,176130,13167
2020-12-17,49129,932,412464,902236,52194,28277,469,244877,537873,28937,7655,167,53489,100179,7304,13076,296,89023,177837,13322
2020-12-18,50160,939,415731,909969,53004,28910,473,246794,542099,29341,7809,169,53890,101038,7455,13318,297,89792,179927,13552
2020-12-19,50643,952,417466,914722,53401,29163,481,247642,544323,29517,7890,171,54131,101888,7552,13466,300,90349,181088,13662
2020-12-2,37599,829,374518,774023,39711,21321,415,223026,458088,21418,5421,137,47829,84335,5181,10764,277,81221,154699,10901
2020-12-20,51099,966,419210,917989,53769,29341,491,248292,546320,29698,8010,172,54523,102268,7625,13624,303,90881,181725,13759
2020-12-21,51669,973,421019,926480,54623,29689,495,249331,551747,30254,8115,175,54833,103240,7740,13739,303,91227,183288,13917
2020-12-22,52259,981,422621,933651,55284,30091,500,250345,555906,30616,8225,177,55094,104011,7841,13817,304,91500,185052,14091
2020-12-23,53050,990,425537,943706,56132,30570,504,252003,563166,31221,8331,181,55416,105011,7936,14022,305,92246,186402,14220
2020-12-24,53684,999,427941,950973,56710,31002,509,253534,567351,31552,8424,183,55665,105941,8022,14131,307,92787,187928,14364
2020-12-25,54488,1011,430755,960437,57397,31390,515,254821,572526,31940,8651,184,56113,107371,8149,14319,312,93624,189994,14513
2020-12-26,55049,1020,432702,970832,58163,31704,520,255862,579299,32404,8759,187,56447,108187,8245,14454,313,94087,192141,14700
2020-12-27,55481,1036,434094,975829,58653,31973,534,256816,582470,32733,8825,189,56550,108661,8302,14549,313,94350,193196,14785
2020-12-28,56177,1046,435822,981771,59433,32428,537,257915,586157,33159,8930,192,56755,109481,8455,14682,317,94669,194289,14964
2020-12-29,56585,1052,437234,988529,60082,32690,540,258833,591198,33593,9004,194,56928,110054,8536,14754,318,94967,195187,15086
2020-12-3,38522,834,377111,783202,40731,21851,418,224526,463530,21982,5660,138,48279,85761,5421,10917,278,81668,156206,11080
2020-12-30,57454,1060,439376,995254,60748,33222,544,260092,594723,33886,9154,195,57228,111292,8696,14937,321,95466,196625,15282
2020-12-31,58072,1066,440823,999878,61197,33454,545,260828,597281,34106,9307,197,57443,111942,8768,15170,324,95911,197680,15422
2020-12-4,39210,838,379172,792355,41664,22295,421,225809,468788,22532,5797,138,48543,86694,5591,11023,279,82048,158569,11274
2020-12-5,39980,842,381720,799492,42357,22770,423,227223,472964,22917,5945,139,48906,87744,5714,11169,280,82687,159959,11437
2020-12-6,40788,849,384826,804188,42858,23178,426,228750,475701,23178,6155,143,49586,88591,5830,11359,280,83317,160700,11538
2020-12-7,41489,854,387170,813438,43677,23605,428,230230,482536,23754,6289,146,49895,89219,5887,11498,280,83755,161912,11700
2020-12-8,42408,857,389824,822051,44471,24274,430,232130,488424,24293,6424,147,50143,90118,6001,11612,280,84116,163240,11819
2020-12-9,43045,870,392011,831731,45347,24729,434,233531,494666,24803,6521,153,50426,91103,6150,11693,283,84484,164898,11998
2020-3-10,16,0,19,45,1,NA,0,11,29,0,0,0,NA,NA,0,0,0,NA,NA,0
2020-3-11,20,0,23,54,1,11,0,13,30,0,0,0,NA,11,0,NA,0,NA,11,0
2020-3-12,20,0,33,86,1,11,0,20,49,0,0,0,NA,14,0,NA,0,NA,20,0
2020-3-13,21,0,53,146,1,12,0,31,84,0,0,0,NA,17,0,NA,0,18,38,0
2020-3-14,21,0,72,377,3,12,0,43,145,NA,0,0,NA,31,0,NA,0,21,173,0
2020-3-15,24,0,88,443,3,12,0,53,163,NA,NA,0,11,36,0,NA,0,24,216,0
2020-3-16,25,0,106,923,18,13,0,60,442,12,NA,0,16,65,NA,NA,0,30,236,NA
2020-3-17,29,0,147,1227,23,16,0,84,606,14,NA,0,26,77,NA,NA,0,36,287,NA
