date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21036,654,249218,445909,23824,10899,326,144452,245520,11413,3139,118,32753,52345,3330,6922,210,56917,97300,7524
2020-10-10,22271,671,267267,491239,24923,11710,338,157070,276414,12160,3241,119,34616,56348,3395,7242,214,59616,104387,7774
2020-10-11,22430,675,270590,494956,25052,11801,341,159660,279054,12241,3260,119,34823,56633,3404,7291,215,59979,104890,7808
2020-10-12,22534,676,271876,496573,25107,11861,342,160480,279976,12269,3271,119,34977,56877,3408,7324,215,60253,105196,7830
2020-10-13,22605,677,272816,499796,25215,11901,343,160997,282298,12322,3276,119,35117,57216,3425,7350,215,60474,105602,7862
2020-10-14,22697,678,274440,506546,25377,11959,343,162103,286753,12430,3290,119,35324,57747,3435,7370,216,60698,106633,7900
2020-10-15,22863,682,276646,511669,25507,12064,347,163547,289831,12503,3305,119,35520,58243,3452,7416,216,61070,107666,7936
2020-10-16,23101,683,279600,518168,25688,12186,347,165247,293836,12621,3343,119,35844,58753,3465,7494,217,61859,109103,7986
2020-10-17,23245,686,282130,520535,25738,12278,350,166949,295057,12646,3354,119,36151,59056,3471,7535,217,62241,109744,8002
2020-10-18,23349,688,283687,523914,25851,12327,351,167873,297280,12702,3367,119,36328,59410,3481,7577,218,62623,110345,8047
2020-10-19,23463,692,285206,526020,25932,12392,352,168790,298677,12748,3383,119,36536,59617,3489,7610,221,62957,110716,8071
2020-10-2,21209,658,251088,451366,23980,11009,329,145606,248933,11541,3154,118,32963,52861,3335,6970,211,57274,98334,7545
2020-10-20,23521,695,285881,528959,26037,12435,353,169237,300425,12816,3385,120,36607,59917,3493,7623,222,63089,111316,8100
2020-10-21,23662,697,287243,534878,26182,12511,354,170014,304720,12908,3398,120,36808,60355,3505,7675,223,63401,112057,8138
2020-10-22,23830,701,289040,539723,26329,12607,354,171119,307157,12990,3417,120,36996,60934,3513,7728,227,63819,113354,8190
2020-10-23,23989,705,290923,545976,26508,12695,354,172196,310968,13075,3429,120,37211,61371,3536,7787,231,64331,114969,8252
2020-10-24,24111,709,292783,549626,26631,12765,357,173456,313257,13150,3445,120,37416,61881,3546,7823,232,64633,115606,8284
2020-10-25,24313,716,295208,552204,26727,12890,361,175081,315185,13204,3468,120,37697,62046,3557,7877,235,65064,115968,8314
2020-10-26,24399,717,296162,554357,26795,12931,362,175606,316547,13234,3485,120,37867,62253,3564,7905,235,65293,116346,8342
2020-10-27,24533,717,297760,558639,26945,13006,362,176586,319389,13343,3503,120,38019,62592,3579,7946,235,65647,117032,8364
2020-10-28,24691,721,299065,563853,27120,13099,364,177371,322740,13444,3527,120,38138,63048,3601,7987,237,65903,117925,8408
2020-10-29,24883,729,300909,569375,27296,13187,368,178488,326142,13535,3560,121,38361,63516,3624,8058,240,66303,119164,8459
2020-10-3,21329,660,252519,455050,24081,11082,330,146423,251055,11598,3168,118,33172,53292,3340,7003,212,57608,99184,7579
2020-10-30,25082,731,302853,574114,27455,13300,368,179797,328863,13613,3585,122,38549,63965,3639,8119,241,66679,120378,8517
2020-10-31,25267,735,304280,577805,27581,13375,369,180496,331184,13686,3625,122,38796,64443,3651,8189,244,67075,121039,8553
2020-10-4,21485,661,254662,458164,24173,11196,331,147790,253394,11668,3177,118,33420,53503,3345,7035,212,58025,99540,7594
2020-10-5,21572,663,255568,460653,24251,11251,333,148344,255013,11713,3183,118,33554,53774,3359,7061,212,58187,99941,7611
2020-10-6,21702,663,257372,464148,24353,11329,333,149628,257694,11783,3196,118,33713,53984,3365,7100,212,58458,100333,7633
2020-10-7,21802,666,259085,471032,24477,11399,335,150978,262434,11872,3199,119,33780,54470,3371,7127,212,58678,101298,7656
2020-10-8,21959,668,261658,479423,24662,11508,336,152978,268647,12005,3206,119,33999,55209,3380,7168,213,58933,102201,7690
2020-10-9,22139,670,264615,485772,24795,11624,337,155070,272703,12079,3228,119,34374,55944,3390,7209,214,59287,103355,7737
2020-11-1,25451,738,306318,580178,27694,13510,372,181955,332964,13763,3633,122,38960,64573,3654,8230,244,67402,121350,8582
2020-11-10,27470,758,320107,619719,29504,14780,383,190360,358239,14897,3885,123,40818,68814,3836,8726,252,70143,128149,9002
2020-11-11,27667,760,321484,628192,29950,14904,383,191071,363669,15215,3909,123,41026,69390,3858,8775,254,70464,129730,9081
2020-11-12,28129,762,323995,634146,30254,15213,384,192744,367063,15370,3961,123,41249,70229,3920,8876,255,70956,130940,9147
2020-11-13,28510,765,325779,641021,30696,15441,385,193758,371583,15689,4034,123,41570,70698,3947,8954,257,71312,132339,9234
2020-11-14,28912,766,327844,645569,30928,15724,385,195031,374249,15820,4051,123,41790,71305,3972,9056,258,71775,133315,9305
2020-11-15,29314,769,330505,653494,31357,15966,386,196514,380352,16133,4108,123,42158,71770,4005,9159,260,72451,134224,9375
2020-11-16,29675,773,332735,656482,31544,16230,387,197981,382380,16253,4149,123,42419,72047,4025,9215,263,72827,134646,9412
2020-11-17,29897,776,333740,661724,31940,16357,389,198514,385581,16508,4183,124,42594,72796,4074,9276,263,73051,135491,9488
2020-11-18,30294,779,335695,673437,32517,16598,391,199623,392921,16872,4242,124,42878,73970,4131,9372,264,73448,137388,9610
