date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21062,669,235389,1849,10918,334,136472,1132,3138,119,30626,259,6927,216,54099,276
2020-10-10,22308,686,252358,2620,11738,346,148354,1965,3240,120,32350,233,7249,220,56651,346
2020-10-11,22470,691,255514,3318,11832,350,150815,2555,3259,120,32544,213,7298,221,56997,395
2020-10-12,22573,692,256726,1315,11891,351,151581,825,3270,120,32691,158,7331,221,57260,296
2020-10-13,22644,694,257608,953,11931,352,152072,531,3275,120,32819,133,7357,222,57468,234
2020-10-14,22734,695,259105,1587,11988,352,153092,1077,3288,120,33006,200,7377,223,57677,229
2020-10-15,22900,699,261158,2219,12093,356,154431,1444,3303,120,33186,195,7423,223,58032,401
2020-10-16,23137,700,263933,3012,12216,356,156027,1719,3340,120,33480,331,7500,224,58785,830
2020-10-17,23283,703,266332,2545,12309,359,157643,1709,3352,120,33772,304,7541,224,59146,402
2020-10-18,23390,705,267792,1567,12361,360,158519,928,3365,120,33928,169,7583,225,59502,398
2020-10-19,23504,710,269225,1547,12426,361,159389,935,3381,120,34118,206,7616,229,59818,349
2020-10-2,21236,673,237148,1933,11029,337,137563,1202,3152,119,30821,209,6976,217,54433,383
2020-10-20,23565,714,269866,702,12472,363,159809,466,3383,121,34185,69,7629,230,59948,143
2020-10-21,23706,716,271149,1424,12548,364,160543,810,3396,121,34372,200,7681,231,60241,345
2020-10-22,23873,720,272831,1849,12643,364,161591,1143,3415,121,34551,198,7734,235,60623,435
2020-10-23,24032,724,274597,1925,12731,364,162599,1096,3427,121,34751,212,7793,239,61108,544
2020-10-24,24153,728,276351,1875,12799,367,163794,1263,3444,121,34944,210,7829,240,61390,318
2020-10-25,24354,735,278613,2463,12923,371,165306,1636,3467,121,35199,278,7883,243,61802,466
2020-10-26,24439,736,279512,984,12963,372,165799,533,3484,121,35360,178,7911,243,62019,245
2020-10-27,24575,736,281003,1627,13039,372,166715,992,3502,121,35503,161,7953,243,62343,366
2020-10-28,24735,740,282210,1367,13133,374,167438,817,3526,121,35609,130,7995,245,62584,283
2020-10-29,24929,748,283975,1959,13222,378,168508,1159,3559,122,35820,244,8067,248,62968,456
2020-10-3,21361,675,238509,1486,11106,338,138341,855,3166,119,31018,211,7010,218,54750,351
2020-10-30,25124,750,285804,2024,13334,378,169739,1343,3582,123,35992,195,8127,249,63328,420
2020-10-31,25312,754,287136,1520,13411,379,170402,740,3623,123,36222,271,8197,252,63692,434
2020-10-4,21518,676,240513,2161,11221,339,139615,1389,3175,119,31252,243,7042,218,55144,426
2020-10-5,21605,678,241358,932,11276,341,140139,579,3181,119,31368,122,7068,218,55297,179
2020-10-6,21738,678,243044,1819,11356,341,141339,1280,3195,119,31519,165,7107,218,55550,292
2020-10-7,21837,681,244666,1721,11425,343,142619,1349,3198,120,31577,61,7134,218,55761,238
2020-10-8,21994,683,247086,2577,11535,344,144502,1993,3205,120,31782,212,7174,219,55999,278
2020-10-9,22175,685,249871,2966,11652,345,146475,2090,3227,120,32130,370,7215,220,56339,381
2020-11-1,25498,757,289046,2096,13548,382,171777,1512,3631,123,36370,156,8238,252,64000,349
2020-11-10,27532,779,302007,1447,14826,393,179732,761,3891,125,38076,268,8732,261,66569,327
2020-11-11,27731,782,303295,1487,14950,394,180400,792,3915,125,38277,225,8783,263,66869,351
2020-11-12,28196,784,305664,2834,15262,395,181978,1890,3968,125,38482,258,8883,264,67336,567
2020-11-13,28577,788,307337,2054,15490,396,182923,1173,4040,125,38787,377,8962,267,67672,415
2020-11-14,28985,789,309281,2352,15777,396,184112,1476,4057,125,38995,225,9066,268,68117,549
2020-11-15,29387,793,311797,2918,16019,397,185511,1641,4114,126,39342,404,9169,270,68759,745
2020-11-16,29752,797,313913,2481,16283,398,186914,1667,4155,126,39578,277,9229,273,69120,421
2020-11-17,29975,800,314865,1175,16411,400,187419,633,4189,127,39744,200,9289,273,69332,272
2020-11-18,30371,803,316709,2240,16652,402,188468,1290,4246,127,40010,323,9386,274,69704,469
2020-11-19,31019,806,320061,4000,17056,403,190400,2336,4347,129,40467,558,9529,274,70439,878
2020-11-2,25599,759,289879,934,13600,383,172255,530,3644,124,36464,107,8274,252,64227,263
2020-11-20,31538,810,323019,3477,17428,404,192327,2299,4400,130,40745,331,9623,276,70999,654
2020-11-21,32031,812,325867,3341,17761,404,193827,1833,4463,130,41221,539,9720,278,71685,783
2020-11-22,32418,817,327841,2361,17993,406,194944,1349,4515,132,41449,280,9822,279,72211,628
2020-11-23,32871,824,330590,3202,18291,409,196769,2123,4577,135,41734,347,9911,280,72711,589
2020-11-24,33192,828,332623,2354,18520,412,198156,1616,4620,136,41901,210,9960,280,73064,402
2020-11-25,33779,830,335685,3649,18872,412,199742,1938,4701,136,42172,352,10112,282,74042,1130
2020-11-26,34354,833,338597,3487,19253,413,201370,2009,4797,137,42618,542,10210,283,74670,726
2020-11-27,34867,838,341139,3055,19585,415,202886,1848,4901,138,42988,474,10285,285,75019,424
2020-11-28,35473,841,343657,3124,19977,417,204583,2089,4979,139,43208,298,10419,285,75477,592
2020-11-29,35895,846,345192,1957,20206,419,205342,988,5108,141,43598,519,10482,286,75756,342
2020-11-3,25716,763,290695,933,13656,383,172717,518,3653,124,36586,131,8326,256,64427,252
2020-11-30,36581,850,347429,2923,20683,421,206776,1911,5203,141,43845,342,10595,288,76143,500
2020-11-4,25938,764,292092,1619,13787,384,173451,865,3699,124,36777,237,8371,256,64797,415
2020-11-5,26232,766,294121,2323,13983,386,174815,1560,3732,124,36986,242,8436,256,65118,386
2020-11-6,26453,768,295812,1912,14129,387,175827,1158,3755,124,37295,332,8488,257,65407,341
