date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-24,19701,4770,1203.6,41,9.2
2021-08-24,19702,6601,1193.4,53,14.6
2021-08-24,19703,1778,1222.2,18,11.4
2021-08-24,19706,NA,NA,NA,NA
2021-08-24,19707,1584,1125,46,16
2021-08-24,19709,5667,1403,54,15
2021-08-24,19711,6163,1047.5,66,10.7
2021-08-24,19713,3968,1342,67,16
2021-08-24,19716,NA,NA,NA,NA
2021-08-24,19717,227,325.5,0,0
2021-08-24,19720,8775,1485.7,93,14.9
2021-08-24,19730,NA,NA,NA,NA
2021-08-24,19731,NA,NA,NA,NA
2021-08-24,19732,NA,NA,NA,NA
2021-08-24,19733,NA,NA,NA,NA
2021-08-24,19734,1742,1479.2,14,16.6
2021-08-24,19736,NA,NA,NA,NA
2021-08-24,19801,2421,1425.9,23,23.9
2021-08-24,19802,3166,1255.5,38,12.7
2021-08-24,19803,2204,1160.8,77,16.1
2021-08-24,19804,2493,1456.7,32,13.6
2021-08-24,19805,5838,1555.2,80,24.8
2021-08-24,19806,1063,1097.5,40,23.1
2021-08-24,19807,759,1294.6,NA,NA
2021-08-24,19808,4390,1200,75,13.3
2021-08-24,19809,1385,933.8,28,16.8
2021-08-24,19810,2190,918.2,42,9
2021-08-24,19901,3929,1077.8,79,19.3
2021-08-24,19902,NA,NA,NA,NA
2021-08-24,19904,4318,1166.8,129,27.8
2021-08-24,19930,NA,NA,NA,NA
2021-08-24,19931,NA,NA,NA,NA
2021-08-24,19933,1188,1192.8,24,25.2
2021-08-24,19934,1332,1012.7,17,9
2021-08-24,19938,1061,1268.7,14,14.3
2021-08-24,19939,791,1195.4,NA,NA
2021-08-24,19940,762,1414.1,NA,NA
2021-08-24,19941,351,1369.6,NA,NA
2021-08-24,19943,1270,1008.2,17,11.3
2021-08-24,19944,NA,NA,NA,NA
2021-08-24,19945,938,1669.2,NA,NA
2021-08-24,19946,542,1115.4,NA,NA
2021-08-24,19947,3453,1837.5,52,24.9
2021-08-24,19950,873,1232.8,25,21.1
2021-08-24,19951,NA,NA,NA,NA
2021-08-24,19952,1071,1137.4,13,8.5
2021-08-24,19953,418,1006.3,NA,NA
2021-08-24,19954,NA,NA,NA,NA
2021-08-24,19956,2118,1477.5,31,18.7
2021-08-24,19958,2478,1201.4,81,13.5
2021-08-24,19960,921,1489.9,NA,NA
2021-08-24,19962,1414,1245.7,NA,NA
2021-08-24,19963,2549,1261.2,77,24.6
2021-08-24,19964,NA,NA,NA,NA
2021-08-24,19966,3486,1314.1,83,16.5
2021-08-24,19967,NA,NA,NA,NA
2021-08-24,19968,1120,1111.8,16,11.4
2021-08-24,19970,803,1189,NA,NA
2021-08-24,19971,1544,1646.6,32,9.3
2021-08-24,19973,3367,1394.1,72,20.6
2021-08-24,19975,1192,1539.4,13,5.5
2021-08-24,19977,3620,1422.5,72,25.5
2021-08-24,19979,NA,NA,NA,NA
