date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21080,654,250626,445856,23823,10924,326,145489,245482,11413,3147,118,32888,52336,3329,6933,210,57073,97293,7524
2020-10-10,22314,671,268801,491178,24922,11735,338,158208,276370,12160,3249,119,34757,56339,3394,7252,214,59786,104378,7774
2020-10-11,22474,675,272149,494895,25051,11827,341,160818,279010,12241,3268,119,34964,56624,3403,7301,215,60152,104881,7808
2020-10-12,22578,676,273447,496512,25106,11887,342,161646,279932,12269,3279,119,35118,56868,3407,7334,215,60428,105187,7830
2020-10-13,22649,677,274395,499735,25214,11927,343,162167,282254,12322,3284,119,35260,57207,3424,7360,215,60651,105593,7862
2020-10-14,22741,678,276027,506484,25376,11985,343,163278,286708,12430,3298,119,35469,57738,3434,7380,216,60876,106624,7900
2020-10-15,22907,682,278251,511606,25506,12090,347,164735,289785,12503,3313,119,35667,58234,3451,7426,216,61251,107657,7936
2020-10-16,23144,683,281223,518103,25687,12211,347,166449,293789,12621,3351,119,35992,58744,3464,7504,217,62043,109093,7986
2020-10-17,23288,686,283767,520470,25737,12303,350,168159,295010,12646,3362,119,36300,59047,3470,7545,217,62429,109734,8002
2020-10-18,23392,688,285331,523849,25850,12352,351,169088,297233,12702,3375,119,36477,59401,3480,7587,218,62813,110335,8047
2020-10-19,23506,692,286860,525955,25931,12417,352,170011,298630,12748,3391,119,36689,59608,3488,7620,221,63147,110706,8071
2020-10-2,21253,658,252515,451310,23979,11034,329,146657,248893,11541,3162,118,33101,52852,3334,6981,211,57431,98326,7545
2020-10-20,23564,695,287540,528894,26036,12460,353,170461,300378,12816,3393,120,36760,59908,3492,7633,222,63281,111306,8100
2020-10-21,23705,697,288910,534812,26181,12536,354,171242,304672,12908,3406,120,36962,60346,3504,7685,223,63595,112047,8138
2020-10-22,23873,701,290713,539657,26328,12632,354,172349,307109,12990,3425,120,37151,60925,3512,7738,227,64015,113344,8190
2020-10-23,24032,705,292620,545908,26507,12720,354,173440,310919,13075,3437,120,37372,61362,3535,7797,231,64531,114959,8252
2020-10-24,24154,709,294493,549556,26630,12790,357,174710,313208,13150,3453,120,37579,61871,3545,7833,232,64834,115596,8284
2020-10-25,24357,716,296929,552133,26726,12916,361,176344,315135,13204,3476,120,37861,62036,3556,7887,235,65265,115958,8314
2020-10-26,24443,717,297891,554285,26794,12957,362,176875,316496,13234,3493,120,38033,62243,3563,7915,235,65494,116336,8342
2020-10-27,24577,717,299497,558566,26944,13032,362,177861,319337,13343,3511,120,38186,62582,3578,7956,235,65848,117022,8364
2020-10-28,24735,721,300810,563779,27119,13125,364,178651,322687,13444,3535,120,38305,63038,3600,7997,237,66105,117915,8408
2020-10-29,24925,729,302666,569300,27295,13211,368,179777,326088,13535,3568,121,38529,63506,3623,8068,240,66507,119154,8459
2020-10-3,21373,660,253952,454993,24080,11107,330,147478,251014,11598,3176,118,33311,53283,3339,7014,212,57766,99176,7579
2020-10-30,25124,731,304623,574038,27454,13324,368,181092,328808,13613,3593,122,38719,63955,3638,8129,241,66885,120368,8517
2020-10-31,25309,735,306054,577728,27580,13399,369,181794,331129,13686,3633,122,38967,64432,3650,8199,244,67281,121029,8553
2020-10-4,21529,661,256110,458107,24172,11221,331,148856,253353,11668,3185,118,33559,53494,3344,7046,212,58185,99532,7594
2020-10-5,21616,663,257022,460596,24250,11276,333,149416,254972,11713,3191,118,33693,53765,3358,7072,212,58347,99933,7611
2020-10-6,21745,663,258840,464091,24352,11354,333,150709,257653,11783,3204,118,33852,53975,3364,7110,212,58622,100325,7633
