date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-03-02,19701,3323,852.5,27,6.7
2021-03-02,19702,4777,866.6,39,11.7
2021-03-02,19703,1231,880,13,7.3
2021-03-02,19706,NA,NA,NA,NA
2021-03-02,19707,1197,825.1,39,12.1
2021-03-02,19709,3972,1029,38,9.7
2021-03-02,19711,4590,768.3,49,7.9
2021-03-02,19713,2953,993,55,11.4
2021-03-02,19716,NA,NA,NA,NA
2021-03-02,19717,114,364.1,0,0
2021-03-02,19720,6356,1036.2,65,9.2
2021-03-02,19730,NA,NA,NA,NA
2021-03-02,19731,NA,NA,NA,NA
2021-03-02,19732,NA,NA,NA,NA
2021-03-02,19733,NA,NA,NA,NA
2021-03-02,19734,1186,988.9,11,9.9
2021-03-02,19736,NA,NA,NA,NA
2021-03-02,19801,1710,1024,16,11.4
2021-03-02,19802,2115,812.7,22,8.9
2021-03-02,19803,1687,830.8,68,14.1
2021-03-02,19804,1903,1121.1,27,10.6
2021-03-02,19805,4295,1126.8,63,17.6
2021-03-02,19806,799,813.5,27,14.4
2021-03-02,19807,543,952,NA,NA
2021-03-02,19808,3329,853.5,60,9.7
2021-03-02,19809,986,666.4,24,12.8
2021-03-02,19810,1587,668.7,30,7.1
2021-03-02,19901,2737,734.6,55,12.4
2021-03-02,19902,NA,NA,NA,NA
2021-03-02,19904,3129,884.4,102,22.1
2021-03-02,19930,NA,NA,NA,NA
2021-03-02,19931,NA,NA,NA,NA
2021-03-02,19933,978,983.2,19,18.5
2021-03-02,19934,947,685,13,6.5
2021-03-02,19938,778,942,NA,NA
2021-03-02,19939,615,939.5,NA,NA
2021-03-02,19940,589,1082,NA,NA
2021-03-02,19941,290,1428.9,NA,NA
2021-03-02,19943,886,792.9,12,8.2
2021-03-02,19944,NA,NA,NA,NA
2021-03-02,19945,734,1203.5,NA,NA
2021-03-02,19946,409,813.1,NA,NA
2021-03-02,19947,3039,1606.8,41,16.6
2021-03-02,19950,616,837.3,19,17.2
2021-03-02,19951,NA,NA,NA,NA
2021-03-02,19952,805,799.4,12,7.9
2021-03-02,19953,328,767.1,NA,NA
2021-03-02,19954,NA,NA,NA,NA
2021-03-02,19956,1678,1192.4,24,13.4
2021-03-02,19958,2030,994,68,11.6
2021-03-02,19960,734,1163,NA,NA
2021-03-02,19962,985,858.7,NA,NA
2021-03-02,19963,1979,960.6,68,16.4
2021-03-02,19964,NA,NA,NA,NA
2021-03-02,19966,2825,1126.5,68,12.1
2021-03-02,19967,NA,NA,NA,NA
2021-03-02,19968,859,811.6,12,7
2021-03-02,19970,645,896.9,NA,NA
2021-03-02,19971,1223,1284.9,22,7
2021-03-02,19973,2708,1104.9,55,14.6
2021-03-02,19975,956,1147.5,NA,NA
2021-03-02,19977,2661,1024,57,21.5
2021-03-02,19979,NA,NA,NA,NA
