date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21065,655,244850,1933,10916,327,141590,1174,3141,118,32146,279,6931,210,56281,281
2020-10-10,22305,672,262551,2725,11732,339,153949,2040,3243,119,33979,250,7251,214,58937,354
2020-10-11,22464,676,265818,3426,11823,342,156493,2635,3262,119,34180,220,7300,215,59297,409
2020-10-12,22567,677,267079,1364,11882,343,157296,862,3273,119,34332,163,7333,215,59566,302
2020-10-13,22638,678,268001,993,11922,344,157803,547,3278,119,34468,141,7359,215,59785,245
2020-10-14,22729,679,269588,1678,11980,344,158881,1136,3291,119,34669,214,7379,216,60006,241
2020-10-15,22893,683,271741,2317,12085,348,160287,1511,3306,119,34862,208,7423,216,60373,411
2020-10-16,23132,684,274630,3128,12208,348,161947,1783,3344,119,35176,352,7501,217,61150,855
2020-10-17,23278,687,277118,2634,12301,351,163614,1760,3356,119,35480,316,7542,217,61529,420
2020-10-18,23382,689,278647,1633,12350,352,164524,959,3369,119,35651,184,7584,218,61904,417
2020-10-19,23496,693,280127,1594,12415,353,165418,959,3385,119,35855,220,7617,221,62227,356
2020-10-2,21239,659,246685,2009,11027,330,142722,1243,3156,118,32353,222,6979,211,56630,397
2020-10-20,23554,696,280790,721,12458,354,165854,479,3387,120,35925,72,7630,222,62359,145
2020-10-21,23695,698,282135,1486,12534,355,166620,842,3400,120,36125,213,7682,223,62668,361
2020-10-22,23864,702,283894,1928,12631,355,167705,1182,3419,120,36311,205,7735,227,63073,458
2020-10-23,24023,706,285747,2012,12719,355,168760,1143,3431,120,36524,225,7794,231,63580,566
2020-10-24,24146,710,287576,1952,12789,358,169999,1309,3447,120,36727,219,7831,232,63878,335
2020-10-25,24349,717,289946,2573,12915,362,171582,1709,3470,120,37000,296,7885,235,64305,481
2020-10-26,24435,718,290879,1019,12956,363,172095,554,3487,120,37166,183,7913,235,64529,252
2020-10-27,24570,718,292437,1693,13032,363,173046,1027,3505,120,37316,168,7954,235,64875,387
2020-10-28,24728,722,293708,1429,13125,365,173811,858,3529,120,37428,136,7995,237,65126,292
2020-10-29,24919,730,295528,2011,13212,369,174911,1187,3562,121,37649,254,8066,240,65524,469
2020-10-3,21361,661,248103,1540,11102,331,143528,881,3170,118,32562,223,7012,212,56963,366
2020-10-30,25118,732,297427,2098,13325,369,176184,1386,3587,122,37834,210,8127,241,65894,431
2020-10-31,25304,736,298823,1582,13401,370,176868,760,3627,122,38077,283,8197,244,66281,457
2020-10-4,21518,662,250198,2252,11217,332,144856,1443,3179,118,32806,253,7044,212,57377,446
2020-10-5,21605,664,251086,975,11272,334,145399,598,3185,118,32936,136,7070,212,57538,187
2020-10-6,21735,664,252850,1894,11350,334,146656,1335,3198,118,33093,170,7109,212,57800,301
2020-10-7,21835,667,254538,1788,11420,336,147986,1400,3201,119,33157,67,7136,212,58019,246
2020-10-8,21992,669,257052,2671,11529,337,149940,2063,3208,119,33372,222,7177,213,58267,289
2020-10-9,22173,671,259958,3087,11646,338,151995,2172,3230,119,33742,392,7218,214,58616,390
2020-11-1,25489,739,300816,2178,13537,373,178297,1565,3635,122,38235,166,8238,244,66602,362
2020-11-10,27513,759,314367,1502,14810,384,186562,795,3890,123,40048,275,8732,252,69305,333
2020-11-11,27710,761,315728,1558,14934,384,187262,824,3914,123,40257,233,8781,254,69623,367
2020-11-12,28173,763,318190,2925,15243,385,188897,1944,3966,123,40474,269,8883,255,70111,590
2020-11-13,28554,766,319934,2125,15471,386,189881,1212,4039,123,40790,389,8961,257,70464,431
2020-11-14,28954,767,321959,2425,15752,386,191124,1524,4056,123,41008,235,9063,258,70922,560
2020-11-15,29356,770,324582,3025,15994,387,192581,1699,4113,123,41371,420,9166,260,71593,774
2020-11-16,29719,774,326778,2559,16257,388,194030,1712,4154,123,41627,297,9225,263,71963,429
2020-11-17,29941,777,327764,1208,16384,390,194550,647,4188,124,41798,205,9286,263,72185,283
2020-11-18,30335,780,329686,2316,16624,392,195638,1328,4245,124,42076,335,9382,264,72578,489
2020-11-19,30979,783,333193,4151,17027,393,197656,2421,4344,126,42551,574,9524,264,73355,919
2020-11-2,25590,741,301675,960,13590,374,178786,542,3647,123,38337,114,8274,244,66833,267
2020-11-20,31498,785,336263,3589,17398,393,199651,2366,4398,126,42847,350,9618,266,73934,673
2020-11-21,31995,787,339227,3461,17732,393,201206,1889,4461,126,43348,564,9718,268,74649,815
2020-11-22,32382,791,341294,2454,17963,395,202366,1391,4513,128,43594,298,9821,268,75201,655
2020-11-23,32829,797,344195,3348,18258,398,204289,2218,4575,130,43898,366,9907,269,75728,613
2020-11-24,33143,801,346309,2428,18482,401,205724,1659,4616,131,44079,222,9956,269,76094,415
2020-11-25,33732,803,349506,3786,18837,401,207367,1998,4697,131,44370,372,10107,271,77121,1178
2020-11-26,34310,806,352533,3605,19221,402,209050,2067,4792,132,44841,566,10206,272,77771,749
2020-11-27,34822,811,355175,3154,19556,404,210616,1901,4894,133,45224,485,10280,274,78139,442
2020-11-28,35432,814,357805,3240,19949,406,212376,2153,4973,134,45458,313,10416,274,78621,618
2020-11-29,35854,818,359405,2022,20177,408,213162,1014,5103,135,45871,543,10479,275,78914,356
2020-11-3,25707,745,302527,969,13646,374,179264,534,3656,123,38467,139,8326,248,67043,262
2020-11-30,36536,821,361747,3024,20652,409,214660,1973,5196,135,46132,354,10592,277,79322,521
2020-11-4,25927,746,303994,1687,13776,375,180036,902,3701,123,38669,247,8371,248,67430,432
2020-11-5,26222,748,306126,2427,13972,377,181458,1618,3734,123,38889,253,8437,248,67782,418
2020-11-6,26439,750,307897,1988,14116,378,182507,1193,3755,123,39220,352,8489,249,68086,356
2020-11-7,26753,753,309821,2238,14332,380,183649,1358,3792,123,39514,331,8548,250,68464,437
2020-11-8,27067,754,311774,2267,14548,381,184981,1548,3823,123,39736,253,8615,250,68768,371
2020-11-9,27273,756,313105,1537,14684,381,185893,1048,3839,123,39824,104,8669,252,69035,321
2020-12-1,36904,827,362745,1366,20856,413,215193,737,5291,137,46359,322,10661,277,79515,262
2020-12-10,44064,881,384902,3241,25295,442,228255,1660,6717,155,49586,523,11945,284,83800,839
2020-12-11,45155,886,388383,4572,25986,444,230417,2853,6914,156,49988,599,12142,286,84477,874
2020-12-12,45773,893,390656,2891,26323,449,231554,1474,7009,157,50337,444,12326,287,85094,801
2020-12-13,46815,906,394017,4403,26912,458,233314,2349,7203,158,50919,776,12582,290,85876,1038
2020-12-14,47532,913,396336,3036,27384,462,234830,1988,7313,159,51154,345,12714,292,86257,513
2020-12-15,48378,920,399198,3708,27927,465,236506,2219,7470,162,51669,672,12858,293,86740,627
2020-12-16,49257,933,401914,3595,28441,473,237900,1908,7630,165,52122,613,13062,295,87405,869
2020-12-17,49612,941,403171,1612,28616,477,238579,854,7706,168,52291,245,13165,296,87725,423
2020-12-18,50659,948,406388,4264,29263,481,240464,2532,7862,170,52683,548,13407,297,88486,1003
2020-12-19,51160,961,408111,2224,29529,489,241310,1112,7945,172,52920,320,13558,300,89039,704
2020-12-2,37693,830,365182,3226,21385,416,216645,1981,5418,137,46689,457,10793,277,79934,551
