date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-06-25,19701,4481,1132.2,34,7.9
2021-06-25,19702,6225,1125.7,50,14
2021-06-25,19703,1653,1134.9,18,11.4
2021-06-25,19706,NA,NA,NA,NA
2021-06-25,19707,1489,1055.2,43,14.9
2021-06-25,19709,5316,1317.2,47,13.4
2021-06-25,19711,5930,999.7,60,9.7
2021-06-25,19713,3779,1277.7,62,14.6
2021-06-25,19716,NA,NA,NA,NA
2021-06-25,19717,227,325.5,0,0
2021-06-25,19720,8306,1404.8,83,13.3
2021-06-25,19730,NA,NA,NA,NA
2021-06-25,19731,NA,NA,NA,NA
2021-06-25,19732,NA,NA,NA,NA
2021-06-25,19733,NA,NA,NA,NA
2021-06-25,19734,1611,1361.1,14,16.6
2021-06-25,19736,NA,NA,NA,NA
2021-06-25,19801,2271,1331.2,22,23
2021-06-25,19802,2964,1173.8,33,11.1
2021-06-25,19803,2074,1089.7,71,14.7
2021-06-25,19804,2392,1398.6,32,13.6
2021-06-25,19805,5545,1478.1,75,23.2
2021-06-25,19806,998,1023.1,36,21.1
2021-06-25,19807,709,1203.1,NA,NA
2021-06-25,19808,4174,1143.6,70,12.5
2021-06-25,19809,1306,880.4,25,14.8
2021-06-25,19810,2046,855,40,8.6
2021-06-25,19901,3574,975.9,68,16.3
2021-06-25,19902,NA,NA,NA,NA
2021-06-25,19904,3907,1049.8,117,25.3
2021-06-25,19930,NA,NA,NA,NA
2021-06-25,19931,NA,NA,NA,NA
2021-06-25,19933,1093,1090.9,21,21.7
2021-06-25,19934,1209,916.4,16,8.4
2021-06-25,19938,979,1171.2,13,13.5
2021-06-25,19939,727,1100.1,NA,NA
2021-06-25,19940,710,1311.8,NA,NA
2021-06-25,19941,329,1305.6,NA,NA
2021-06-25,19943,1152,909.7,14,9.3
2021-06-25,19944,NA,NA,NA,NA
2021-06-25,19945,881,1568,NA,NA
2021-06-25,19946,493,1017.3,NA,NA
2021-06-25,19947,3312,1761.4,46,21.8
2021-06-25,19950,768,1078.5,23,19.6
2021-06-25,19951,NA,NA,NA,NA
2021-06-25,19952,968,1020.4,12,7.8
2021-06-25,19953,403,976.8,NA,NA
2021-06-25,19954,NA,NA,NA,NA
2021-06-25,19956,1936,1347.4,27,16.2
2021-06-25,19958,2311,1122.8,77,12.9
2021-06-25,19960,832,1344.9,NA,NA
2021-06-25,19962,1254,1101.1,NA,NA
2021-06-25,19963,2340,1152.9,71,22.7
2021-06-25,19964,NA,NA,NA,NA
2021-06-25,19966,3218,1215.8,80,16
2021-06-25,19967,NA,NA,NA,NA
2021-06-25,19968,1040,1022.9,15,11
2021-06-25,19970,758,1122.3,NA,NA
2021-06-25,19971,1431,1537.3,26,7.4
2021-06-25,19973,3090,1271.9,65,18.5
2021-06-25,19975,1126,1452.7,NA,NA
2021-06-25,19977,3342,1307.8,65,23.2
2021-06-25,19979,NA,NA,NA,NA
