date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21047,669,231663,1807,10918,334,134408,1113,3134,119,29982,249,6917,216,53355,270
2020-10-10,22293,686,248285,2556,11738,346,146044,1911,3236,120,31668,229,7239,220,55863,341
2020-10-11,22455,691,251363,3240,11832,350,148446,2496,3255,120,31858,209,7288,221,56199,385
2020-10-12,22558,692,252547,1287,11891,351,149196,809,3266,120,32000,153,7321,221,56456,290
2020-10-13,22629,694,253415,939,11931,352,149681,525,3271,120,32127,132,7347,222,56661,231
2020-10-14,22719,695,254881,1556,11988,352,150684,1060,3284,120,32306,192,7367,223,56865,224
2020-10-15,22884,699,256892,2176,12093,356,151998,1419,3299,120,32482,191,7412,223,57208,388
2020-10-16,23121,700,259630,2975,12216,356,153576,1701,3336,120,32772,327,7489,224,57948,817
2020-10-17,23267,703,261982,2498,12309,359,155154,1671,3348,120,33062,302,7530,224,58305,398
2020-10-18,23374,705,263411,1536,12361,360,156009,907,3361,120,33215,166,7572,225,58657,394
2020-10-19,23488,710,264815,1518,12426,361,156864,920,3377,120,33400,201,7605,229,58968,344
2020-10-2,21221,673,233388,1899,11029,337,135484,1187,3148,119,30170,202,6966,217,53683,377
2020-10-20,23549,714,265443,689,12472,363,157273,455,3379,121,33467,69,7618,230,59096,141
2020-10-21,23690,716,266713,1411,12548,364,158000,803,3392,121,33653,199,7670,231,59385,341
2020-10-22,23857,720,268371,1825,12643,364,159032,1127,3411,121,33829,195,7723,235,59763,431
2020-10-23,24016,724,270113,1901,12731,364,160031,1087,3423,121,34028,211,7782,239,60237,533
2020-10-24,24136,728,271831,1838,12799,367,161208,1245,3439,121,34214,202,7818,240,60510,309
2020-10-25,24337,735,274046,2416,12923,371,162688,1604,3462,121,34465,274,7872,243,60912,456
2020-10-26,24422,736,274933,972,12963,372,163175,527,3479,121,34623,175,7900,243,61127,243
2020-10-27,24558,736,276401,1604,13039,372,164072,973,3497,121,34765,160,7942,243,61448,363
2020-10-28,24718,740,277596,1355,13133,374,164791,813,3521,121,34868,127,7984,245,61687,281
2020-10-29,24912,748,279334,1932,13222,378,165841,1139,3554,122,35076,241,8056,248,62069,454
2020-10-3,21346,675,234725,1462,11106,338,136252,845,3162,119,30359,203,7000,218,53995,346
2020-10-30,25107,750,281133,1994,13334,378,167056,1327,3577,123,35244,191,8116,249,62420,411
2020-10-31,25296,754,282447,1503,13412,379,167711,733,3618,123,35470,267,8186,252,62779,429
2020-10-4,21503,676,236698,2130,11221,339,137502,1365,3171,119,30592,242,7032,218,54386,423
2020-10-5,21590,678,237532,921,11276,341,138018,571,3177,119,30708,122,7058,218,54537,177
2020-10-6,21723,678,239182,1783,11356,341,139191,1253,3191,119,30855,161,7097,218,54785,287
2020-10-7,21822,681,240777,1694,11425,343,140446,1324,3194,120,30913,61,7124,218,54994,236
2020-10-8,21979,683,243145,2525,11535,344,142293,1957,3201,120,31114,208,7164,219,55222,268
2020-10-9,22160,685,245862,2898,11652,345,144219,2043,3223,120,31452,360,7205,220,55556,375
2020-11-1,25482,757,284313,2052,13549,382,169051,1477,3626,123,35616,154,8227,252,63081,343
2020-11-10,27516,779,297031,1417,14827,393,176855,746,3886,125,37278,261,8721,261,65621,320
2020-11-11,27715,782,298303,1471,14951,394,177519,788,3910,125,37474,220,8772,263,65917,347
2020-11-12,28180,784,300647,2809,15263,395,179082,1875,3963,125,37677,256,8872,264,66380,563
2020-11-13,28561,788,302291,2025,15491,396,180016,1162,4035,125,37977,372,8951,267,66708,407
2020-11-14,28969,789,304199,2316,15778,396,181182,1453,4052,125,38180,220,9055,268,67146,542
2020-11-15,29371,793,306674,2877,16020,397,182556,1616,4109,126,38518,395,9158,270,67782,739
2020-11-16,29736,797,308759,2450,16284,398,183939,1647,4150,126,38751,274,9218,273,68137,415
2020-11-17,29959,800,309691,1155,16412,400,184434,623,4184,127,38912,195,9279,273,68346,270
2020-11-18,30354,803,311498,2202,16653,402,185464,1271,4240,127,39170,314,9376,274,68709,460
2020-11-19,31002,806,314784,3934,17057,403,187358,2298,4341,129,39616,547,9519,274,69433,867
2020-11-2,25583,759,285133,921,13601,383,169521,522,3639,124,35707,104,8263,252,63306,261
2020-11-20,31521,810,317690,3425,17429,404,189253,2267,4394,130,39887,324,9613,276,69987,648
2020-11-21,32015,812,320485,3289,17763,404,190727,1808,4457,130,40350,526,9710,278,70665,775
2020-11-22,32402,817,322423,2325,17995,406,191823,1328,4509,132,40571,273,9812,279,71185,622
2020-11-23,32855,824,325116,3146,18293,409,193621,2096,4571,135,40846,337,9901,280,71671,575
2020-11-24,33175,828,327112,2316,18521,412,194982,1589,4614,136,41006,203,9950,280,72020,398
2020-11-25,33764,830,330129,3606,18875,412,196542,1914,4695,136,41272,347,10102,282,72991,1123
2020-11-26,34339,833,332982,3428,19256,413,198147,1986,4791,137,41705,529,10200,283,73602,709
2020-11-27,34852,838,335464,2995,19589,415,199634,1820,4895,138,42063,462,10275,285,73937,410
2020-11-28,35456,841,337938,3078,19979,417,201304,2060,4973,139,42280,295,10409,285,74385,582
2020-11-29,35878,846,339441,1925,20208,419,202046,971,5102,141,42662,511,10472,286,74660,338
2020-11-3,25700,763,285938,922,13657,383,169976,511,3648,124,35827,129,8315,256,63504,250
2020-11-30,36564,850,341635,2880,20685,421,203455,1886,5197,141,42900,333,10585,288,75044,497
2020-11-4,25922,764,287316,1600,13788,384,170702,857,3694,124,36015,234,8360,256,63869,410
2020-11-5,26216,766,289291,2269,13984,386,172027,1521,3727,124,36217,235,8425,256,64187,383
2020-11-6,26437,768,290959,1889,14130,387,173026,1145,3750,124,36517,323,8477,257,64475,340
2020-11-7,26754,771,292754,2112,14347,389,174099,1290,3788,124,36785,306,8537,258,64829,414
2020-11-8,27067,772,294607,2166,14564,390,175379,1497,3818,124,36989,234,8603,258,65110,347
2020-11-9,27272,774,295858,1456,14700,390,176236,993,3834,124,37069,96,8656,260,65366,309
2020-12-1,36934,857,342586,1321,20891,426,203966,717,5292,143,43109,304,10654,288,75232,257
2020-12-10,44131,917,363427,3090,25347,457,216352,1597,6725,165,46072,483,11951,295,79245,803
2020-12-11,45222,922,366683,4347,26034,459,218396,2731,6923,166,46433,559,12151,297,79873,828
2020-12-12,45841,929,368824,2760,26370,464,219470,1410,7018,167,46760,422,12337,298,80452,765
2020-12-13,46880,943,371989,4204,26957,474,221144,2261,7210,168,47299,731,12594,301,81186,991
2020-12-14,47586,950,374184,2901,27424,478,222588,1911,7316,169,47513,320,12724,303,81547,491
2020-12-15,48432,959,376896,3558,27967,482,224186,2141,7473,172,47995,639,12868,305,82005,602
2020-12-16,49304,972,379461,3437,28478,490,225526,1851,7632,175,48408,572,13069,307,82630,826
2020-12-17,49659,980,380662,1556,28653,494,226181,830,7708,178,48562,230,13172,308,82938,411
2020-12-18,50706,988,383709,4094,29299,498,227981,2446,7862,181,48925,517,13417,309,83652,959
2020-12-19,51205,1002,385346,2136,29564,506,228791,1075,7943,183,49137,293,13569,313,84183,683
2020-12-2,37727,860,344874,3081,21423,429,205333,1899,5418,143,43417,434,10788,288,75622,524
2020-12-20,51680,1017,386986,2115,29763,517,229417,825,8060,184,49502,482,13728,316,84677,653
2020-12-21,52275,1024,388665,2274,30131,521,230398,1349,8171,187,49774,383,13842,316,84994,431
2020-12-22,52901,1033,390199,2160,30559,526,231378,1408,8289,190,50016,360,13922,317,85256,342
2020-12-23,53705,1044,392973,3578,31048,531,232973,2084,8397,194,50308,400,14128,319,85958,908
2020-12-24,54351,1054,395206,2879,31493,536,234400,1872,8486,197,50539,320,14240,321,86458,612
2020-12-25,55181,1066,397869,3493,31896,542,235634,1637,8721,198,50954,650,14431,326,87243,976
