date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-10-08,19701,5429,1376.3,46,10.2
2021-10-08,19702,7532,1362.4,59,16.3
2021-10-08,19703,2013,1382.2,18,11.4
2021-10-08,19706,NA,NA,NA,NA
2021-10-08,19707,1794,1270.6,47,16.5
2021-10-08,19709,6509,1610.7,57,15.7
2021-10-08,19711,7050,1203.4,72,11.6
2021-10-08,19713,4458,1514.3,70,16.6
2021-10-08,19716,NA,NA,NA,NA
2021-10-08,19717,374,416.4,0,0
2021-10-08,19720,9907,1684.4,102,16.4
2021-10-08,19730,NA,NA,NA,NA
2021-10-08,19731,NA,NA,NA,NA
2021-10-08,19732,NA,NA,NA,NA
2021-10-08,19733,NA,NA,NA,NA
2021-10-08,19734,2052,1742.6,18,18.6
2021-10-08,19736,NA,NA,NA,NA
2021-10-08,19801,2878,1703.5,23,23.9
2021-10-08,19802,3835,1531.4,39,13.1
2021-10-08,19803,2486,1313,78,16.6
2021-10-08,19804,2825,1662.2,35,14.8
2021-10-08,19805,6805,1807.7,83,25.7
2021-10-08,19806,1183,1240.9,41,23.7
2021-10-08,19807,855,1447.6,12,6.3
2021-10-08,19808,4952,1359.4,81,14.4
2021-10-08,19809,1594,1080,28,16.8
2021-10-08,19810,2469,1040.9,45,9.9
2021-10-08,19901,4759,1316.1,82,19.9
2021-10-08,19902,NA,NA,NA,NA
2021-10-08,19904,5177,1414.7,132,28.5
2021-10-08,19930,NA,NA,NA,NA
2021-10-08,19931,NA,NA,NA,NA
2021-10-08,19933,1494,1497.5,28,28.6
2021-10-08,19934,1696,1301.2,20,10.5
2021-10-08,19938,1335,1608.7,14,14.3
2021-10-08,19939,933,1402.1,NA,NA
2021-10-08,19940,980,1847.9,NA,NA
2021-10-08,19941,431,1653.2,NA,NA
2021-10-08,19943,1668,1333.7,20,12.9
2021-10-08,19944,NA,NA,NA,NA
2021-10-08,19945,1146,2079.6,NA,NA
2021-10-08,19946,707,1442.3,NA,NA
2021-10-08,19947,4003,2134,56,26.6
2021-10-08,19950,1077,1528.4,28,23.6
2021-10-08,19951,NA,NA,NA,NA
2021-10-08,19952,1428,1537.3,18,12
2021-10-08,19953,516,1260.3,NA,NA
2021-10-08,19954,NA,NA,NA,NA
2021-10-08,19956,2678,1876,37,22.2
2021-10-08,19958,2940,1446.1,85,14.1
2021-10-08,19960,1094,1778.5,11,12.8
2021-10-08,19962,1776,1579.3,12,7.2
2021-10-08,19963,3075,1539.3,84,27.2
2021-10-08,19964,NA,NA,NA,NA
2021-10-08,19966,4224,1622.2,90,17.9
2021-10-08,19967,NA,NA,NA,NA
2021-10-08,19968,1362,1358.1,17,11.9
2021-10-08,19970,921,1419.4,NA,NA
2021-10-08,19971,1740,1851.5,34,9.8
2021-10-08,19973,4179,1758.1,80,23
2021-10-08,19975,1379,1785.1,15,6.2
2021-10-08,19977,4315,1705.2,76,26.7
2021-10-08,19979,NA,NA,NA,NA
