date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21063,669,236434,1855,10919,334,137127,1135,3138,119,30776,260,6927,216,54284,277
2020-10-10,22309,686,253497,2634,11739,346,149082,1976,3240,120,32507,234,7249,220,56845,347
2020-10-11,22471,691,256669,3334,11833,350,151555,2567,3259,120,32704,216,7298,221,57192,396
2020-10-12,22574,692,257887,1321,11892,351,152326,830,3270,120,32852,159,7331,221,57455,296
2020-10-13,22645,694,258775,959,11932,352,152820,534,3275,120,32981,134,7357,222,57664,235
2020-10-14,22735,695,260287,1602,11989,352,153854,1091,3288,120,33169,201,7377,223,57873,229
2020-10-15,22901,699,262354,2233,12094,356,155203,1454,3303,120,33351,197,7423,223,58229,402
2020-10-16,23138,700,265138,3021,12217,356,156805,1725,3340,120,33648,334,7500,224,58982,830
2020-10-17,23284,703,267546,2554,12310,359,158428,1716,3352,120,33940,304,7541,224,59345,404
2020-10-18,23391,705,269013,1574,12362,360,159306,930,3365,120,34097,170,7583,225,59704,401
2020-10-19,23505,710,270451,1552,12427,361,160178,937,3381,120,34289,208,7616,229,60021,350
2020-10-2,21237,673,238203,1943,11030,337,138223,1207,3152,119,30971,209,6976,217,54620,385
2020-10-20,23566,714,271095,705,12473,363,160600,468,3383,121,34356,69,7629,230,60152,144
2020-10-21,23707,716,272386,1432,12549,364,161340,816,3396,121,34545,202,7681,231,60445,345
2020-10-22,23874,720,274073,1854,12644,364,162391,1146,3415,121,34725,199,7734,235,60827,435
2020-10-23,24033,724,275844,1930,12732,364,163403,1100,3427,121,34926,213,7793,239,61312,544
2020-10-24,24155,728,277608,1886,12801,367,164602,1268,3444,121,35120,211,7829,240,61599,323
2020-10-25,24357,735,279880,2474,12926,371,166116,1639,3467,121,35381,284,7883,243,62013,468
2020-10-26,24442,736,280784,989,12966,372,166613,537,3484,121,35542,178,7911,243,62231,246
2020-10-27,24578,736,282280,1632,13042,372,167531,994,3502,121,35685,161,7953,243,62558,369
2020-10-28,24738,740,283498,1378,13136,374,168261,824,3526,121,35792,131,7995,245,62800,284
2020-10-29,24932,748,285269,1965,13225,378,169333,1161,3559,122,36006,247,8067,248,63185,457
2020-10-3,21362,675,239575,1497,11107,338,139008,862,3166,119,31172,215,7010,218,54937,351
2020-10-30,25127,750,287103,2029,13337,378,170567,1346,3582,123,36178,195,8127,249,63547,422
2020-10-31,25315,754,288440,1525,13414,379,171230,740,3623,123,36413,276,8197,252,63911,434
2020-10-4,21519,676,241585,2167,11222,339,140284,1391,3175,119,31406,243,7042,218,55334,429
