date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21044,654,247485,1951,110,10902,326,143277,1186,73,3138,118,32502,281,NA,6927,210,56710,282,22
2020-10-10,22280,671,265410,2764,128,11714,338,155798,2070,81,3240,119,34350,252,NA,7247,214,59401,361,37
2020-10-11,22439,675,268713,3462,129,11805,341,158370,2663,81,3259,119,34556,225,NA,7296,215,59764,412,34
2020-10-12,22542,676,269990,1380,55,11864,342,159182,871,28,3270,119,34709,164,NA,7329,215,60038,307,22
2020-10-13,22613,677,270924,1005,108,11904,343,159696,554,53,3275,119,34848,144,17,7355,215,60258,246,32
2020-10-14,22705,678,272532,1700,162,11962,343,160788,1150,108,3289,119,35054,220,NA,7375,216,60481,243,38
2020-10-15,22871,682,274717,2351,130,12067,347,162216,1533,73,3304,119,35249,210,17,7421,216,60850,415,36
2020-10-16,23109,683,277644,3165,181,12189,347,163899,1805,118,3342,119,35570,359,13,7499,217,61634,862,50
2020-10-17,23254,686,280153,2654,50,12281,350,165585,1778,25,3354,119,35875,317,NA,7540,217,62014,421,16
2020-10-18,23358,688,281705,1656,113,12330,351,166506,970,56,3367,119,36052,190,NA,7582,218,62395,423,45
2020-10-19,23472,692,283215,1624,81,12395,352,167416,975,46,3383,119,36260,224,NA,7615,221,62728,366,24
2020-10-2,21217,658,249340,2028,156,11012,329,144422,1255,128,3153,118,32710,223,NA,6975,211,57063,401,21
2020-10-20,23530,695,283882,725,105,12438,353,167856,483,68,3385,120,36330,72,NA,7628,222,62860,145,29
2020-10-21,23671,697,285238,1497,145,12514,354,168631,851,92,3398,120,36531,214,12,7680,223,63169,361,38
2020-10-22,23839,701,287018,1948,147,12610,354,169732,1197,82,3417,120,36717,205,NA,7733,227,63579,463,52
2020-10-23,23998,705,288885,2026,179,12698,354,170797,1153,85,3429,120,36931,226,23,7792,231,64089,569,62
2020-10-24,24120,709,290730,1967,123,12768,357,172047,1320,75,3445,120,37134,219,NA,7828,232,64390,337,32
2020-10-25,24322,716,293126,2598,96,12893,361,173651,1729,54,3468,120,37409,298,11,7882,235,64820,484,30
2020-10-26,24408,717,294069,1029,68,12934,362,174171,561,30,3485,120,37576,184,NA,7910,235,65046,254,28
2020-10-27,24542,717,295652,1717,150,13009,362,175139,1043,109,3503,120,37727,169,15,7951,235,65398,393,22
2020-10-28,24700,721,296941,1447,175,13102,364,175913,867,101,3527,120,37845,142,22,7992,237,65651,294,44
2020-10-29,24892,729,298774,2025,176,13190,368,177021,1196,91,3560,121,38068,256,23,8063,240,66050,470,51
2020-10-3,21338,660,250765,1546,101,11086,330,145233,885,57,3167,118,32919,223,NA,7008,212,57397,367,34
2020-10-30,25091,731,300704,2129,159,13303,368,178319,1411,78,3585,122,38255,212,15,8124,241,66424,435,58
2020-10-31,25276,735,302120,1601,126,13378,369,179013,769,73,3625,122,38501,286,12,8194,244,66817,463,36
2020-10-4,21494,661,252889,2280,92,11200,331,146583,1464,70,3176,118,33167,257,NA,7040,212,57813,448,15
2020-10-5,21581,663,253789,987,78,11255,333,147134,606,45,3182,118,33298,137,14,7066,212,57975,188,17
2020-10-6,21711,663,255581,1922,102,11333,333,148409,1353,70,3195,118,33456,171,NA,7105,212,58245,309,22
2020-10-7,21811,666,257281,1800,124,11403,335,149750,1411,89,3198,119,33520,67,NA,7132,212,58465,247,23
2020-10-8,21968,668,259841,2717,185,11512,336,151741,2100,133,3205,119,33737,224,NA,7173,213,58719,295,34
2020-10-9,22148,670,262778,3117,133,11628,337,153814,2189,74,3227,119,34111,396,NA,7214,214,59073,395,47
2020-11-1,25460,738,304139,2203,113,13513,372,180457,1579,77,3633,122,38664,171,NA,8235,244,67143,367,29
2020-11-10,27479,758,317837,1517,219,14783,383,188808,805,132,3886,123,40504,276,28,8730,252,69872,335,51
2020-11-11,27676,760,319209,1569,446,14907,383,189514,830,318,3910,123,40713,233,22,8779,254,70193,370,79
2020-11-12,28138,762,321702,2955,304,15216,384,191174,1969,155,3962,123,40932,271,62,8880,255,70684,592,66
2020-11-13,28519,765,323466,2145,442,15444,385,192173,1227,319,4035,123,41249,390,27,8958,257,71040,434,87
2020-11-14,28920,766,325518,2453,232,15727,385,193436,1546,131,4052,123,41468,236,25,9059,258,71502,563,71
2020-11-15,29322,769,328165,3049,429,15969,386,194909,1715,313,4109,123,41833,422,33,9162,260,72177,778,70
2020-11-16,29683,773,330383,2579,187,16233,387,196369,1724,120,4150,123,42093,301,20,9218,263,72552,431,37
2020-11-17,29905,776,331379,1218,396,16360,389,196895,653,255,4184,124,42266,207,49,9279,263,72776,285,76
2020-11-18,30301,779,333316,2333,577,16600,391,197991,1336,364,4243,124,42547,340,57,9375,264,73173,493,122
2020-11-19,30945,782,336864,4192,455,17003,392,200032,2444,307,4342,126,43025,577,41,9517,264,73957,926,87
2020-11-2,25561,740,305007,969,81,13566,373,180951,547,55,3645,123,38767,115,NA,8271,244,67377,270,17
2020-11-20,31462,784,339976,3629,444,17372,392,202051,2388,254,4396,126,43327,356,74,9611,266,74545,682,91
2020-11-21,31959,786,342964,3485,396,17706,392,203621,1904,243,4459,126,43833,569,65,9711,268,75262,817,72
2020-11-22,32346,790,345056,2479,346,17937,394,204798,1408,227,4511,128,44081,300,27,9814,268,75820,661,70
2020-11-23,32792,796,347986,3376,425,18231,397,206740,2236,293,4573,130,44391,372,57,9900,269,76350,616,55
2020-11-24,33105,800,350123,2450,314,18454,400,208189,1672,230,4614,131,44576,226,27,9949,269,76721,420,48
2020-11-25,33694,802,353351,3817,640,18809,400,209851,2017,357,4695,131,44868,373,103,10100,271,77758,1188,154
2020-11-26,34271,805,356413,3639,506,19192,401,211551,2083,297,4790,132,45340,567,88,10199,272,78420,761,93
2020-11-27,34779,810,359092,3187,831,19523,403,213140,1920,543,4892,133,45730,492,126,10273,274,78794,448,131
2020-11-28,35387,813,361746,3262,351,19915,405,214920,2172,187,4971,134,45965,314,65,10408,274,79278,619,86
2020-11-29,35807,817,363364,2038,467,20141,407,215720,1026,310,5101,135,46379,544,53,10471,275,79573,358,94
2020-11-3,25678,744,305869,979,166,13622,373,181432,537,93,3654,123,38900,142,20,8323,248,67591,266,41
2020-11-30,36489,820,365733,3051,784,20616,408,217234,1989,582,5194,135,46649,363,78,10584,277,79981,521,94
2020-11-4,25896,745,307348,1697,222,13751,374,182210,907,140,3698,123,39106,250,31,8368,248,67980,434,38
2020-11-5,26190,747,309504,2450,206,13946,376,183651,1636,139,3731,123,39327,254,13,8434,248,68334,420,45
2020-11-6,26407,749,311292,2005,302,14090,377,184710,1203,169,3752,123,39663,357,40,8486,249,68640,358,80
2020-11-7,26719,752,313242,2262,243,14305,379,185866,1371,163,3789,123,39962,336,15,8545,250,69023,442,52
2020-11-8,27035,753,315213,2287,223,14523,380,187206,1558,148,3820,123,40188,257,11,8612,250,69331,375,61
2020-11-9,27241,755,316558,1551,148,14658,380,188128,1057,95,3836,123,40278,106,16,8667,252,69600,324,35
2020-12-1,36855,826,366750,1383,555,20818,412,217777,745,352,5289,137,46882,328,94,10653,277,80177,265,92
2020-12-10,43958,880,389031,3260,778,25202,441,230883,1674,465,6714,155,50148,524,145,11936,284,84497,843,140
2020-12-11,45044,885,392543,4598,1027,25887,443,233059,2861,616,6912,156,50552,602,153,12133,286,85185,885,209
2020-12-12,45657,892,394819,2889,762,26219,448,234192,1465,470,7007,157,50906,449,82,12317,287,85804,803,192
2020-12-13,46695,905,398192,4411,941,26803,457,235948,2340,544,7201,158,51501,789,176,12574,290,86590,1043,182
2020-12-14,47406,912,400499,3018,1056,27269,461,237441,1959,716,7311,159,51739,348,135,12706,292,86976,518,174
2020-12-15,48244,919,403363,3702,1053,27806,464,239106,2202,676,7467,162,52260,677,203,12849,293,87465,632,137
2020-12-16,49114,932,406084,3591,608,28311,472,240488,1887,287,7627,165,52718,618,108,13053,295,88141,880,192
2020-12-17,49469,939,407353,1624,899,28486,476,241177,864,537,7703,167,52889,247,184,13156,296,88461,423,155
2020-12-18,50512,946,410570,4260,812,29131,480,243054,2522,406,7858,169,53287,553,151,13397,297,89223,1003,230
2020-12-19,51000,959,412275,2193,398,29384,488,243878,1077,177,7941,171,53526,322,97,13548,300,89777,705,110
2020-12-2,37643,829,369221,3259,841,21347,415,219247,1999,463,5415,137,47216,460,165,10785,277,80602,557,161
2020-12-20,51464,973,413996,2185,370,29569,498,244517,824,183,8059,172,53914,506,73,13709,303,90306,690,97
2020-12-21,52041,980,415774,2355,857,29924,502,245530,1368,559,8165,175,54221,413,115,13823,303,90651,459,158
2020-12-22,52650,988,417345,2180,662,30336,507,246521,1403,363,8282,177,54477,373,101,13903,304,90922,351,174
2020-12-23,53446,998,420230,3681,851,30819,512,248154,2116,607,8388,181,54797,426,95,14109,305,91667,951,129
2020-12-24,54094,1008,422602,3020,578,31263,517,249665,1955,331,8481,184,55043,339,86,14220,307,92200,644,144
