date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-31,19701,4880,1232.2,42,9.3
2021-08-31,19702,6727,1214.9,54,14.7
2021-08-31,19703,1808,1242.6,18,11.4
2021-08-31,19706,NA,NA,NA,NA
2021-08-31,19707,1612,1142.1,46,16
2021-08-31,19709,5756,1426.1,55,15.1
2021-08-31,19711,6246,1065.3,69,11.2
2021-08-31,19713,4025,1360.4,68,16.2
2021-08-31,19716,NA,NA,NA,NA
2021-08-31,19717,228,325.5,0,0
2021-08-31,19720,8936,1513.6,94,15.1
2021-08-31,19730,NA,NA,NA,NA
2021-08-31,19731,NA,NA,NA,NA
2021-08-31,19732,NA,NA,NA,NA
2021-08-31,19733,NA,NA,NA,NA
2021-08-31,19734,1767,1500.6,15,17.1
2021-08-31,19736,NA,NA,NA,NA
2021-08-31,19801,2472,1459,23,23.9
2021-08-31,19802,3253,1291.6,38,12.7
2021-08-31,19803,2253,1188.3,77,16.1
2021-08-31,19804,2546,1489.7,32,13.6
2021-08-31,19805,5937,1580.8,80,24.8
2021-08-31,19806,1074,1106.4,40,23.1
2021-08-31,19807,773,1321.4,NA,NA
2021-08-31,19808,4478,1226.2,76,13.5
2021-08-31,19809,1403,944.9,28,16.8
2021-08-31,19810,2223,932.3,42,9
2021-08-31,19901,4042,1110.4,80,19.5
2021-08-31,19902,NA,NA,NA,NA
2021-08-31,19904,4413,1193.1,129,27.8
2021-08-31,19930,NA,NA,NA,NA
2021-08-31,19931,NA,NA,NA,NA
2021-08-31,19933,1224,1231.9,25,26.2
2021-08-31,19934,1389,1058.4,17,9
2021-08-31,19938,1084,1297.8,14,14.3
2021-08-31,19939,807,1217.4,NA,NA
2021-08-31,19940,799,1494.4,NA,NA
2021-08-31,19941,359,1398.5,NA,NA
2021-08-31,19943,1330,1054.6,17,11.3
2021-08-31,19944,NA,NA,NA,NA
2021-08-31,19945,969,1727.7,NA,NA
2021-08-31,19946,567,1163.4,NA,NA
2021-08-31,19947,3506,1863.8,54,25.6
2021-08-31,19950,903,1275.2,25,21.1
2021-08-31,19951,NA,NA,NA,NA
2021-08-31,19952,1120,1189.6,13,8.5
2021-08-31,19953,431,1037.1,NA,NA
2021-08-31,19954,NA,NA,NA,NA
2021-08-31,19956,2175,1518.1,32,19.4
2021-08-31,19958,2548,1232,82,13.7
2021-08-31,19960,953,1543.4,NA,NA
2021-08-31,19962,1458,1285.4,12,7.2
2021-08-31,19963,2618,1297.5,77,24.6
2021-08-31,19964,NA,NA,NA,NA
2021-08-31,19966,3592,1359.1,85,16.9
2021-08-31,19967,NA,NA,NA,NA
2021-08-31,19968,1157,1151.2,16,11.4
2021-08-31,19970,817,1214.1,NA,NA
2021-08-31,19971,1578,1678.7,32,9.3
2021-08-31,19973,3475,1444.7,73,21.2
2021-08-31,19975,1209,1552.3,13,5.5
2021-08-31,19977,3721,1462,72,25.5
2021-08-31,19979,NA,NA,NA,NA
