date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21056,669,233766,1829,10919,334,135559,1125,3135,119,30348,254,6924,216,53772,275
2020-10-10,22302,686,250579,2581,11739,346,147329,1934,3237,120,32054,229,7246,220,56308,343
2020-10-11,22464,691,253695,3278,11833,350,149758,2523,3256,120,32245,210,7295,221,56650,391
2020-10-12,22567,692,254895,1303,11892,351,150517,818,3267,120,32390,156,7328,221,56910,293
2020-10-13,22638,694,255771,947,11932,352,151005,528,3272,120,32517,132,7354,222,57117,233
2020-10-14,22728,695,257259,1578,11989,352,152021,1073,3285,120,32702,198,7374,223,57323,226
2020-10-15,22893,699,259292,2198,12094,356,153346,1430,3300,120,32881,194,7419,223,57674,396
2020-10-16,23130,700,262051,2996,12217,356,154937,1714,3337,120,33172,328,7496,224,58420,823
2020-10-17,23276,703,264434,2529,12310,359,156539,1695,3349,120,33464,304,7537,224,58781,402
2020-10-18,23383,705,265879,1552,12362,360,157403,916,3362,120,33620,169,7579,225,59136,397
2020-10-19,23497,710,267299,1534,12427,361,158266,928,3378,120,33808,204,7612,229,59450,347
2020-10-2,21230,673,235508,1916,11030,337,136641,1193,3149,119,30539,205,6973,217,54106,383
2020-10-20,23558,714,267932,694,12473,363,158679,459,3380,121,33875,69,7625,230,59579,142
2020-10-21,23699,716,269209,1418,12549,364,159411,808,3393,121,34061,199,7677,231,59870,343
2020-10-22,23866,720,270875,1833,12644,364,160447,1131,3412,121,34239,197,7730,235,60249,432
2020-10-23,24025,724,272633,1917,12732,364,161451,1092,3424,121,34439,212,7789,239,60731,541
2020-10-24,24146,728,274374,1862,12800,367,162640,1257,3441,121,34631,209,7825,240,61009,314
2020-10-25,24347,735,276605,2432,12924,371,164131,1615,3464,121,34885,277,7879,243,61413,458
2020-10-26,24432,736,277498,978,12964,372,164620,529,3481,121,35046,178,7907,243,61629,244
2020-10-27,24568,736,278979,1617,13040,372,165528,984,3499,121,35189,161,7949,243,61951,364
2020-10-28,24728,740,280181,1362,13134,374,166249,815,3523,121,35295,130,7991,245,62191,282
2020-10-29,24922,748,281933,1946,13223,378,167306,1146,3556,122,35506,244,8063,248,62575,456
2020-10-3,21355,675,236860,1477,11107,338,137417,853,3163,119,30733,208,7007,218,54419,347
2020-10-30,25117,750,283746,2008,13335,378,168528,1334,3579,123,35677,194,8123,249,62929,414
2020-10-31,25305,754,285068,1510,13412,379,169185,734,3620,123,35906,270,8193,252,63290,431
2020-10-4,21512,676,238847,2144,11222,339,138676,1374,3172,119,30967,243,7039,218,54813,426
2020-10-5,21599,678,239688,928,11277,341,139196,575,3178,119,31083,122,7065,218,54966,179
2020-10-6,21732,678,241359,1804,11357,341,140382,1266,3192,119,31234,165,7104,218,55218,291
