date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21038,654,247886,1956,110,10899,326,143537,1188,73,3137,118,32557,283,NA,6926,210,56770,283,22
2020-10-10,22274,671,265842,2770,128,11711,338,156081,2076,81,3239,119,34408,252,NA,7246,214,59464,361,37
2020-10-11,22433,675,269149,3466,129,11802,341,158657,2667,81,3258,119,34614,225,NA,7295,215,59827,412,34
2020-10-12,22536,676,270430,1384,55,11861,342,159473,875,28,3269,119,34767,164,NA,7328,215,60101,307,22
2020-10-13,22607,677,271366,1007,108,11901,343,159988,555,53,3274,119,34906,144,17,7354,215,60322,247,32
2020-10-14,22699,678,272978,1704,162,11959,343,161083,1153,108,3288,119,35113,221,NA,7374,216,60545,243,38
2020-10-15,22865,682,275167,2355,130,12064,347,162514,1536,73,3303,119,35308,210,17,7420,216,60914,415,36
2020-10-16,23103,683,278104,3175,181,12186,347,164204,1812,118,3341,119,35629,359,13,7498,217,61700,864,50
2020-10-17,23248,686,280616,2657,50,12278,350,165892,1780,25,3353,119,35934,317,NA,7539,217,62080,421,16
2020-10-18,23352,688,282170,1658,113,12327,351,166814,971,56,3366,119,36111,190,NA,7581,218,62462,424,45
2020-10-19,23466,692,283684,1628,81,12392,352,167727,978,46,3382,119,36319,224,NA,7614,221,62795,366,24
2020-10-2,21211,658,249748,2035,156,11009,329,144686,1259,128,3152,118,32766,224,NA,6974,211,57125,403,21
2020-10-20,23524,695,284351,725,105,12435,353,168167,483,68,3384,120,36389,72,NA,7627,222,62927,145,29
2020-10-21,23665,697,285710,1500,145,12511,354,168942,851,92,3397,120,36590,214,12,7679,223,63238,363,38
2020-10-22,23833,701,287490,1948,147,12607,354,170043,1197,82,3416,120,36776,205,NA,7732,227,63648,463,52
2020-10-23,23992,705,289357,2026,179,12695,354,171108,1153,85,3428,120,36990,226,23,7791,231,64158,569,62
2020-10-24,24114,709,291204,1969,123,12765,357,172358,1320,75,3444,120,37194,220,NA,7827,232,64460,338,32
2020-10-25,24316,716,293608,2606,96,12890,361,173969,1736,54,3467,120,37470,299,11,7881,235,64890,484,30
2020-10-26,24402,717,294554,1032,68,12931,362,174490,562,30,3484,120,37638,185,NA,7909,235,65117,255,28
2020-10-27,24536,717,296139,1719,150,13006,362,175460,1045,109,3502,120,37789,169,15,7950,235,65469,393,22
2020-10-28,24694,721,297431,1450,175,13099,364,176235,868,101,3526,120,37907,142,22,7991,237,65723,295,44
2020-10-29,24886,729,299265,2026,176,13187,368,177344,1197,91,3559,121,38130,256,23,8062,240,66122,470,51
2020-10-3,21332,660,251174,1547,101,11083,330,145498,886,57,3166,118,32975,223,NA,7007,212,57459,367,34
2020-10-30,25085,731,301198,2132,159,13300,368,178644,1413,78,3584,122,38318,213,15,8123,241,66496,435,58
2020-10-31,25270,735,302616,1603,126,13375,369,179339,770,73,3624,122,38565,287,12,8193,244,66889,463,36
2020-10-4,21488,661,253303,2285,92,11197,331,146851,1467,70,3175,118,33223,257,NA,7039,212,57876,449,15
2020-10-5,21575,663,254205,989,78,11252,333,147402,606,45,3181,118,33356,139,14,7065,212,58038,188,17
2020-10-6,21705,663,255998,1923,102,11330,333,148678,1354,70,3194,118,33514,171,NA,7104,212,58308,309,22
2020-10-7,21805,666,257700,1802,124,11400,335,150021,1413,89,3197,119,33578,67,NA,7131,212,58528,247,23
2020-10-8,21962,668,260263,2720,185,11509,336,152014,2102,133,3204,119,33795,224,NA,7172,213,58782,295,34
2020-10-9,22142,670,263204,3121,133,11625,337,154091,2193,74,3226,119,34169,396,NA,7213,214,59136,395,47
