date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21063,653,252906,445706,23819,10915,326,146913,245388,11411,3146,118,33195,52320,3329,6926,209,57491,97265,7522
2020-10-10,22296,670,271269,491019,24918,11725,338,159782,276268,12158,3248,119,35078,56323,3394,7245,213,60221,104349,7772
2020-10-11,22456,674,274647,494736,25047,11817,341,162417,278908,12239,3267,119,35286,56608,3403,7294,214,60590,104852,7806
2020-10-12,22560,675,275964,496353,25102,11877,342,163256,279830,12267,3278,119,35444,56852,3407,7327,214,60869,105158,7828
2020-10-13,22631,676,276918,499574,25210,11917,343,163782,282150,12320,3283,119,35587,57191,3424,7353,214,61092,105564,7860
2020-10-14,22723,677,278557,506321,25372,11975,343,164899,286603,12428,3297,119,35796,57722,3434,7373,215,61317,106594,7898
2020-10-15,22887,680,280811,511442,25502,12080,346,166377,289679,12501,3311,119,35999,58218,3451,7418,215,61695,107627,7934
2020-10-16,23124,681,283807,517938,25683,12201,346,168110,293682,12619,3349,119,36325,58728,3464,7496,216,62490,109063,7984
2020-10-17,23268,684,286374,520304,25733,12293,349,169832,294902,12644,3360,119,36639,59031,3470,7537,216,62881,109704,8000
2020-10-18,23372,686,287948,523683,25846,12342,350,170769,297125,12700,3373,119,36816,59385,3480,7579,217,63267,110305,8045
2020-10-19,23486,689,289499,525789,25927,12407,350,171705,298522,12746,3389,119,37030,59592,3488,7612,220,63608,110676,8069
2020-10-2,21236,657,254814,451159,23975,11025,329,148093,248799,11539,3161,118,33409,52836,3334,6974,210,57853,98297,7543
2020-10-20,23544,692,290185,528728,26032,12450,351,172158,300270,12814,3391,120,37101,59892,3492,7625,221,63745,111276,8098
2020-10-21,23685,694,291574,534644,26177,12526,352,172952,304564,12906,3404,120,37305,60329,3504,7677,222,64062,112017,8136
2020-10-22,23853,698,293405,539488,26324,12622,352,174077,307000,12988,3423,120,37496,60908,3512,7730,226,64490,113314,8188
2020-10-23,24012,702,295338,545736,26503,12710,352,175191,310808,13073,3435,120,37718,61345,3535,7789,230,65008,114929,8250
2020-10-24,24134,706,297228,549384,26626,12780,355,176472,313097,13148,3451,120,37928,61854,3545,7825,231,65313,115566,8282
2020-10-25,24337,712,299682,551960,26722,12906,358,178119,315023,13202,3474,120,38211,62019,3556,7879,234,65746,115928,8312
2020-10-26,24423,713,300648,554112,26790,12947,359,178650,316384,13232,3491,120,38385,62226,3563,7907,234,65977,116306,8340
2020-10-27,24557,713,302259,558392,26940,13022,359,179638,319224,13341,3509,120,38538,62565,3578,7948,234,66333,116992,8362
2020-10-28,24715,717,303594,563605,27115,13115,361,180445,322574,13442,3533,120,38658,63021,3600,7989,236,66593,117885,8406
2020-10-29,24906,724,305469,569126,27291,13201,364,181585,325975,13533,3566,121,38884,63489,3623,8061,239,66997,119124,8457
2020-10-3,21356,659,256269,454841,24076,11098,330,148926,250919,11596,3175,118,33621,53267,3339,7007,211,58191,99147,7577
2020-10-30,25105,725,307444,573863,27450,13314,364,182908,328695,13611,3591,121,39075,63938,3638,8122,240,67383,120337,8515
2020-10-31,25290,729,308885,577553,27576,13389,365,183614,331016,13684,3631,121,39324,64415,3650,8192,243,67783,120998,8551
2020-10-4,21511,660,258453,457955,24168,11211,331,150325,253258,11666,3184,118,33871,53478,3344,7039,211,58612,99503,7592
2020-10-5,21598,662,259375,460442,24246,11266,333,150893,254875,11711,3190,118,34006,53749,3358,7065,211,58774,99904,7609
2020-10-6,21727,662,261212,463937,24348,11344,333,152202,257556,11781,3203,118,34167,53959,3364,7103,211,59050,100296,7631
2020-10-7,21827,665,262969,470820,24472,11414,335,153593,262295,11870,3206,119,34235,54445,3370,7130,211,59271,101261,7654
2020-10-8,21984,667,265578,479209,24657,11523,336,155624,268506,12003,3213,119,34457,55184,3379,7171,212,59527,102164,7688
2020-10-9,22164,669,268579,485554,24790,11639,337,157753,272558,12077,3235,119,34833,55919,3389,7212,213,59886,103318,7735
2020-11-1,25474,732,310964,579926,27689,13524,368,185101,332796,13761,3639,121,39493,64545,3653,8233,243,68118,121309,8580
2020-11-10,27494,750,324964,619456,29499,14794,377,193659,358062,14895,3892,122,41372,68785,3835,8729,251,70890,128107,9000
2020-11-11,27692,752,326371,627929,29945,14919,377,194388,363492,15213,3916,122,41582,69361,3857,8778,253,71218,129688,9079
2020-11-12,28157,754,328919,633883,30249,15229,378,196087,366886,15368,3969,122,41808,70200,3919,8880,254,71717,130898,9145
2020-11-13,28538,757,330742,640754,30691,15457,379,197129,371403,15687,4042,122,42134,70669,3946,8958,256,72079,132296,9232
2020-11-14,28941,758,332829,645301,30923,15742,379,198419,374068,15818,4059,122,42356,71276,3971,9059,257,72544,133272,9303
2020-11-15,29344,761,335528,653223,31352,15984,380,199925,380169,16131,4117,122,42731,71741,4004,9162,259,73224,134180,9373
2020-11-16,29705,765,337788,656211,31539,16248,381,201413,382197,16251,4158,122,42996,72018,4024,9218,262,73605,134602,9410
2020-11-17,29926,768,338797,661355,31929,16374,383,201949,385331,16501,4192,123,43172,72757,4073,9279,262,73829,135434,9485
2020-11-18,30324,770,340786,672643,32482,16615,384,203086,392419,16853,4251,123,43458,73869,4128,9376,263,74229,137271,9600
2020-11-19,30969,772,344427,682020,32932,17019,384,205182,398303,17156,4350,125,43950,74548,4169,9518,263,75028,139407,9686
2020-11-2,25575,733,311848,582226,27770,13577,368,185604,334406,13816,3651,122,39597,64712,3661,8269,243,68356,121689,8597
2020-11-20,31488,774,347632,690116,33368,17390,384,207276,402877,17404,4404,125,44259,75572,4243,9612,265,75625,141210,9776
2020-11-21,31981,776,350670,695501,33756,17721,384,208876,406416,17641,4467,125,44776,76260,4308,9711,267,76347,142047,9846
2020-11-22,32353,780,352731,701138,34089,17942,386,210041,410554,17860,4518,127,45013,76638,4335,9810,267,76903,142856,9911
2020-11-23,32795,786,355685,708009,34502,18233,389,212001,415672,18144,4580,129,45332,77144,4391,9895,268,77431,143728,9965
2020-11-24,33099,790,357834,711655,34814,18450,392,213462,418171,18372,4621,130,45517,77486,4418,9941,268,77801,144298,10013
2020-11-25,33683,792,361098,722848,35443,18803,392,215138,424348,18723,4702,130,45820,78769,4520,10089,270,78849,147191,10165
2020-11-26,34255,795,364225,731479,35937,19181,393,216877,429586,19014,4798,131,46307,79928,4607,10187,271,79515,148440,10254
2020-11-27,34760,798,366971,742713,36753,19510,394,218513,437035,19548,4900,131,46705,81197,4733,10261,273,79893,150102,10379
2020-11-28,35362,801,369649,746443,37100,19897,396,220324,439152,19732,4978,132,46939,81681,4798,10396,273,80370,150957,10464
2020-11-29,35770,804,371251,750881,37559,20116,397,221113,442230,20035,5108,133,47348,82009,4850,10455,274,80667,151687,10558
2020-11-3,25692,737,312729,585637,27936,13633,368,186097,336367,13909,3660,122,39732,65117,3681,8321,247,68575,122451,8638
2020-11-30,36441,807,373646,759298,38328,20586,398,222648,448563,20608,5201,133,47622,82591,4925,10562,276,81074,152603,10650
2020-11-4,25909,737,314243,591609,28158,13762,368,186893,340105,14049,3703,122,39947,65665,3712,8366,247,68970,123414,8676
2020-11-5,26203,739,316444,596985,28364,13956,370,188364,343792,14188,3736,122,40173,66054,3725,8433,247,69332,124378,8721
2020-11-6,26421,741,318280,603166,28666,14100,371,189457,347057,14357,3757,122,40518,66874,3765,8486,248,69642,125854,8801
2020-11-7,26733,744,320273,608243,28909,14316,373,190645,350476,14520,3793,122,40823,67575,3780,8545,249,70029,126484,8853
2020-11-8,27050,745,322298,612297,29132,14536,374,192028,353704,14668,3824,122,41054,67733,3791,8611,249,70341,126971,8914
2020-11-9,27254,747,323662,615215,29280,14669,374,192963,355708,14763,3840,122,41144,67985,3807,8666,251,70614,127420,8949
2020-12-1,36799,811,374679,764192,38880,20785,401,223203,451642,20959,5296,134,47856,83212,5019,10626,276,81272,153432,10740
2020-12-10,43806,852,397292,838802,46083,25121,418,236527,498893,25242,6691,151,51166,92035,6290,11892,283,85651,166227,12128
2020-12-11,44875,856,400874,848243,47079,25792,419,238745,504591,25844,6888,152,51581,93188,6442,12087,285,86353,167960,12325
2020-12-12,45473,862,403170,856264,47793,26118,423,239896,509507,26282,6978,153,51937,94005,6522,12267,286,86974,169687,12504
2020-12-13,46469,871,406532,865568,48658,26680,428,241640,514696,26780,7167,154,52537,95496,6681,12509,289,87763,171681,12677
2020-12-14,47160,877,408812,876356,49627,27132,431,243117,522578,27437,7275,155,52781,96329,6807,12637,291,88136,173064,12835
2020-12-15,47946,884,411587,886127,50670,27632,434,244730,528357,28105,7427,158,53295,98037,7009,12769,292,88604,174645,12972
2020-12-16,48780,893,414217,893669,51272,28111,440,246065,532875,28390,7585,160,53734,98869,7114,12965,293,89261,176083,13163
2020-12-17,49110,898,415416,901926,52169,28267,442,246696,537695,28925,7657,162,53899,100127,7298,13066,294,89575,177789,13318
2020-12-18,50143,904,418704,909657,52979,28901,445,248626,541920,29329,7812,164,54302,100986,7449,13308,295,90348,179878,13548
2020-12-19,50627,911,420452,914409,53376,29155,450,249479,544144,29505,7893,164,54543,101836,7546,13456,297,90913,181038,13658
2020-12-2,37579,814,377195,773851,39705,21309,404,224699,457983,21414,5421,134,48192,84313,5181,10757,276,81707,154665,10899
2020-12-20,51082,921,422212,917642,53744,29333,457,250134,546115,29686,8012,164,54938,102211,7619,13614,300,91451,181674,13755
2020-12-21,51652,926,424037,926120,54596,29681,460,251181,551533,30241,8117,166,55251,103182,7734,13729,300,91798,183234,13912
2020-12-22,52242,933,425645,933269,55257,30083,464,252199,555686,30603,8227,168,55512,103948,7835,13807,301,92072,184988,14086
2020-12-23,53031,941,428575,943322,56105,30561,468,253865,562944,31208,8333,171,55838,104948,7930,14011,302,92819,186338,14215
2020-12-24,53666,948,430990,950585,56682,30993,472,255403,567127,31539,8427,173,56089,105878,8016,14120,303,93362,187863,14359
2020-12-25,54470,955,433820,960046,57369,31381,473,256698,572301,31927,8655,174,56537,107307,8143,14307,308,94206,189928,14508
2020-12-26,55029,962,435778,970436,58134,31694,477,257744,579070,32391,8762,176,56875,108123,8239,14442,309,94670,192074,14694
2020-12-27,55460,973,437177,975431,58623,31962,487,258704,582240,32719,8828,177,56978,108597,8296,14537,309,94933,193129,14779
2020-12-28,56156,980,438914,981368,59403,32417,489,259811,585923,33145,8933,180,57184,109417,8449,14670,311,95252,194222,14958
2020-12-29,56564,986,440334,988124,60052,32679,492,260736,590963,33579,9007,182,57359,109989,8530,14742,312,95549,195120,15080
2020-12-3,38502,819,379805,783030,40725,21839,407,226212,463425,21978,5660,135,48645,85739,5421,10910,277,82154,156172,11078
2020-12-30,57434,993,442486,994828,60718,33211,495,262001,594469,33872,9157,183,57660,111227,8690,14925,315,96051,196556,15276
