date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21076,654,251590,445789,23823,10923,326,146138,245437,11413,3147,118,32999,52325,3329,6930,210,57225,97281,7524
2020-10-10,22309,671,269851,491108,24922,11733,338,158928,276321,12160,3249,119,34874,56328,3394,7249,214,59944,104366,7774
2020-10-11,22469,675,273209,494825,25051,11825,341,161545,278961,12241,3268,119,35082,56613,3403,7298,215,60312,104869,7808
2020-10-12,22573,676,274514,496442,25106,11885,342,162377,279883,12269,3279,119,35238,56857,3407,7331,215,60589,105175,7830
2020-10-13,22644,677,275465,499664,25214,11925,343,162901,282203,12322,3284,119,35380,57196,3424,7357,215,60812,105581,7862
2020-10-14,22736,678,277101,506413,25376,11983,343,164016,286656,12430,3298,119,35589,57727,3434,7377,216,61037,106612,7900
2020-10-15,22902,681,279338,511535,25506,12088,346,165482,289733,12503,3313,119,35789,58223,3451,7423,216,61414,107645,7936
2020-10-16,23139,682,282320,518031,25687,12209,346,167205,293736,12621,3351,119,36114,58733,3464,7501,217,62207,109081,7986
2020-10-17,23283,685,284874,520397,25737,12301,349,168921,294956,12646,3362,119,36423,59036,3470,7542,217,62596,109722,8002
2020-10-18,23387,687,286439,523776,25850,12350,350,169851,297179,12702,3375,119,36600,59390,3480,7584,218,62980,110323,8047
2020-10-19,23501,690,287977,525882,25931,12415,350,170781,298576,12748,3391,119,36813,59597,3488,7617,221,63315,110694,8071
2020-10-2,21249,658,253488,451243,23979,11033,329,147312,248848,11541,3162,118,33212,52841,3334,6978,211,57585,98314,7545
2020-10-20,23559,693,288660,528821,26036,12458,351,171232,300324,12816,3393,120,36884,59897,3492,7630,222,63451,111294,8100
2020-10-21,23700,695,290042,534739,26181,12534,352,172021,304618,12908,3406,120,37087,60335,3504,7682,223,63767,112035,8138
2020-10-22,23868,699,291857,539583,26328,12630,352,173136,307054,12990,3425,120,37276,60914,3512,7735,227,64191,113332,8190
2020-10-23,24027,703,293773,545833,26507,12718,352,174236,310863,13075,3437,120,37497,61351,3535,7794,231,64707,114947,8252
2020-10-24,24149,707,295659,549481,26630,12788,355,175516,313152,13150,3453,120,37706,61860,3545,7830,232,65011,115584,8284
2020-10-25,24352,713,298101,552058,26726,12914,358,177155,315079,13204,3476,120,37988,62025,3556,7884,235,65442,115946,8314
2020-10-26,24438,714,299067,554210,26794,12955,359,177686,316440,13234,3493,120,38162,62232,3563,7912,235,65673,116324,8342
2020-10-27,24572,714,300676,558491,26944,13030,359,178673,319280,13343,3511,120,38315,62571,3578,7953,235,66028,117010,8364
2020-10-28,24730,718,301998,563704,27119,13123,361,179469,322630,13444,3535,120,38435,63027,3600,7994,237,66286,117903,8408
2020-10-29,24921,726,303858,569225,27295,13209,365,180598,326031,13535,3568,121,38659,63495,3623,8066,240,66689,119142,8459
2020-10-3,21369,660,254932,454925,24080,11106,330,148138,250968,11598,3176,118,33423,53272,3339,7011,212,57921,99164,7579
2020-10-30,25120,728,305823,573963,27454,13322,365,181917,328751,13613,3593,122,38850,63944,3638,8127,241,67070,120356,8517
2020-10-31,25305,732,307255,577653,27580,13397,366,182620,331072,13686,3633,122,39098,64421,3650,8197,244,67466,121017,8553
2020-10-4,21524,661,257100,458039,24172,11219,331,149525,253307,11668,3185,118,33671,53483,3344,7043,212,58340,99520,7594
2020-10-5,21611,663,258015,460527,24250,11274,333,150088,254925,11713,3191,118,33805,53754,3358,7069,212,58502,99921,7611
2020-10-6,21740,663,259840,464022,24352,11352,333,151387,257606,11783,3204,118,33965,53964,3364,7107,212,58777,100313,7633
2020-10-7,21840,666,261592,470906,24476,11422,335,152773,262346,11872,3207,119,34033,54450,3370,7134,212,58998,101278,7656
2020-10-8,21997,668,264190,479297,24661,11531,336,154795,268559,12005,3214,119,34255,55189,3379,7175,213,59253,102181,7690
2020-10-9,22177,670,267177,485643,24794,11647,337,156912,272611,12079,3236,119,34631,55924,3389,7216,214,59610,103335,7737
2020-11-1,25489,735,309319,580026,27693,13532,369,184095,332852,13763,3641,122,39266,64551,3653,8238,244,67799,121328,8582
2020-11-10,27509,754,323248,619559,29503,14802,379,192606,358120,14897,3894,123,41135,68792,3835,8734,252,70558,128126,9002
2020-11-11,27707,756,324649,628032,29949,14927,379,193333,363550,15215,3918,123,41344,69368,3857,8783,254,70884,129707,9081
2020-11-12,28171,758,327186,633986,30253,15238,380,195025,366944,15370,3970,123,41570,70207,3919,8884,255,71380,130917,9147
2020-11-13,28552,761,328998,640859,30695,15466,381,196060,371461,15689,4043,123,41894,70676,3946,8962,257,71740,132316,9234
2020-11-14,28955,762,331078,645407,30927,15751,381,197345,374127,15820,4060,123,42115,71283,3971,9063,258,72204,133292,9305
2020-11-15,29357,765,333764,653331,31356,15993,382,198844,380229,16133,4117,123,42488,71748,4004,9166,260,72882,134201,9375
2020-11-16,29718,769,336017,656319,31543,16257,383,200328,382257,16253,4158,123,42752,72025,4024,9222,263,73261,134623,9412
2020-11-17,29939,772,337025,661464,31933,16383,385,200863,385391,16503,4192,124,42928,72764,4073,9283,263,73485,135455,9487
2020-11-18,30337,774,339006,672755,32486,16624,386,201995,392480,16855,4251,124,43214,73877,4128,9380,264,73883,137293,9602
2020-11-19,30981,776,342621,682132,32936,17027,386,204078,398364,17158,4350,126,43701,74556,4169,9522,264,74675,139429,9688
2020-11-2,25590,737,310197,582326,27774,13585,370,184593,334462,13818,3653,123,39370,64718,3661,8274,244,68036,121708,8599
2020-11-20,31500,778,345810,690229,33372,17398,386,206161,402938,17406,4404,126,44009,75580,4243,9616,266,75268,141233,9778
2020-11-21,31992,780,348827,695614,33760,17728,386,207750,406477,17643,4467,126,44520,76268,4308,9715,268,75987,142070,9848
2020-11-22,32365,784,350878,701251,34093,17950,388,208908,410615,17862,4518,128,44757,76646,4335,9814,268,76540,142879,9913
2020-11-23,32807,790,353810,708124,34507,18241,391,210853,415734,18147,4580,130,45072,77153,4391,9899,269,77065,143751,9967
2020-11-24,33111,794,355947,711770,34819,18458,394,212306,418233,18375,4621,131,45257,77495,4418,9945,269,77432,144321,10015
2020-11-25,33695,796,359201,722966,35448,18811,394,213979,424410,18726,4702,131,45557,78779,4520,10093,271,78477,147215,10167
2020-11-26,34266,799,362306,731597,35942,19189,395,215706,429648,19017,4797,132,46036,79938,4607,10191,272,79142,148464,10256
2020-11-27,34771,804,365036,742834,36758,19518,397,217331,437099,19551,4899,133,46432,81208,4733,10265,274,79520,150126,10381
2020-11-28,35374,807,367703,746565,37105,19906,399,219131,439217,19735,4977,134,46666,81692,4798,10400,274,79997,150981,10466
2020-11-29,35782,811,369303,751004,37564,20125,401,219919,442295,20038,5107,135,47074,82020,4850,10459,275,80294,151711,10560
2020-11-3,25707,741,311073,585738,27940,13641,370,185084,336423,13911,3662,123,39503,65124,3681,8326,248,68254,122470,8640
2020-11-30,36453,814,371683,759423,38333,20595,402,221442,448630,20611,5200,135,47347,82602,4925,10566,277,80700,152627,10652
2020-11-4,25924,741,312579,591710,28162,13770,370,185876,340161,14051,3705,123,39714,65672,3712,8371,248,68649,123433,8678
2020-11-5,26218,743,314771,597086,28368,13964,372,187343,343848,14190,3738,123,39939,66061,3725,8438,248,69007,124397,8723
2020-11-6,26436,745,316599,603268,28670,14108,373,188431,347114,14359,3759,123,40283,66881,3765,8491,249,69316,125873,8803
2020-11-7,26748,748,318581,608345,28913,14324,375,189612,350533,14522,3795,123,40586,67582,3780,8550,250,69701,126503,8855
2020-11-8,27065,749,320591,612400,29136,14544,376,190981,353762,14670,3826,123,40817,67740,3791,8616,250,70012,126990,8916
2020-11-9,27269,751,321951,615318,29284,14677,376,191914,355766,14765,3842,123,40907,67992,3807,8671,252,70283,127439,8951
2020-12-1,36811,819,372712,764319,38886,20794,405,221995,451710,20963,5295,137,47580,83223,5019,10630,277,80897,153456,10742
2020-12-10,43820,864,395214,838941,46089,25133,425,235261,498968,25246,6689,155,50875,92047,6290,11895,284,85244,166253,12130
2020-12-11,44890,868,398770,848392,47087,25804,426,237467,504671,25848,6886,156,51286,93200,6442,12091,286,85937,167988,12328
2020-12-12,45488,875,401052,856414,47801,26130,431,238611,509588,26286,6976,157,51639,94017,6522,12271,287,86556,169715,12507
2020-12-13,46484,887,404394,865718,48666,26692,439,240344,514777,26784,7164,158,52233,95508,6681,12514,290,87343,171709,12680
2020-12-14,47174,893,406668,876568,49639,27143,442,241817,522688,27442,7272,159,52476,96361,6809,12642,292,87715,173093,12838
2020-12-15,47959,900,409435,886365,50688,27642,445,243426,528482,28114,7424,162,52989,98071,7012,12774,293,88180,174678,12975
2020-12-16,48793,912,412053,893919,51295,28121,453,244756,533002,28400,7581,164,53425,98909,7120,12971,295,88833,176119,13167
2020-12-17,49125,918,413244,902180,52193,28277,456,245385,537824,28936,7654,166,53589,100167,7304,13073,296,89144,177826,13322
2020-12-18,50156,925,416522,909912,53003,28910,460,247308,542050,29340,7808,168,53990,101026,7455,13315,297,89916,179915,13552
2020-12-19,50640,936,418262,914665,53400,29164,467,248156,544274,29516,7889,169,54231,101876,7552,13463,300,90478,181076,13662
2020-12-2,37594,822,375216,773979,39711,21320,408,223486,458052,21418,5420,137,47914,84324,5181,10761,277,81328,154689,10901
2020-12-20,51096,949,420011,917932,53768,29342,476,248808,546271,29697,8009,170,54624,102256,7625,13621,303,91011,181713,13759
2020-12-21,51666,956,421825,926423,54622,29690,480,249849,551698,30253,8114,173,54936,103228,7740,13736,303,91357,183276,13917
2020-12-22,52256,963,423431,933593,55283,30092,484,250865,555857,30615,8224,175,55197,103999,7841,13814,304,91631,185039,14091
2020-12-23,53046,971,426351,943647,56131,30571,488,252526,563116,31220,8330,178,55520,104999,7936,14018,305,92377,186389,14220
2020-12-24,53680,980,428759,950913,56709,31003,493,254059,567300,31551,8423,180,55770,105929,8022,14127,307,92919,187915,14364
2020-12-25,54484,991,431576,960376,57396,31391,498,255349,572474,31939,8650,181,56218,107359,8149,14315,312,93756,189981,14513
2020-12-26,55045,999,433525,970771,58162,31705,502,256390,579247,32403,8758,184,56553,108175,8245,14450,313,94220,192127,14699
2020-12-27,55477,1014,434919,975768,58652,31974,515,257346,582418,32732,8824,186,56656,108649,8302,14545,313,94483,193182,14784
2020-12-28,56173,1022,436650,981709,59432,32429,517,258448,586103,33158,8929,189,56861,109469,8455,14678,316,94802,194275,14963
2020-12-29,56581,1028,438063,988467,60081,32691,520,259367,591144,33592,9003,191,57034,110042,8536,14750,317,95100,195173,15085
2020-12-3,38517,827,377817,783158,40731,21850,411,224992,463494,21982,5659,138,48365,85750,5421,10914,278,81775,156196,11080
2020-12-30,57450,1035,440208,995190,60747,33222,523,260629,594667,33885,9153,192,57334,111280,8696,14933,320,95599,196611,15281
2020-12-31,58068,1041,441658,999814,61196,33454,524,261367,597225,34105,9306,194,57550,111930,8768,15166,323,96044,197666,15421
2020-12-4,39205,830,379884,792310,41664,22294,413,226279,468751,22532,5796,138,48631,86683,5591,11020,279,82155,158559,11274
2020-12-5,39975,832,382438,799446,42357,22769,413,227696,472927,22917,5944,139,48995,87732,5714,11166,280,82796,159949,11437
2020-12-6,40783,839,385551,804141,42858,23177,416,229225,475663,23178,6154,143,49678,88579,5830,11356,280,83428,160689,11538
2020-12-7,41485,844,387899,813389,43677,23605,418,230709,482496,23754,6288,146,49987,89207,5887,11495,280,83866,161901,11700
2020-12-8,42404,846,390560,822002,44471,24274,419,232614,488384,24293,6423,147,50236,90106,6001,11609,280,84228,163229,11819
2020-12-9,43041,859,392751,831680,45346,24729,423,234018,494624,24802,6520,153,50519,91091,6150,11690,283,84596,164887,11998
2020-3-10,15,0,19,34,1,NA,0,11,26,0,0,0,NA,NA,0,0,0,NA,NA,0
2020-3-11,19,0,23,43,1,NA,0,13,27,0,0,0,NA,NA,0,NA,0,NA,NA,0
2020-3-12,19,0,33,75,1,NA,0,20,46,0,0,0,NA,NA,0,NA,0,NA,18,0
2020-3-13,20,0,53,135,1,11,0,31,81,0,0,0,NA,13,0,NA,0,18,36,0
2020-3-14,20,0,72,366,3,11,0,43,142,NA,0,0,NA,27,0,NA,0,21,171,0
2020-3-15,23,0,88,432,3,11,0,53,160,NA,NA,0,11,32,0,NA,0,24,214,0
2020-3-16,24,0,106,912,18,12,0,60,439,12,NA,0,16,61,NA,NA,0,30,234,NA
2020-3-17,28,0,147,1216,23,15,0,84,603,14,NA,0,26,73,NA,NA,0,36,285,NA
2020-3-18,39,0,204,1402,27,23,0,92,722,18,NA,0,30,94,NA,NA,0,81,316,NA
2020-3-19,52,0,468,1748,38,30,0,168,886,20,NA,0,58,118,NA,12,0,236,405,NA
2020-3-20,60,0,557,2118,43,34,0,216,1078,23,NA,0,71,161,NA,16,0,264,465,11
2020-3-21,67,0,619,2382,69,39,0,251,1188,26,NA,0,79,179,NA,18,0,282,557,30
2020-3-22,79,0,647,2745,83,47,0,267,1427,29,NA,0,85,211,NA,22,0,288,580,32
2020-3-23,117,0,920,3164,95,71,0,423,1652,32,15,0,117,245,NA,31,0,359,696,38
2020-3-24,148,1,1285,3579,102,92,0,707,1807,34,22,0,158,323,NA,34,NA,379,806,40
2020-3-25,166,2,1502,4010,146,103,NA,850,1943,62,25,0,177,413,15,38,NA,419,954,50
