date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-06-14,19701,4460,1127.7,33,7.6
2021-06-14,19702,6211,1123.1,49,13.8
2021-06-14,19703,1646,1129.2,18,11.4
2021-06-14,19706,NA,NA,NA,NA
2021-06-14,19707,1485,1052.1,43,14.9
2021-06-14,19709,5295,1312,44,12.8
2021-06-14,19711,5925,999.5,60,9.7
2021-06-14,19713,3776,1276.6,62,14.6
2021-06-14,19716,NA,NA,NA,NA
2021-06-14,19717,227,325.5,0,0
2021-06-14,19720,8284,1401.2,82,13.1
2021-06-14,19730,NA,NA,NA,NA
2021-06-14,19731,NA,NA,NA,NA
2021-06-14,19732,NA,NA,NA,NA
2021-06-14,19733,NA,NA,NA,NA
2021-06-14,19734,1607,1356.4,14,16.6
2021-06-14,19736,NA,NA,NA,NA
2021-06-14,19801,2269,1330.7,22,23
2021-06-14,19802,2955,1170.9,31,10.6
2021-06-14,19803,2071,1089.3,71,14.7
2021-06-14,19804,2386,1394.8,32,13.6
2021-06-14,19805,5535,1475.9,74,23
2021-06-14,19806,999,1023.6,36,21.1
2021-06-14,19807,709,1200,NA,NA
2021-06-14,19808,4168,1142,70,12.5
2021-06-14,19809,1304,878.4,25,14.8
2021-06-14,19810,2042,852.6,40,8.6
2021-06-14,19901,3568,974,67,16
2021-06-14,19902,NA,NA,NA,NA
2021-06-14,19904,3895,1047.1,116,25.1
2021-06-14,19930,NA,NA,NA,NA
2021-06-14,19931,NA,NA,NA,NA
2021-06-14,19933,1091,1088.8,21,21.7
2021-06-14,19934,1209,917.4,16,8.4
2021-06-14,19938,978,1170.8,13,13.5
2021-06-14,19939,727,1101,NA,NA
2021-06-14,19940,709,1311.3,NA,NA
2021-06-14,19941,329,1306,NA,NA
2021-06-14,19943,1149,907.1,14,9.3
2021-06-14,19944,NA,NA,NA,NA
2021-06-14,19945,876,1554.9,NA,NA
2021-06-14,19946,491,1011.7,NA,NA
2021-06-14,19947,3307,1759.4,46,21.8
2021-06-14,19950,768,1079.1,23,19.6
2021-06-14,19951,NA,NA,NA,NA
2021-06-14,19952,967,1020.4,12,7.8
2021-06-14,19953,402,976,NA,NA
2021-06-14,19954,NA,NA,NA,NA
2021-06-14,19956,1929,1341.9,27,16.2
2021-06-14,19958,2306,1120,77,12.9
2021-06-14,19960,832,1344.2,NA,NA
2021-06-14,19962,1253,1100.3,NA,NA
2021-06-14,19963,2336,1150.7,71,22.7
2021-06-14,19964,NA,NA,NA,NA
2021-06-14,19966,3194,1205.1,79,15.8
2021-06-14,19967,NA,NA,NA,NA
2021-06-14,19968,1039,1022.6,15,11
2021-06-14,19970,757,1120,NA,NA
2021-06-14,19971,1427,1534.6,26,7.4
2021-06-14,19973,3080,1267.9,65,18.5
2021-06-14,19975,1126,1453.9,NA,NA
2021-06-14,19977,3329,1302.3,65,23.2
2021-06-14,19979,NA,NA,NA,NA
