date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-11-19,19701,5798,1470.6,51,11.4
2021-11-19,19702,8123,1472.2,62,17.3
2021-11-19,19703,2210,1529.9,20,12.7
2021-11-19,19706,NA,NA,NA,NA
2021-11-19,19707,1945,1376.8,49,17.2
2021-11-19,19709,7182,1772.4,61,16.5
2021-11-19,19711,7408,1283.3,76,12.3
2021-11-19,19713,4734,1612.6,76,18.2
2021-11-19,19716,NA,NA,NA,NA
2021-11-19,19717,382,377,0,0
2021-11-19,19720,10646,1811.7,114,18.2
2021-11-19,19730,NA,NA,NA,NA
2021-11-19,19731,NA,NA,NA,NA
2021-11-19,19732,NA,NA,NA,NA
2021-11-19,19733,NA,NA,NA,NA
2021-11-19,19734,2273,1925.4,20,19.6
2021-11-19,19736,NA,NA,NA,NA
2021-11-19,19801,3136,1860.6,24,24.4
2021-11-19,19802,4176,1670.2,45,15.3
2021-11-19,19803,2689,1418.7,81,17.2
2021-11-19,19804,3053,1804.6,40,16.8
2021-11-19,19805,7280,1933.7,84,26
2021-11-19,19806,1271,1352.2,42,25.2
2021-11-19,19807,922,1561.1,12,6.3
2021-11-19,19808,5382,1482.9,89,16.1
2021-11-19,19809,1759,1191.3,29,17.6
2021-11-19,19810,2657,1118.2,48,10.7
2021-11-19,19901,5223,1446,90,21.8
2021-11-19,19902,NA,NA,NA,NA
2021-11-19,19904,5704,1564.3,146,31.6
2021-11-19,19930,NA,NA,NA,NA
2021-11-19,19931,NA,NA,NA,NA
2021-11-19,19933,1634,1644.4,31,30.9
2021-11-19,19934,1865,1426.9,25,13.4
2021-11-19,19938,1527,1825.5,16,16.2
2021-11-19,19939,1022,1551,13,8.7
2021-11-19,19940,1085,2042.9,NA,NA
2021-11-19,19941,488,1862.1,NA,NA
2021-11-19,19943,1857,1487.9,22,14.2
2021-11-19,19944,NA,NA,NA,NA
2021-11-19,19945,1246,2283.7,11,9.6
2021-11-19,19946,762,1551.5,NA,NA
2021-11-19,19947,4245,2266.2,60,28.6
2021-11-19,19950,1190,1707.1,32,27.1
2021-11-19,19951,NA,NA,NA,NA
2021-11-19,19952,1601,1729.7,23,16.7
2021-11-19,19953,579,1438,NA,NA
2021-11-19,19954,NA,NA,NA,NA
2021-11-19,19956,2925,2045.7,40,23.7
2021-11-19,19958,3161,1548.8,88,14.6
2021-11-19,19960,1196,1946.5,13,15
2021-11-19,19962,1984,1773.4,13,7.8
2021-11-19,19963,3327,1670.8,92,29.8
2021-11-19,19964,NA,NA,NA,NA
2021-11-19,19966,4608,1776.5,96,18.9
2021-11-19,19967,NA,NA,NA,NA
2021-11-19,19968,1479,1479.4,17,11.9
2021-11-19,19970,973,1499.7,NA,NA
2021-11-19,19971,1835,1968.7,35,10.1
2021-11-19,19973,4572,1928.1,85,24.9
2021-11-19,19975,1440,1871.5,15,6.2
2021-11-19,19977,4779,1893.9,87,30.3
2021-11-19,19979,NA,NA,NA,NA
