date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-02-19,19701,3220,825.7,27,6.7
2021-02-19,19702,4629,840.1,37,11.2
2021-02-19,19703,1193,854.3,NA,NA
2021-02-19,19706,NA,NA,NA,NA
2021-02-19,19707,1133,779.7,39,12.1
2021-02-19,19709,3855,998.8,34,8.8
2021-02-19,19711,4155,714.5,46,7.4
2021-02-19,19713,2856,959.3,50,10.2
2021-02-19,19716,NA,NA,NA,NA
2021-02-19,19717,66,352.6,0,0
2021-02-19,19720,6110,996.5,59,8.1
2021-02-19,19730,NA,NA,NA,NA
2021-02-19,19731,NA,NA,NA,NA
2021-02-19,19732,NA,NA,NA,NA
2021-02-19,19733,NA,NA,NA,NA
2021-02-19,19734,1144,953.3,11,9.9
2021-02-19,19736,NA,NA,NA,NA
2021-02-19,19801,1648,985.1,16,11.4
2021-02-19,19802,2068,794.8,22,8.9
2021-02-19,19803,1624,795.7,63,13.1
2021-02-19,19804,1846,1086.5,26,10.1
2021-02-19,19805,4185,1097.9,58,16.2
2021-02-19,19806,778,792.3,24,12.6
2021-02-19,19807,517,900.2,NA,NA
2021-02-19,19808,3222,825.3,51,8.1
2021-02-19,19809,966,652.3,23,12.2
2021-02-19,19810,1525,640.8,26,6.2
2021-02-19,19901,2643,710.3,53,12
2021-02-19,19902,NA,NA,NA,NA
2021-02-19,19904,3032,855,97,21.1
2021-02-19,19930,NA,NA,NA,NA
2021-02-19,19931,NA,NA,NA,NA
2021-02-19,19933,968,976,18,18
2021-02-19,19934,920,665.8,13,6.5
2021-02-19,19938,753,914.5,NA,NA
2021-02-19,19939,599,912.6,NA,NA
2021-02-19,19940,577,1057.3,NA,NA
2021-02-19,19941,283,1381.1,NA,NA
2021-02-19,19943,853,763.2,12,8.2
2021-02-19,19944,NA,NA,NA,NA
2021-02-19,19945,714,1171.7,NA,NA
2021-02-19,19946,398,790.7,NA,NA
2021-02-19,19947,3000,1587.5,41,16.6
2021-02-19,19950,595,810.2,18,16.4
2021-02-19,19951,NA,NA,NA,NA
2021-02-19,19952,770,763.2,12,7.9
2021-02-19,19953,317,740,NA,NA
2021-02-19,19954,NA,NA,NA,NA
2021-02-19,19956,1638,1165,24,13.4
2021-02-19,19958,1973,966.6,66,11.2
2021-02-19,19960,722,1141.8,NA,NA
2021-02-19,19962,935,811,NA,NA
2021-02-19,19963,1924,935.3,66,15.8
2021-02-19,19964,NA,NA,NA,NA
2021-02-19,19966,2727,1093.3,63,11.3
2021-02-19,19967,NA,NA,NA,NA
2021-02-19,19968,835,788.4,11,6.1
2021-02-19,19970,626,871.4,NA,NA
2021-02-19,19971,1190,1252.4,22,7
2021-02-19,19973,2659,1086.8,54,14.4
2021-02-19,19975,926,1100.2,NA,NA
2021-02-19,19977,2587,994,53,19.7
2021-02-19,19979,NA,NA,NA,NA
