date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-06-13,19701,4457,1126.8,33,7.6
2021-06-13,19702,6209,1122.6,49,13.8
2021-06-13,19703,1645,1128.4,18,11.4
2021-06-13,19706,NA,NA,NA,NA
2021-06-13,19707,1483,1049.9,43,14.9
2021-06-13,19709,5293,1311.5,44,12.8
2021-06-13,19711,5924,999.3,60,9.7
2021-06-13,19713,3775,1276.4,62,14.6
2021-06-13,19716,NA,NA,NA,NA
2021-06-13,19717,227,325.5,0,0
2021-06-13,19720,8282,1400.9,82,13.1
2021-06-13,19730,NA,NA,NA,NA
2021-06-13,19731,NA,NA,NA,NA
2021-06-13,19732,NA,NA,NA,NA
2021-06-13,19733,NA,NA,NA,NA
2021-06-13,19734,1607,1356.4,14,16.6
2021-06-13,19736,NA,NA,NA,NA
2021-06-13,19801,2269,1330.7,22,23
2021-06-13,19802,2955,1171,31,10.6
2021-06-13,19803,2071,1089.3,71,14.7
2021-06-13,19804,2385,1394.1,32,13.6
2021-06-13,19805,5535,1475.8,74,23
2021-06-13,19806,998,1023.6,36,21.1
2021-06-13,19807,709,1197.9,NA,NA
2021-06-13,19808,4167,1141.6,70,12.5
2021-06-13,19809,1304,878.4,25,14.8
2021-06-13,19810,2040,852,40,8.6
2021-06-13,19901,3568,974,67,16
2021-06-13,19902,NA,NA,NA,NA
2021-06-13,19904,3895,1047.1,116,25.1
2021-06-13,19930,NA,NA,NA,NA
2021-06-13,19931,NA,NA,NA,NA
2021-06-13,19933,1091,1088.8,21,21.7
2021-06-13,19934,1209,917.2,16,8.4
2021-06-13,19938,978,1170.8,13,13.5
2021-06-13,19939,727,1101,NA,NA
2021-06-13,19940,709,1311.3,NA,NA
2021-06-13,19941,329,1306,NA,NA
2021-06-13,19943,1149,907.1,14,9.3
2021-06-13,19944,NA,NA,NA,NA
2021-06-13,19945,876,1554.9,NA,NA
2021-06-13,19946,491,1012.7,NA,NA
2021-06-13,19947,3307,1759.1,46,21.8
2021-06-13,19950,768,1078.5,23,19.6
2021-06-13,19951,NA,NA,NA,NA
2021-06-13,19952,967,1020.4,12,7.8
2021-06-13,19953,402,976,NA,NA
2021-06-13,19954,NA,NA,NA,NA
2021-06-13,19956,1929,1342,27,16.2
2021-06-13,19958,2306,1120.4,77,12.9
2021-06-13,19960,832,1344.2,NA,NA
2021-06-13,19962,1253,1100.3,NA,NA
2021-06-13,19963,2336,1150.7,71,22.7
2021-06-13,19964,NA,NA,NA,NA
2021-06-13,19966,3193,1204.5,79,15.8
2021-06-13,19967,NA,NA,NA,NA
2021-06-13,19968,1039,1022.6,15,11
2021-06-13,19970,757,1120,NA,NA
2021-06-13,19971,1427,1534.6,26,7.4
2021-06-13,19973,3080,1267.9,65,18.5
2021-06-13,19975,1125,1453.6,NA,NA
2021-06-13,19977,3329,1302.3,65,23.2
2021-06-13,19979,NA,NA,NA,NA
