date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21085,654,249823,445876,23823,10928,326,144867,245495,11413,3148,118,32825,52339,3329,6933,210,57000,97298,7524
2020-10-10,22319,671,267939,491201,24922,11739,338,157537,276385,12160,3250,119,34693,56342,3394,7252,214,59707,104384,7774
2020-10-11,22479,675,271279,494918,25051,11831,341,160143,279025,12241,3269,119,34900,56627,3403,7301,215,60071,104887,7808
2020-10-12,22583,676,272570,496535,25106,11891,342,160966,279947,12269,3280,119,35054,56871,3407,7334,215,60347,105193,7830
2020-10-13,22654,677,273513,499758,25214,11931,343,161484,282269,12322,3285,119,35195,57210,3424,7360,215,60569,105599,7862
2020-10-14,22746,678,275141,506507,25376,11989,343,162591,286723,12430,3299,119,35404,57741,3434,7380,216,60794,106630,7900
2020-10-15,22912,682,277356,511630,25506,12094,347,164040,289801,12503,3314,119,35601,58237,3451,7426,216,61169,107663,7936
2020-10-16,23149,683,280316,518128,25687,12215,347,165743,293806,12621,3352,119,35926,58747,3464,7504,217,61960,109099,7986
2020-10-17,23293,686,282852,520495,25737,12307,350,167448,295027,12646,3363,119,36233,59050,3470,7545,217,62344,109740,8002
2020-10-18,23397,688,284409,523874,25850,12356,351,168372,297250,12702,3376,119,36410,59404,3480,7587,218,62726,110341,8047
2020-10-19,23511,692,285935,525980,25931,12421,352,169293,298647,12748,3392,119,36621,59611,3488,7620,221,63060,110712,8071
2020-10-2,21258,658,251700,451331,23979,11038,329,146024,248906,11541,3163,118,33038,52855,3334,6981,211,57358,98332,7545
2020-10-20,23569,695,286612,528919,26036,12464,353,169741,300395,12816,3394,120,36692,59911,3492,7633,222,63193,111312,8100
2020-10-21,23710,697,287978,534837,26181,12540,354,170520,304689,12908,3407,120,36893,60349,3504,7685,223,63507,112053,8138
2020-10-22,23878,701,289778,539682,26328,12636,354,171626,307126,12990,3426,120,37082,60928,3512,7738,227,63926,113350,8190
2020-10-23,24037,705,291675,545933,26507,12724,354,172709,310936,13075,3438,120,37302,61365,3535,7797,231,64441,114965,8252
2020-10-24,24159,709,293547,549581,26630,12794,357,173978,313225,13150,3454,120,37509,61874,3545,7833,232,64744,115602,8284
2020-10-25,24362,716,295979,552158,26726,12920,361,175609,315152,13204,3477,120,37791,62039,3556,7887,235,65175,115964,8314
2020-10-26,24448,717,296936,554310,26794,12961,362,176136,316513,13234,3494,120,37962,62246,3563,7915,235,65404,116342,8342
