date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-23,19701,4763,1201.7,40,8.9
2021-08-23,19702,6590,1191.2,53,14.6
2021-08-23,19703,1768,1213.5,18,11.4
2021-08-23,19706,NA,NA,NA,NA
2021-08-23,19707,1580,1121.9,45,15.7
2021-08-23,19709,5659,1401.7,53,14.8
2021-08-23,19711,6159,1046.7,66,10.7
2021-08-23,19713,3964,1340.3,67,16
2021-08-23,19716,NA,NA,NA,NA
2021-08-23,19717,227,325.5,0,0
2021-08-23,19720,8761,1483.6,93,14.9
2021-08-23,19730,NA,NA,NA,NA
2021-08-23,19731,NA,NA,NA,NA
2021-08-23,19732,NA,NA,NA,NA
2021-08-23,19733,NA,NA,NA,NA
2021-08-23,19734,1741,1477.8,14,16.6
2021-08-23,19736,NA,NA,NA,NA
2021-08-23,19801,2416,1423.1,23,23.9
2021-08-23,19802,3160,1253.3,38,12.7
2021-08-23,19803,2200,1158.6,77,16.1
2021-08-23,19804,2491,1455.9,32,13.6
2021-08-23,19805,5828,1552.8,80,24.8
2021-08-23,19806,1062,1097,40,23.1
2021-08-23,19807,756,1285.1,NA,NA
2021-08-23,19808,4386,1199.1,75,13.3
2021-08-23,19809,1381,931.3,28,16.8
2021-08-23,19810,2182,915,42,9
2021-08-23,19901,3921,1075.7,79,19.3
2021-08-23,19902,NA,NA,NA,NA
2021-08-23,19904,4305,1162.5,129,27.8
2021-08-23,19930,NA,NA,NA,NA
2021-08-23,19931,NA,NA,NA,NA
2021-08-23,19933,1188,1192.8,24,25.2
2021-08-23,19934,1330,1011.2,17,9
2021-08-23,19938,1061,1268.4,14,14.3
2021-08-23,19939,791,1195.4,NA,NA
2021-08-23,19940,760,1412.4,NA,NA
2021-08-23,19941,349,1364.5,NA,NA
2021-08-23,19943,1274,1012,17,11.3
2021-08-23,19944,NA,NA,NA,NA
2021-08-23,19945,937,1666.4,NA,NA
2021-08-23,19946,542,1115.4,NA,NA
2021-08-23,19947,3451,1836.8,52,24.9
2021-08-23,19950,872,1231.6,25,21.1
2021-08-23,19951,NA,NA,NA,NA
2021-08-23,19952,1069,1135.3,13,8.5
2021-08-23,19953,418,1006.3,NA,NA
2021-08-23,19954,NA,NA,NA,NA
2021-08-23,19956,2112,1472.9,31,18.7
2021-08-23,19958,2474,1200.8,81,13.5
2021-08-23,19960,918,1485.4,NA,NA
2021-08-23,19962,1411,1243.2,NA,NA
2021-08-23,19963,2546,1259.4,77,24.6
2021-08-23,19964,NA,NA,NA,NA
2021-08-23,19966,3472,1309.1,83,16.5
2021-08-23,19967,NA,NA,NA,NA
2021-08-23,19968,1118,1110.4,16,11.4
2021-08-23,19970,802,1187.5,NA,NA
2021-08-23,19971,1541,1644.6,32,9.3
2021-08-23,19973,3363,1392,72,20.6
2021-08-23,19975,1187,1528.7,13,5.5
2021-08-23,19977,3614,1420,72,25.5
2021-08-23,19979,NA,NA,NA,NA
