date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,669,236935,1858,10922,334,137381,1136,3138,119,30872,259,6927,216,54402,277
2020-10-10,22312,686,254051,2637,11742,346,149372,1978,3240,120,32609,235,7249,220,56972,347
2020-10-11,22474,691,257230,3341,11836,350,151851,2573,3259,120,32806,216,7298,221,57320,397
2020-10-12,22577,692,258451,1324,11895,351,152625,833,3270,120,32954,159,7331,221,57583,296
2020-10-13,22648,694,259341,961,11935,352,153120,535,3275,120,33084,135,7357,222,57792,235
2020-10-14,22738,695,260859,1608,11992,352,154157,1094,3288,120,33274,203,7377,223,58001,229
2020-10-15,22904,699,262930,2237,12097,356,155509,1457,3303,120,33457,198,7423,223,58357,402
2020-10-16,23141,700,265719,3026,12220,356,157111,1725,3340,120,33755,335,7500,224,59114,834
2020-10-17,23287,703,268130,2557,12313,359,158736,1718,3352,120,34047,304,7541,224,59477,404
2020-10-18,23393,705,269598,1574,12364,360,159614,929,3365,120,34204,170,7583,225,59837,402
2020-10-19,23507,710,271038,1554,12429,361,160486,937,3381,120,34396,208,7616,229,60156,352
2020-10-2,21240,673,238709,1948,11033,337,138480,1210,3152,119,31068,210,6976,217,54739,386
2020-10-20,23565,714,271683,703,12472,363,160909,466,3383,121,34463,69,7629,230,60287,144
2020-10-21,23706,716,272978,1436,12548,364,161653,820,3396,121,34652,202,7681,231,60580,345
2020-10-22,23873,720,274671,1860,12643,364,162708,1150,3415,121,34832,199,7734,235,60963,436
2020-10-23,24032,724,276449,1937,12731,364,163722,1102,3427,121,35035,215,7793,239,61451,547
2020-10-24,24154,728,278217,1890,12800,367,164924,1271,3444,121,35229,211,7829,240,61738,323
2020-10-25,24356,735,280491,2476,12925,371,166440,1641,3467,121,35490,284,7883,243,62152,468
2020-10-26,24442,736,281400,995,12966,372,166941,542,3484,121,35652,179,7911,243,62370,246
2020-10-27,24578,736,282900,1636,13042,372,167863,998,3502,121,35795,161,7953,243,62697,369
2020-10-28,24738,740,284121,1381,13136,374,168595,826,3526,121,35902,131,7995,245,62939,284
2020-10-29,24932,748,285896,1969,13225,378,169669,1163,3559,122,36116,247,8067,248,63326,459
2020-10-3,21365,675,240084,1500,11110,338,139267,864,3166,119,31269,215,7010,218,55057,352
2020-10-30,25127,750,287732,2031,13337,378,170904,1347,3582,123,36288,195,8127,249,63689,423
2020-10-31,25315,754,289076,1532,13414,379,171571,744,3623,123,36524,277,8197,252,64054,435
2020-10-4,21522,676,242104,2177,11225,339,140549,1397,3175,119,31504,244,7042,218,55456,431
2020-10-5,21609,678,242959,942,11280,341,141076,582,3181,119,31623,125,7068,218,55613,183
2020-10-6,21742,678,244661,1835,11360,341,142289,1293,3195,119,31774,165,7107,218,55868,294
2020-10-7,21841,681,246296,1734,11429,343,143581,1361,3198,120,31832,61,7134,218,56080,239
2020-10-8,21998,683,248742,2603,11539,344,145489,2018,3205,120,32037,212,7174,219,56319,279
2020-10-9,22179,685,251547,2986,11656,345,147480,2108,3227,120,32387,372,7215,220,56659,381
2020-11-1,25501,757,290996,2106,13551,382,172954,1520,3631,123,36672,156,8238,252,64363,350
2020-11-10,27536,779,304047,1458,14829,393,180953,769,3892,125,38393,268,8732,261,66953,328
2020-11-11,27735,782,305355,1507,14953,394,181636,807,3916,125,38596,227,8783,263,67256,354
2020-11-12,28199,784,307741,2850,15265,395,183225,1901,3969,125,38805,262,8882,264,67725,568
2020-11-13,28580,788,309427,2067,15493,396,184178,1181,4041,125,39113,380,8961,267,68063,417
2020-11-14,28988,789,311388,2369,15780,396,185377,1486,4058,125,39323,227,9065,268,68513,554
2020-11-15,29390,793,313920,2934,16022,397,186789,1654,4115,126,39671,405,9168,270,69155,745
2020-11-16,29755,797,316049,2494,16286,398,188201,1676,4156,126,39910,280,9228,273,69517,422
2020-11-17,29977,800,317005,1178,16414,400,188707,634,4190,127,40077,201,9288,273,69731,274
2020-11-18,30373,803,318858,2249,16655,402,189762,1296,4247,127,40346,326,9385,274,70103,469
2020-11-19,31021,806,322237,4027,17059,403,191713,2355,4348,129,40805,560,9528,274,70841,881
2020-11-2,25602,759,291831,936,13603,383,173433,531,3644,124,36766,107,8274,252,64591,264
2020-11-20,31541,810,325206,3489,17432,404,193648,2308,4401,130,41084,332,9622,276,71403,656
2020-11-21,32034,812,328080,3367,17765,404,195163,1848,4464,130,41563,542,9719,278,72094,788
2020-11-22,32421,817,330067,2374,17997,406,196286,1355,4516,132,41792,281,9821,279,72623,631
2020-11-23,32874,824,332837,3223,18295,409,198125,2137,4578,135,42081,351,9910,280,73125,591
2020-11-24,33186,828,334889,2364,18517,412,199524,1621,4620,136,42253,214,9958,280,73479,402
2020-11-25,33773,830,337972,3670,18869,412,201121,1949,4701,136,42526,354,10110,282,74463,1136
2020-11-26,34348,833,340898,3501,19250,413,202759,2019,4797,137,42974,544,10208,283,75093,728
2020-11-27,34860,838,343450,3064,19582,415,204281,1854,4901,138,43347,477,10283,285,75443,425
2020-11-28,35466,841,345989,3145,19974,417,205994,2105,4979,139,43569,300,10417,285,75902,593
2020-11-29,35888,846,347532,1965,20203,419,206755,990,5108,141,43961,521,10480,286,76184,345
2020-11-3,25719,763,292652,938,13659,383,173895,518,3653,124,36890,133,8326,256,64793,254
2020-11-30,36574,850,349784,2938,20680,421,208198,1920,5203,141,44212,346,10593,288,76572,501
2020-11-4,25941,764,294063,1633,13790,384,174636,872,3699,124,37084,240,8371,256,65164,416
2020-11-5,26236,766,296111,2343,13986,386,176010,1570,3733,124,37295,245,8436,256,65491,392
2020-11-6,26457,768,297814,1924,14132,387,177028,1164,3756,124,37609,337,8488,257,65780,341
