date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21073,654,251841,445780,23823,10922,326,146282,245435,11413,3147,118,33037,52325,3329,6928,210,57275,97281,7524
2020-10-10,22306,671,270123,491096,24922,11732,338,159089,276317,12160,3249,119,34913,56328,3394,7247,214,59996,104366,7774
2020-10-11,22466,675,273486,494813,25051,11824,341,161711,278957,12241,3268,119,35121,56613,3403,7296,215,60364,104869,7808
2020-10-12,22570,676,274795,496430,25106,11884,342,162546,279879,12269,3279,119,35278,56857,3407,7329,215,60641,105175,7830
2020-10-13,22641,677,275746,499651,25214,11924,343,163070,282199,12322,3284,119,35420,57196,3424,7355,215,60864,105581,7862
2020-10-14,22733,678,277382,506399,25376,11982,343,164185,286652,12430,3298,119,35629,57727,3434,7375,216,61089,106612,7900
2020-10-15,22899,681,279622,511521,25506,12087,346,165654,289729,12503,3313,119,35829,58223,3451,7421,216,61466,107645,7936
2020-10-16,23136,682,282608,518017,25687,12208,346,167380,293732,12621,3351,119,36154,58733,3464,7499,217,62260,109081,7986
2020-10-17,23280,685,285164,520383,25737,12300,349,169097,294952,12646,3362,119,36464,59036,3470,7540,217,62649,109722,8002
2020-10-18,23384,687,286731,523762,25850,12349,350,170029,297175,12702,3375,119,36641,59390,3480,7582,218,63033,110323,8047
2020-10-19,23498,690,288272,525868,25931,12414,350,170960,298572,12748,3391,119,36854,59597,3488,7615,221,63370,110694,8071
2020-10-2,21246,658,253742,451234,23979,11032,329,147458,248846,11541,3162,118,33250,52841,3334,6976,211,57636,98314,7545
2020-10-20,23556,693,288956,528807,26036,12457,351,171412,300320,12816,3393,120,36925,59897,3492,7628,222,63506,111294,8100
2020-10-21,23697,695,290339,534724,26181,12533,352,172202,304614,12908,3406,120,37128,60335,3504,7680,223,63822,112035,8138
2020-10-22,23865,699,292156,539568,26328,12629,352,173319,307050,12990,3425,120,37317,60914,3512,7733,227,64246,113332,8190
2020-10-23,24024,703,294074,545818,26507,12717,352,174421,310859,13075,3437,120,37538,61351,3535,7792,231,64762,114947,8252
2020-10-24,24146,707,295962,549466,26630,12787,355,175702,313148,13150,3453,120,37748,61860,3545,7828,232,65066,115584,8284
2020-10-25,24349,713,298407,552043,26726,12913,358,177342,315075,13204,3476,120,38031,62025,3556,7882,235,65498,115946,8314
2020-10-26,24435,714,299373,554195,26794,12954,359,177873,316436,13234,3493,120,38205,62232,3563,7910,235,65729,116324,8342
2020-10-27,24569,714,300982,558475,26944,13029,359,178860,319276,13343,3511,120,38358,62571,3578,7951,235,66084,117010,8364
2020-10-28,24727,718,302304,563688,27119,13122,361,179656,322626,13444,3535,120,38478,63027,3600,7992,237,66342,117903,8408
2020-10-29,24918,726,304168,569209,27295,13208,365,180787,326027,13535,3568,121,38704,63495,3623,8064,240,66745,119142,8459
2020-10-3,21366,660,255187,454916,24080,11105,330,148284,250966,11598,3176,118,33461,53272,3339,7009,212,57973,99164,7579
2020-10-30,25117,728,306133,573947,27454,13321,365,182106,328747,13613,3593,122,38895,63944,3638,8125,241,67126,120356,8517
2020-10-31,25302,732,307565,577637,27580,13396,366,182809,331068,13686,3633,122,39143,64421,3650,8195,244,67522,121017,8553
